parameter,value
Cl_pop,13.5075232475315
beta_Cl_logtAGEA,0.0315629410422054
V1_pop,23.5049549493234
beta_V1_logtCLCRMLMIN,-1.40033453595651
beta_V1_logtPROGDL,-0.497577570800901
Q_pop,23.4
beta_Q_LMP_1,0.829636498178441
beta_Q_logtAGEA,1.21590430843525
beta_Q_logtALBGDL,16.7001788356922
beta_Q_logtPROGDL,-16.6008115738712
V2_pop,3.80992248479576
beta_V2_SEXF_1,3.81221152036462
beta_V2_logtHCM,29.5978135668348
omega_Cl,0.257806454040363
omega_V1,0.140340282758304
omega_Q,2.33295605552171e-8
omega_V2,6.49846685341971e-8
a,1.47209421441232
b,0.0384667169386217
