iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,512.779,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,501.902,1,15.8761,16.517,19.7406,1.47711,-0.121051,1.46202,1.46202,1.46202,1.46202
3,494.553,1,16.4347,16.4534,20.5017,1.43971,-0.156056,1.425,1.425,1.425,1.425
4,489.195,1,16.296,16.1674,20.4908,1.40326,-0.145291,1.38892,1.38892,1.38892,1.38892
5,494.507,1,16.337,15.9709,19.6848,1.45457,-0.155534,1.35375,1.35375,1.35375,1.35375
6,479.337,1,16.3305,16.0799,19.6092,1.41774,-0.156192,1.31947,1.31947,1.31947,1.31947
7,481.233,1,16.1651,16.0812,20.3511,1.40775,-0.14615,1.28606,1.28606,1.28606,1.28606
8,481.734,1,16.0476,16.6797,21.4099,1.42185,-0.136899,1.2535,1.2535,1.2535,1.2535
9,481.319,1,15.8404,16.9946,21.3005,1.42941,-0.129046,1.22176,1.22176,1.22176,1.22176
10,476.712,1,15.8952,16.5804,22.1135,1.42601,-0.132772,1.19082,1.19082,1.19082,1.19082
11,476.013,1,15.6581,16.66,22.2595,1.42558,-0.118545,1.16067,1.16067,1.16067,1.16067
12,468.314,1,16.2615,16.402,21.8586,1.39448,-0.147657,1.13128,1.13128,1.13128,1.13128
13,465.394,1,16.4068,16.4381,22.3633,1.39203,-0.15701,1.10264,1.10264,1.10264,1.10264
14,458.824,1,16.5094,16.5994,21.6172,1.35678,-0.155902,1.07472,1.08279,1.07472,1.07472
15,456.02,1,16.338,16.9596,22.6208,1.35397,-0.154666,1.04751,1.05537,1.04751,1.04751
16,456.965,1,16.204,17.4465,22.3203,1.39638,-0.15381,1.02098,1.02865,1.02098,1.02098
17,455.022,1,16.4648,16.8666,21.9585,1.39429,-0.163521,0.995131,1.0026,0.995131,0.995131
18,448.583,1,16.4373,17.0239,20.8988,1.35899,-0.162311,0.969933,1.03336,0.969933,0.969933
19,441.441,1,16.313,17.2813,20.9372,1.32458,-0.148907,0.945374,1.06605,0.945374,0.945374
20,444.831,1,16.5386,17.212,21.0986,1.31942,-0.16046,0.921437,1.13301,0.921437,0.921437
21,446.502,1,16.2754,17.3361,20.5154,1.34492,-0.14105,0.898105,1.12153,0.898105,0.898105
22,448.639,1,16.4097,16.9436,20.4452,1.36206,-0.155044,0.875365,1.09314,0.875365,0.875365
23,449.897,1,16.4451,16.9321,21.0371,1.37196,-0.163713,0.8532,1.14401,0.8532,0.8532
24,444.626,1,16.5085,16.8771,20.9952,1.35293,-0.163622,0.831597,1.11791,0.831597,0.831597
25,447.598,1,16.2789,16.7022,21.3948,1.36086,-0.149176,0.81054,1.12503,0.81054,0.818867
