parameter,value,se_sa,rse_sa
Cl_pop,20.6335310292948,4.07320661903776,19.7407153106987
beta_Cl_tSCRMGDL,-0.415073548647403,0.183720558460267,44.2621696947337
V1_pop,23.5947797181179,2.31023856665484,9.79131229134068
Q_pop,23.4,,
V2_pop,13.6313381061752,3.63948412969008,26.6993900477117
omega_Cl,0.224268654077345,0.0434864884182051,19.3903551065178
omega_V1,0.289028344528082,0.0891018134828877,30.8280537773452
omega_Q,0.99975783423716,0.354958908398185,35.5044888114357
omega_V2,0.784705392551184,0.214420162496884,27.3249253200332
a,1.86956313846648,0.217537476109552,11.6357384050687
