Cl_pop,1,-0.032091,0.021367,-0.020265,0.0069843,0.011402,0.029902,-0.014074,0.015631,-0.014247,nan
V1_pop,-0.032091,1,-0.03589,-0.061285,-0.011859,-0.3658,-0.19191,0.16179,-0.11384,0.37894,nan
Q_pop,0.021367,-0.03589,1,-0.036895,0.0104,0.0012893,0.20804,0.037729,0.013185,-0.0080018,nan
V2_pop,-0.020265,-0.061285,-0.036895,1,-0.0021692,0.024498,0.038769,-0.099382,0.0013633,-0.078569,nan
omega_Cl,0.0069843,-0.011859,0.0104,-0.0021692,1,-0.0015527,0.019703,-0.0037043,0.013628,-0.034786,nan
omega_V1,0.011402,-0.3658,0.0012893,0.024498,-0.0015527,1,-0.038287,0.14134,0.12802,-0.14098,nan
omega_Q,0.029902,-0.19191,0.20804,0.038769,0.019703,-0.038287,1,-0.14655,0.0015881,-0.12236,nan
omega_V2,-0.014074,0.16179,0.037729,-0.099382,-0.0037043,0.14134,-0.14655,1,-0.075555,0.22296,nan
a,0.015631,-0.11384,0.013185,0.0013633,0.013628,0.12802,0.0015881,-0.075555,1,-0.31949,nan
b,-0.014247,0.37894,-0.0080018,-0.078569,-0.034786,-0.14098,-0.12236,0.22296,-0.31949,1,nan
c,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
