iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,13.9255,0.0551946,25.1204,0.185041,35.0434,0.83941,17.5842,0.639666
2,13.9925,0.0515639,25.0602,0.174395,33.6258,0.738901,18.0219,0.58528
3,13.9911,0.0463647,24.958,0.170341,33.2083,0.697707,17.9218,0.542782
4,13.9867,0.0446018,24.9772,0.166898,33.1552,0.671279,17.6367,0.515312
5,13.9953,0.0439278,24.9751,0.166128,32.7095,0.654433,17.4356,0.503589
6,13.9856,0.0435936,25.0025,0.16274,32.3517,0.63724,17.2825,0.490092
7,13.9851,0.0434307,25.0498,0.16039,32.5523,0.630263,17.0108,0.476823
8,14.0024,0.0430125,25.0932,0.15727,32.4053,0.629942,16.9295,0.471635
9,13.9951,0.0432382,25.0924,0.155183,33.1188,0.637198,16.939,0.462352
10,13.9837,0.0437097,25.0576,0.153257,33.2654,0.633623,16.9743,0.463641
11,13.9778,0.0438301,25.0754,0.152194,33.2661,0.626331,16.9626,0.457631
12,13.9741,0.0436771,25.053,0.151824,33.5689,0.619727,17.0016,0.453436
13,13.9666,0.0436799,25.0657,0.151852,33.7515,0.61913,17.159,0.456629
14,13.9667,0.0438601,25.1057,0.153491,33.7363,0.617321,17.2544,0.459222
15,13.9642,0.0438901,25.0894,0.154174,33.6581,0.617604,17.3082,0.456779
16,13.959,0.0437986,25.0818,0.153975,33.8002,0.621003,17.4589,0.459049
17,13.9531,0.0437871,25.0835,0.153448,33.912,0.622195,17.5144,0.462233
18,13.9463,0.0435607,25.0782,0.153185,34.0898,0.622555,17.7041,0.463214
19,13.9448,0.0435105,25.0548,0.152788,34.2272,0.621523,17.7368,0.460274
20,13.9428,0.0434822,25.0278,0.152233,34.5795,0.621255,17.7654,0.457637
21,13.9417,0.0436546,24.9974,0.151811,34.8808,0.619632,17.7761,0.456774
22,13.9386,0.0436005,25.006,0.150302,34.7561,0.615566,17.7326,0.455787
23,13.9407,0.0438643,25.0121,0.14959,34.8157,0.616274,17.6622,0.454186
24,13.9488,0.044223,25.0233,0.149105,34.8124,0.615595,17.6566,0.453624
25,13.9477,0.0442553,25.0352,0.148793,34.8516,0.617642,17.7151,0.456507
26,13.9466,0.0443777,25.0229,0.149345,34.8677,0.618395,17.7595,0.454644
27,13.948,0.0444668,25.0197,0.15058,35.1066,0.621078,17.7961,0.454793
28,13.949,0.0447819,25.0142,0.15126,35.4644,0.629915,17.7713,0.451929
29,13.9462,0.0446217,25.0003,0.151681,35.639,0.63326,17.7613,0.450015
30,13.9432,0.044689,24.9808,0.152342,35.7171,0.636873,17.7733,0.449847
31,13.9457,0.0448798,24.9752,0.15414,35.7439,0.63635,17.7592,0.449668
32,13.9453,0.0447386,24.9834,0.155135,35.6718,0.639662,17.7844,0.449799
33,13.9478,0.0446435,25.0069,0.154699,35.5545,0.641763,17.8046,0.449998
34,13.9463,0.0445072,25.0168,0.154687,35.5691,0.641243,17.7833,0.450048
35,13.9459,0.0443353,25.0216,0.154767,35.5677,0.641807,17.7507,0.4492
36,13.9484,0.0443685,25.0323,0.15496,35.4271,0.641487,17.7306,0.448207
37,13.9496,0.0443783,25.043,0.155029,35.3413,0.64023,17.7183,0.446305
38,13.9544,0.0444938,25.0536,0.154912,35.3143,0.642668,17.7076,0.445919
39,13.9574,0.0445568,25.079,0.154776,35.2354,0.645373,17.6951,0.445221
40,13.9603,0.044612,25.0855,0.155044,35.2692,0.64377,17.7077,0.443622
41,13.9602,0.0445938,25.0661,0.155295,35.3324,0.641509,17.7186,0.444202
42,13.9604,0.0446907,25.0566,0.155377,35.3029,0.638987,17.7416,0.442195
43,13.9591,0.0446657,25.0601,0.154969,35.2294,0.636454,17.7359,0.440717
44,13.959,0.044708,25.0591,0.155032,35.1806,0.635055,17.7796,0.44185
45,13.9582,0.0448119,25.0637,0.15463,35.1604,0.635005,17.7563,0.441797
46,13.9582,0.0448858,25.0728,0.153942,35.0975,0.633656,17.7561,0.44376
47,13.96,0.0448733,25.0746,0.153432,35.034,0.631433,17.7389,0.444216
48,13.9647,0.0448722,25.0767,0.153149,35.0093,0.631272,17.6964,0.44515
49,13.9661,0.0449188,25.08,0.153112,34.9574,0.630266,17.6761,0.445818
50,13.9676,0.0449391,25.0909,0.152857,34.8541,0.62852,17.6705,0.44709
51,13.9697,0.0449508,25.0937,0.152342,34.7283,0.626936,17.6585,0.448266
52,13.9701,0.0448786,25.1033,0.15189,34.7518,0.626857,17.6484,0.447945
53,13.9723,0.0448437,25.1022,0.151511,34.691,0.625017,17.6568,0.448375
54,13.9742,0.0448237,25.1026,0.150941,34.6585,0.623106,17.6509,0.449403
55,13.9743,0.0449251,25.1127,0.150705,34.5343,0.622562,17.6899,0.449728
56,13.971,0.0448858,25.1271,0.150577,34.5073,0.623427,17.6878,0.449979
57,13.9701,0.0447534,25.1427,0.150556,34.4031,0.624296,17.6803,0.4502
58,13.9704,0.0447127,25.1515,0.150357,34.3814,0.625069,17.6599,0.44906
59,13.9676,0.0446969,25.1623,0.150259,34.4319,0.625951,17.6414,0.4483
60,13.9664,0.0447084,25.1709,0.150037,34.4285,0.626377,17.6372,0.446712
61,13.9664,0.0446865,25.1712,0.149962,34.4737,0.627598,17.6276,0.446153
62,13.9692,0.0447662,25.1687,0.150028,34.5685,0.630052,17.6022,0.445961
63,13.9721,0.0447068,25.1676,0.149652,34.5235,0.629676,17.5808,0.445996
64,13.9718,0.0446612,25.1708,0.149529,34.5046,0.630382,17.5539,0.445837
65,13.9682,0.0446775,25.1687,0.149372,34.4937,0.630542,17.5485,0.444922
66,13.9655,0.0445748,25.1611,0.149306,34.5237,0.630437,17.5469,0.443101
67,13.9642,0.0446949,25.1569,0.149338,34.5675,0.63113,17.5364,0.441652
68,13.9641,0.0447395,25.1623,0.14937,34.5509,0.632479,17.5337,0.440758
