parameter,value,se_sa,rse_sa
Cl_pop,20.2040035918073,3.88358652377012,19.2218661322398
beta_Cl_tSCRMGDL,-0.398853462792665,0.179491577356914,45.0018851786222
V1_pop,25.3917485306714,2.28042669452216,8.98097542108047
Q_pop,23.4,,
V2_pop,11.1907824838715,4.65001094503839,41.5521519763263
omega_Cl,0.217843720132159,0.0416316551004778,19.1107896409505
omega_V1,0.210694050226865,0.085125895662526,40.4026101215799
omega_Q,0.97473725542487,0.400105232710077,41.0474956695564
omega_V2,1.29210012817408,0.372608404124859,28.8374249023106
a,3.72599887535352,2.50161535210984,67.1394553728223
b,0.178948018245023,0.0453515390847297,25.3434151042861
