parameter,value,se_sa,rse_sa
Cl_pop,13.5060639540443,0.9193493647121,6.80693774174532
V1_pop,24.0401449333839,3.53954212521239,14.723464168043
Q_pop,25.8398900522203,14.3579244812376,55.5649596504528
V2_pop,12.9001671110639,4.21728441206182,32.6917037256428
omega_Cl,0.259247477674409,0.0492580916677908,19.0004130839237
omega_V1,0.277210744405975,0.107841079996994,38.9022006445253
omega_Q,0.920217489556875,0.396831885066709,43.1237060336466
omega_V2,0.845115871363883,0.244459882513309,28.9261970809741
a,1.59190114937904,0.282669109537526,17.756699883519
b,0.0403549332628171,0.0164859200850601,40.8523041723133
