pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.70046,0.0305306,-4.27451,0.00420437,-1.95751,0.0584543,All
-2.30013,0.0305306,-4.00143,0.00420437,-1.53932,0.0584543,All
-1.8998,0,-3.72834,0.0126131,-1.12114,0.20459,All
-1.49948,0.0610611,-3.45526,0.0210218,-0.702963,0.350726,All
-1.09915,0.122122,-3.18217,0,-0.284783,0.526089,All
-0.698822,0.274775,-2.90909,0.0126131,0.133398,0.730678,All
-0.298495,0.457958,-2.636,0.0294306,0.551578,0.438407,All
0.101833,0.854856,-2.36292,0.0294306,0.969759,0.116909,All
0.50216,0.641142,-2.08983,0.0504524,1.38794,0.0876814,All
0.902488,0.274775,-1.81675,0.0420437,1.80612,0.0584543,All
,,-1.54366,0.0630655,,,All
,,-1.27058,0.0882917,,,All
,,-0.997494,0.130335,,,All
,,-0.724409,0.222831,,,All
,,-0.451325,0.424641,,,All
,,-0.17824,0.618042,,,All
,,0.0948446,0.706334,,,All
,,0.367929,0.449867,,,All
,,0.641014,0.269079,,,All
,,0.914099,0.168175,,,All
,,1.18718,0.126131,,,All
,,1.46027,0.0882917,,,All
,,1.73335,0.0588611,,,All
,,2.00644,0.0756786,,,All
,,2.27952,0.0126131,,,All
,,2.55261,0.0168175,,,All
,,2.82569,0.0210218,,,All
,,3.09878,0.0210218,,,All
,,3.37186,0.00840873,,,All
,,3.64495,0.00840873,,,All
