rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.24941,-0.123251,0.654546,0.784301,All,#4682B4,0
1,1,0.255753,-0.559251,0.75583,0.904792,All,#4682B4,0
2,1,0.217824,-0.168474,0.551528,1.01506,All,#4682B4,0
3,1,0.278812,-0.0628226,0.452762,1.11314,All,#4682B4,0
4,1,0.293236,-0.205648,0.542651,1.52697,All,#4682B4,0
5,1,0.355203,-0.053398,0.421572,1.06781,All,#4682B4,0
6,1,0.351097,-0.208719,0.436092,1.21026,All,#4682B4,0
7,1,0.269333,-0.209055,0.504434,1.10778,All,#4682B4,0
8,1,0.404606,-0.407762,0.589911,0.774343,All,#4682B4,0
9,1,0.382661,-0.0553463,0.228333,1.36335,All,#4682B4,0
0,2,0.3033,-0.204939,-0.145883,-0.384865,All,#4682B4,0
1,2,0.267024,-0.0906057,-0.882203,-0.262714,All,#4682B4,0
2,2,0.288276,0.00827142,-1.42139,-1.04825,All,#4682B4,0
3,2,0.213114,-0.247222,-0.0872964,-0.214217,All,#4682B4,0
4,2,0.236002,0.0462661,-0.966005,-0.656458,All,#4682B4,0
5,2,0.172268,-0.0634654,-1.13001,-0.614055,All,#4682B4,0
6,2,0.321156,-0.493895,0.57746,-0.0899276,All,#4682B4,0
7,2,0.227698,-0.33371,0.179662,0.0230623,All,#4682B4,0
8,2,0.262668,-0.274207,-0.132512,-0.0691794,All,#4682B4,0
9,2,0.231336,-0.20176,-0.918239,-0.98597,All,#4682B4,0
0,3,0.328912,0.181147,0.514502,-0.386366,All,#4682B4,0
1,3,0.234249,0.200167,-0.808641,-0.207495,All,#4682B4,0
2,3,0.114688,0.23127,0.726646,-1.06369,All,#4682B4,0
3,3,0.312716,0.30079,0.0721626,-0.924206,All,#4682B4,0
4,3,0.249644,-0.286237,1.51304,0.284756,All,#4682B4,0
5,3,0.289825,0.279745,-2.58473,-1.02031,All,#4682B4,0
6,3,0.327283,0.353257,-0.80857,-1.40445,All,#4682B4,0
7,3,0.249389,-0.0970789,0.773761,0.00553758,All,#4682B4,0
8,3,0.255084,0.284457,-0.835295,-1.32458,All,#4682B4,0
9,3,0.261206,0.338564,-0.874856,-1.02315,All,#4682B4,0
0,4,-0.170197,-0.0300254,0.114755,-0.506959,All,#4682B4,0
1,4,-0.0671472,0.098346,-0.481176,-1.1787,All,#4682B4,0
2,4,-0.156713,-0.127692,-0.0403146,-0.537213,All,#4682B4,0
3,4,-0.0916155,-0.259194,1.28229,-0.398649,All,#4682B4,0
4,4,-0.0605901,-0.0193986,-0.295035,-0.720357,All,#4682B4,0
5,4,-0.106731,-0.00393427,0.396915,-0.748184,All,#4682B4,0
6,4,-0.0438177,0.0915948,-1.12484,-1.28804,All,#4682B4,0
7,4,-0.0478124,0.0076174,0.144796,-0.38773,All,#4682B4,0
8,4,-0.0416437,-0.353346,0.461226,0.00992383,All,#4682B4,0
9,4,-0.081238,-0.117315,0.261567,-0.214462,All,#4682B4,0
0,5,-0.214531,-0.15945,-1.26359,1.17334,All,#4682B4,0
1,5,-0.0508682,-0.122625,-1.6138,1.16793,All,#4682B4,0
2,5,-0.157044,-0.165628,-1.29977,1.08329,All,#4682B4,0
3,5,-0.150467,-0.183961,-1.3144,0.151743,All,#4682B4,0
