parameter,value,se_sa,rse_sa
Cl_pop,19.8503972082128,3.4175005928225,17.2162831653996
beta_Cl_tSCRMGDL,-0.357177386605684,0.161927411809337,45.3352921774135
V1_pop,27.4965838872438,1.62246803614601e-5,5.90061675588255e-5
Q_pop,23.4,,
V2_pop,21.1764385731782,15.3936966538298,72.6925663190943
omega_Cl,0.179530069615808,0.0387190048262542,21.5668633723099
omega_V1,2.25795319635998e-7,3.37151476980486e-7,149.317300962661
omega_Q,2.24569374759308,1.66480634002484,74.1332758221893
omega_V2,1.1215969242541,0.549989359594675,49.0362756620821
a,0.0835210132333304,0.00957895343128042,11.4689143012669
b,2.22044604925031e-16,0.00906377876672946,4.08196306764115e+15
