pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.68056,0.0306285,-4.1659,0.00407403,-1.87295,0.0306759,All
-2.28151,0,-3.88408,0.00407403,-1.47452,0.0306759,All
-1.88247,0.0306285,-3.60226,0.00407403,-1.07609,0.214731,All
-1.48342,0,-3.32044,0.0244442,-0.677662,0.337435,All
-1.08437,0.0918855,-3.03862,0,-0.279231,0.582842,All
-0.685326,0.153143,-2.75679,0.0244442,0.119199,0.981629,All
-0.286279,0.61257,-2.47497,0.0203701,0.51763,0.368111,All
0.112769,1.16388,-2.19315,0.00814806,0.91606,0.0613518,All
0.511816,0.490056,-1.91133,0.0203701,1.31449,0.0920278,All
0.910863,0.183771,-1.62951,0.0325922,1.71292,0.0613518,All
,,-1.34769,0.138517,,,All
,,-1.06587,0.0896287,,,All
,,-0.784045,0.0937027,,,All
,,-0.502224,0.362589,,,All
,,-0.220403,0.56629,,,All
,,0.0614188,1.07554,,,All
,,0.34324,0.423699,,,All
,,0.625061,0.25259,,,All
,,0.906883,0.171109,,,All
,,1.1887,0.114073,,,All
,,1.47053,0.0529624,,,All
,,1.75235,0.0407403,,,All
,,2.03417,0.0325922,,,All
,,2.31599,0.0162961,,,All
,,2.59781,0.00407403,,,All
,,2.87963,0.00814806,,,All
,,3.16145,0.0122221,,,All
,,3.44327,0.0122221,,,All
,,3.7251,0.0366663,,,All
,,4.00692,0.0203701,,,All
