parameter,value,se_sa,rse_sa
Cl_pop,13.4991139235349,0.919243613126092,6.80965890304434
V1_pop,23.8361863619099,2.88112143801211,12.08717449288
Q_pop,26.1129295941144,13.8469708652712,53.0272592179474
V2_pop,13.2009150511258,3.94599026522955,29.8917934851268
omega_Cl,0.259589287958223,0.0492197605539851,18.9606285148046
omega_V1,0.277716948718622,0.109943196585963,39.5882199819774
omega_Q,0.993306740478663,0.338207113522629,34.0486075187259
omega_V2,0.848118280677754,0.239627892893324,28.254065305824
a,1.58036684457514,0.278317316838873,17.6109311451478
b,0.0399054457024666,0.0160342363314391,40.1805719725315
