trans_Cl_vs_SCRMGDL_abscissa,trans_Cl_vs_SCRMGDL_spline,trans_Cl_vs_SCRMGDL_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtWTKG_abscissa,trans_Cl_vs_logtWTKG_spline,trans_Cl_vs_logtWTKG_regression,trans_Cl_vs_tSCRMGDL_abscissa,trans_Cl_vs_tSCRMGDL_spline,trans_Cl_vs_tSCRMGDL_regression,trans_Q_vs_SCRMGDL_abscissa,trans_Q_vs_SCRMGDL_spline,trans_Q_vs_SCRMGDL_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtWTKG_abscissa,trans_Q_vs_logtWTKG_spline,trans_Q_vs_logtWTKG_regression,trans_Q_vs_tSCRMGDL_abscissa,trans_Q_vs_tSCRMGDL_spline,trans_Q_vs_tSCRMGDL_regression,trans_V1_vs_SCRMGDL_abscissa,trans_V1_vs_SCRMGDL_spline,trans_V1_vs_SCRMGDL_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtWTKG_abscissa,trans_V1_vs_logtWTKG_spline,trans_V1_vs_logtWTKG_regression,trans_V1_vs_tSCRMGDL_abscissa,trans_V1_vs_tSCRMGDL_spline,trans_V1_vs_tSCRMGDL_regression,trans_V2_vs_SCRMGDL_abscissa,trans_V2_vs_SCRMGDL_spline,trans_V2_vs_SCRMGDL_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtWTKG_abscissa,trans_V2_vs_logtWTKG_spline,trans_V2_vs_logtWTKG_regression,trans_V2_vs_tSCRMGDL_abscissa,trans_V2_vs_tSCRMGDL_spline,trans_V2_vs_tSCRMGDL_regression,split
0.336768,2.69252,2.77094,62.1313,2.66383,2.53841,-0.095338,2.6951,2.53223,0.623644,2.69252,2.77094,0.336768,2.84131,3.12147,62.1313,3.40695,3.0692,-0.095338,3.42665,3.05861,0.623644,2.84131,3.12147,0.336768,3.2658,3.10888,62.1313,3.15519,3.20401,-0.095338,3.12417,3.20606,0.623644,3.2658,3.10888,0.336768,2.36568,2.6413,62.1313,3.1274,2.58327,-0.095338,3.21129,2.61589,0.623644,2.36568,2.6413,All
0.344444,2.70131,2.76511,62.4444,2.64706,2.54227,-0.0910726,2.68064,2.53586,0.63786,2.70131,2.76511,0.344444,2.74502,3.1231,62.4444,3.38949,3.07467,-0.0910726,3.4132,3.06385,0.63786,2.74502,3.1231,0.344444,3.26936,3.11154,62.4444,3.17137,3.20287,-0.0910726,3.1385,3.20498,0.63786,3.26936,3.11154,0.344444,2.26194,2.63457,62.4444,3.08015,2.57596,-0.0910726,3.1712,2.608,0.63786,2.26194,2.63457,All
0.352121,2.70956,2.75928,62.7576,2.6303,2.54613,-0.0868073,2.66619,2.5395,0.652076,2.70956,2.75928,0.352121,2.68981,3.12473,62.7576,3.37202,3.08015,-0.0868073,3.39975,3.06909,0.652076,2.68981,3.12473,0.352121,3.2679,3.11421,62.7576,3.18754,3.20174,-0.0868073,3.15282,3.2039,0.652076,3.2679,3.11421,0.352121,2.2073,2.62783,62.7576,3.03289,2.56865,-0.0868073,3.13111,2.60012,0.652076,2.2073,2.62783,All
0.359798,2.7164,2.75345,63.0707,2.61354,2.54999,-0.0825419,2.65173,2.54313,0.666293,2.7164,2.75345,0.359798,2.74215,3.12636,63.0707,3.35456,3.08562,-0.0825419,3.3863,3.07432,0.666293,2.74215,3.12636,0.359798,3.25327,3.11688,63.0707,3.20371,3.2006,-0.0825419,3.16715,3.20283,0.666293,3.25327,3.11688,0.359798,2.2812,2.62109,63.0707,2.98564,2.56133,-0.0825419,3.09101,2.59223,0.666293,2.2812,2.62109,All
0.367475,2.72324,2.74762,63.3838,2.59678,2.55385,-0.0782765,2.63728,2.54676,0.680509,2.72324,2.74762,0.367475,2.7945,3.12799,63.3838,3.3371,3.0911,-0.0782765,3.37285,3.07956,0.680509,2.7945,3.12799,0.367475,3.23863,3.11955,63.3838,3.21988,3.19947,-0.0782765,3.18147,3.20175,0.680509,3.23863,3.11955,0.367475,2.35511,2.61436,63.3838,2.93838,2.55402,-0.0782765,3.05092,2.58434,0.680509,2.35511,2.61436,All
0.375152,2.73009,2.74179,63.697,2.58001,2.55771,-0.0740111,2.62282,2.55039,0.694725,2.73009,2.74179,0.375152,2.84685,3.12962,63.697,3.31964,3.09657,-0.0740111,3.35939,3.0848,0.694725,2.84685,3.12962,0.375152,3.224,3.12222,63.697,3.23606,3.19834,-0.0740111,3.1958,3.20067,0.694725,3.224,3.12222,0.375152,2.42901,2.60762,63.697,2.89112,2.54671,-0.0740111,3.01082,2.57645,0.694725,2.42901,2.60762,All
0.382828,2.73693,2.73596,64.0101,2.56325,2.56157,-0.0697458,2.60837,2.55402,0.708941,2.73693,2.73596,0.382828,2.89919,3.13125,64.0101,3.30217,3.10205,-0.0697458,3.34594,3.09004,0.708941,2.89919,3.13125,0.382828,3.20937,3.12489,64.0101,3.25223,3.1972,-0.0697458,3.21012,3.19959,0.708941,3.20937,3.12489,0.382828,2.50292,2.60088,64.0101,2.84387,2.53939,-0.0697458,2.97073,2.56856,0.708941,2.50292,2.60088,All
0.390505,2.74377,2.73013,64.3232,2.54649,2.56543,-0.0654804,2.59392,2.55765,0.723158,2.74377,2.73013,0.390505,2.95154,3.13288,64.3232,3.28471,3.10752,-0.0654804,3.33249,3.09528,0.723158,2.95154,3.13288,0.390505,3.19473,3.12756,64.3232,3.2684,3.19607,-0.0654804,3.22445,3.19851,0.723158,3.19473,3.12756,0.390505,2.57683,2.59415,64.3232,2.79661,2.53208,-0.0654804,2.93063,2.56067,0.723158,2.57683,2.59415,All
0.398182,2.75062,2.7243,64.6364,2.52973,2.56929,-0.061215,2.57946,2.56128,0.737374,2.75062,2.7243,0.398182,3.00388,3.13451,64.6364,3.26725,3.113,-0.061215,3.31904,3.10052,0.737374,3.00388,3.13451,0.398182,3.1801,3.13023,64.6364,3.28458,3.19493,-0.061215,3.23877,3.19743,0.737374,3.1801,3.13023,0.398182,2.65073,2.58741,64.6364,2.74936,2.52477,-0.061215,2.89054,2.55278,0.737374,2.65073,2.58741,All
0.405859,2.75746,2.71847,64.9495,2.51296,2.57315,-0.0569496,2.56501,2.56491,0.75159,2.75746,2.71847,0.405859,3.05623,3.13614,64.9495,3.24979,3.11847,-0.0569496,3.30559,3.10575,0.75159,3.05623,3.13614,0.405859,3.16547,3.1329,64.9495,3.30075,3.1938,-0.0569496,3.2531,3.19635,0.75159,3.16547,3.1329,0.405859,2.72464,2.58068,64.9495,2.7021,2.51745,-0.0569496,2.85045,2.5449,0.75159,2.72464,2.58068,All
0.413535,2.7643,2.71264,65.2626,2.50594,2.57701,-0.0526842,2.55055,2.56855,0.765806,2.7643,2.71264,0.413535,3.10858,3.13777,65.2626,3.22229,3.12395,-0.0526842,3.29213,3.11099,0.765806,3.10858,3.13777,0.413535,3.15083,3.13557,65.2626,3.28302,3.19266,-0.0526842,3.26742,3.19528,0.765806,3.15083,3.13557,0.413535,2.79855,2.57394,65.2626,2.59499,2.51014,-0.0526842,2.81035,2.53701,0.765806,2.79855,2.57394,All
0.421212,2.77114,2.7068,65.5758,2.50078,2.58087,-0.0484189,2.5361,2.57218,0.780022,2.77114,2.7068,0.421212,3.16092,3.13939,65.5758,3.19288,3.12942,-0.0484189,3.27868,3.11623,0.780022,3.16092,3.13939,0.421212,3.1362,3.13824,65.5758,3.25876,3.19153,-0.0484189,3.28175,3.1942,0.780022,3.1362,3.13824,0.421212,2.87245,2.5672,65.5758,2.47636,2.50283,-0.0484189,2.77026,2.52912,0.780022,2.87245,2.5672,All
0.428889,2.77799,2.70097,65.8889,2.49562,2.58473,-0.0441535,2.52164,2.57581,0.794239,2.77799,2.70097,0.428889,3.21327,3.14102,65.8889,3.16346,3.1349,-0.0441535,3.26523,3.12147,0.794239,3.21327,3.14102,0.428889,3.12156,3.14091,65.8889,3.23451,3.1904,-0.0441535,3.29607,3.19312,0.794239,3.12156,3.14091,0.428889,2.94636,2.56047,65.8889,2.35773,2.49551,-0.0441535,2.73016,2.52123,0.794239,2.94636,2.56047,All
0.436566,2.78483,2.69514,66.202,2.49047,2.5886,-0.0398881,2.51011,2.57944,0.808455,2.78483,2.69514,0.436566,3.26562,3.14265,66.202,3.13404,3.14037,-0.0398881,3.24744,3.12671,0.808455,3.26562,3.14265,0.436566,3.10693,3.14358,66.202,3.21026,3.18926,-0.0398881,3.29922,3.19204,0.808455,3.10693,3.14358,0.436566,3.02026,2.55373,66.202,2.2391,2.4882,-0.0398881,2.66904,2.51334,0.808455,3.02026,2.55373,All
0.444242,2.79167,2.68931,66.5152,2.48531,2.59246,-0.0356227,2.50559,2.58307,0.822671,2.79167,2.68931,0.444242,3.31796,3.14428,66.5152,3.10462,3.14585,-0.0356227,3.21923,3.13194,0.822671,3.31796,3.14428,0.444242,3.0923,3.14625,66.5152,3.18601,3.18813,-0.0356227,3.27552,3.19096,0.822671,3.0923,3.14625,0.444242,3.09417,2.54699,66.5152,2.12047,2.48089,-0.0356227,2.55742,2.50545,0.822671,3.09417,2.54699,All
0.451919,2.79851,2.68348,66.8283,2.48016,2.59632,-0.0313574,2.50107,2.5867,0.836887,2.79851,2.68348,0.451919,3.37031,3.14591,66.8283,3.0752,3.15132,-0.0313574,3.19102,3.13718,0.836887,3.37031,3.14591,0.451919,3.07766,3.14892,66.8283,3.16176,3.18699,-0.0313574,3.25182,3.18988,0.836887,3.07766,3.14892,0.451919,3.16808,2.54026,66.8283,2.00183,2.47357,-0.0313574,2.4458,2.49756,0.836887,3.16808,2.54026,All
0.459596,2.80536,2.67765,67.1414,2.48708,2.60018,-0.027092,2.49655,2.59033,0.851104,2.80536,2.67765,0.459596,3.42265,3.14754,67.1414,3.05287,3.1568,-0.027092,3.16282,3.14242,0.851104,3.42265,3.14754,0.459596,3.06303,3.15158,67.1414,3.13767,3.18586,-0.027092,3.22812,3.18881,0.851104,3.06303,3.15158,0.459596,3.24198,2.53352,67.1414,1.91146,2.46626,-0.027092,2.33418,2.48967,0.851104,3.24198,2.53352,All
0.467273,2.79725,2.67182,67.4545,2.50866,2.60404,-0.0228266,2.49203,2.59397,0.86532,2.79725,2.67182,0.467273,3.36532,3.14917,67.4545,3.03915,3.16227,-0.0228266,3.13461,3.14766,0.86532,3.36532,3.14917,0.467273,3.1001,3.15425,67.4545,3.1138,3.18472,-0.0228266,3.20441,3.18773,0.86532,3.1001,3.15425,0.467273,3.11426,2.52678,67.4545,1.85541,2.45895,-0.0228266,2.22256,2.48179,0.86532,3.11426,2.52678,All
0.474949,2.78831,2.66599,67.7677,2.53024,2.6079,-0.0185612,2.48751,2.5976,0.879536,2.78831,2.66599,0.474949,3.30188,3.1508,67.7677,3.02544,3.16775,-0.0185612,3.1064,3.1529,0.879536,3.30188,3.1508,0.474949,3.14004,3.15692,67.7677,3.08992,3.18359,-0.0185612,3.18071,3.18665,0.879536,3.14004,3.15692,0.474949,2.97535,2.52005,67.7677,1.79935,2.45163,-0.0185612,2.11094,2.4739,0.879536,2.97535,2.52005,All
0.482626,2.76167,2.66016,68.0808,2.55575,2.61176,-0.0142959,2.48299,2.60123,0.893752,2.76167,2.66016,0.482626,3.25941,3.15243,68.0808,3.01233,3.17322,-0.0142959,3.07819,3.15814,0.893752,3.25941,3.15243,0.482626,3.17053,3.15959,68.0808,3.07381,3.18246,-0.0142959,3.15701,3.18557,0.893752,3.17053,3.15959,0.482626,2.80044,2.51331,68.0808,1.77282,2.44432,-0.0142959,1.99932,2.46601,0.893752,2.80044,2.51331,All
0.490303,2.70098,2.65433,68.3939,2.59254,2.61562,-0.0100305,2.48308,2.60486,0.907969,2.70098,2.65433,0.490303,3.25722,3.15406,68.3939,3.00099,3.1787,-0.0100305,3.0525,3.16337,0.907969,3.25722,3.15406,0.490303,3.18287,3.16226,68.3939,3.08002,3.18132,-0.0100305,3.13384,3.18449,0.907969,3.18287,3.16226,0.490303,2.55634,2.50658,68.3939,1.83119,2.43701,-0.0100305,1.89938,2.45812,0.907969,2.55634,2.50658,All
0.49798,2.6403,2.6485,68.7071,2.62932,2.61948,-0.00576511,2.50297,2.60849,0.922185,2.6403,2.6485,0.49798,3.25503,3.15568,68.7071,2.98964,3.18417,-0.00576511,3.03758,3.16861,0.922185,3.25503,3.15568,0.49798,3.19521,3.16493,68.7071,3.08623,3.18019,-0.00576511,3.11296,3.18341,0.922185,3.19521,3.16493,0.49798,2.31224,2.49984,68.7071,1.88957,2.42969,-0.00576511,1.84955,2.45023,0.922185,2.31224,2.49984,All
0.505657,2.61332,2.64267,69.0202,2.6661,2.62334,-0.00149974,2.52286,2.61212,0.936401,2.61332,2.64267,0.505657,3.24494,3.15731,69.0202,2.97829,3.18965,-0.00149974,3.02266,3.17385,0.936401,3.24494,3.15731,0.505657,3.18886,3.1676,69.0202,3.09244,3.17905,-0.00149974,3.09208,3.18233,0.936401,3.18886,3.1676,0.505657,2.24852,2.4931,69.0202,1.94794,2.42238,-0.00149974,1.79972,2.44234,0.936401,2.24852,2.4931,All
0.513333,2.59838,2.63684,69.3333,2.70289,2.6272,0.00276564,2.54275,2.61575,0.950617,2.59838,2.63684,0.513333,3.23202,3.15894,69.3333,2.96694,3.19512,0.00276564,3.00774,3.17909,0.950617,3.23202,3.15894,0.513333,3.17584,3.17027,69.3333,3.09865,3.17792,0.00276564,3.0712,3.18126,0.950617,3.17584,3.17027,0.513333,2.24924,2.48637,69.3333,2.00631,2.41507,0.00276564,1.74989,2.43445,0.950617,2.24924,2.48637,All
0.52101,2.58344,2.63101,69.6465,2.73967,2.63106,0.00703102,2.5736,2.61938,0.964834,2.58344,2.63101,0.52101,3.21911,3.16057,69.6465,2.95559,3.2006,0.00703102,2.9979,3.18433,0.964834,3.21911,3.16057,0.52101,3.16282,3.17294,69.6465,3.10486,3.17678,0.00703102,3.07113,3.18018,0.964834,3.16282,3.17294,0.52101,2.24995,2.47963,69.6465,2.06468,2.40776,0.00703102,1.7795,2.42656,0.964834,2.24995,2.47963,All
0.528687,2.5685,2.62518,69.9596,2.77646,2.63492,0.0112964,2.6088,2.62302,0.97905,2.5685,2.62518,0.528687,3.20619,3.1622,69.9596,2.94424,3.20607,0.0112964,2.99008,3.18957,0.97905,3.20619,3.1622,0.528687,3.14979,3.17561,69.9596,3.11107,3.17565,0.0112964,3.07933,3.1791,0.97905,3.14979,3.17561,0.528687,2.25067,2.47289,69.9596,2.12305,2.40044,0.0112964,1.84067,2.41868,0.97905,2.25067,2.47289,All
0.536364,2.55355,2.61935,70.2727,2.77788,2.63878,0.0155618,2.64399,2.62665,0.993266,2.55355,2.61935,0.536364,3.19328,3.16383,70.2727,2.95688,3.21155,0.0155618,2.98225,3.1948,0.993266,3.19328,3.16383,0.536364,3.13677,3.17828,70.2727,3.11718,3.17452,0.0155618,3.08752,3.17802,0.993266,3.13677,3.17828,0.536364,2.25138,2.46616,70.2727,2.1496,2.39313,0.0155618,1.90185,2.41079,0.993266,2.25138,2.46616,All
0.54404,2.56222,2.61352,70.5859,2.77407,2.64264,0.0198271,2.67919,2.63028,1.00748,2.56222,2.61352,0.54404,3.12696,3.16546,70.5859,2.97306,3.21702,0.0198271,2.97443,3.20004,1.00748,3.12696,3.16546,0.54404,3.09043,3.18095,70.5859,3.12329,3.17338,0.0198271,3.09572,3.17694,1.00748,3.09043,3.18095,0.54404,2.13265,2.45942,70.5859,2.17144,2.38582,0.0198271,1.96302,2.4029,1.00748,2.13265,2.45942,All
0.551717,2.59798,2.60769,70.899,2.77026,2.6465,0.0240925,2.71439,2.63391,1.0217,2.59798,2.60769,0.551717,3.02989,3.16709,70.899,2.98925,3.2225,0.0240925,2.96661,3.20528,1.0217,3.02989,3.16709,0.551717,3.0471,3.18362,70.899,3.12939,3.17225,0.0240925,3.10391,3.17586,1.0217,3.0471,3.18362,0.551717,1.97175,2.45268,70.899,2.19327,2.3785,0.0240925,2.0242,2.39501,1.0217,1.97175,2.45268,All
0.559394,2.65398,2.60186,71.2121,2.76644,2.65036,0.0283579,2.74959,2.63754,1.03591,2.65398,2.60186,0.559394,2.99297,3.16872,71.2121,3.00543,3.22797,0.0283579,2.95878,3.21052,1.03591,2.99297,3.16872,0.559394,3.11825,3.18629,71.2121,3.13549,3.17111,0.0283579,3.11211,3.17478,1.03591,3.11825,3.18629,0.559394,2.03763,2.44595,71.2121,2.2151,2.37119,0.0283579,2.08537,2.38712,1.03591,2.03763,2.44595,All
0.567071,2.70998,2.59603,71.5253,2.76263,2.65423,0.0326233,2.78479,2.64117,1.05013,2.70998,2.59603,0.567071,2.95605,3.17035,71.5253,3.02162,3.23345,0.0326233,2.95096,3.21576,1.05013,2.95605,3.17035,0.567071,3.1894,3.18895,71.5253,3.14159,3.16998,0.0326233,3.12031,3.17371,1.05013,3.1894,3.18895,0.567071,2.1035,2.43921,71.5253,2.23694,2.36388,0.0326233,2.14655,2.37923,1.05013,2.1035,2.43921,All
0.574747,2.71211,2.5902,71.8384,2.75882,2.65809,0.0368886,2.78329,2.6448,1.06435,2.71211,2.5902,0.574747,2.89308,3.17197,71.8384,3.0378,3.23892,0.0368886,2.96613,3.221,1.06435,2.89308,3.17197,0.574747,3.20696,3.19162,71.8384,3.14769,3.16884,0.0368886,3.12567,3.17263,1.06435,3.20696,3.19162,0.574747,2.18205,2.43248,71.8384,2.25877,2.35656,0.0368886,2.16772,2.37134,1.06435,2.18205,2.43248,All
0.582424,2.68101,2.58437,72.1515,2.755,2.66195,0.041154,2.77859,2.64844,1.07856,2.68101,2.58437,0.582424,2.81404,3.1736,72.1515,3.05399,3.2444,0.041154,2.9833,3.22623,1.07856,2.81404,3.1736,0.582424,3.19147,3.19429,72.1515,3.15379,3.16771,0.041154,3.13078,3.17155,1.07856,3.19147,3.19429,0.582424,2.26844,2.42574,72.1515,2.28061,2.34925,0.041154,2.1854,2.36345,1.07856,2.26844,2.42574,All
0.590101,2.64991,2.57854,72.4646,2.75119,2.66581,0.0454194,2.77389,2.65207,1.09278,2.64991,2.57854,0.590101,2.735,3.17523,72.4646,3.07017,3.24987,0.0454194,3.00048,3.23147,1.09278,2.735,3.17523,0.590101,3.17597,3.19696,72.4646,3.15989,3.16658,0.0454194,3.13589,3.17047,1.09278,3.17597,3.19696,0.590101,2.35483,2.419,72.4646,2.30244,2.34194,0.0454194,2.20307,2.35557,1.09278,2.35483,2.419,All
0.597778,2.61881,2.57271,72.7778,2.74738,2.66967,0.0496848,2.76919,2.6557,1.107,2.61881,2.57271,0.597778,2.65596,3.17686,72.7778,3.08636,3.25535,0.0496848,3.01765,3.23671,1.107,2.65596,3.17686,0.597778,3.16048,3.19963,72.7778,3.16599,3.16544,0.0496848,3.141,3.16939,1.107,3.16048,3.19963,0.597778,2.44121,2.41227,72.7778,2.32427,2.33462,0.0496848,2.22075,2.34768,1.107,2.44121,2.41227,All
0.605455,2.58771,2.56688,73.0909,2.74356,2.67353,0.0539502,2.76449,2.65933,1.12121,2.58771,2.56688,0.605455,2.57692,3.17849,73.0909,3.10255,3.26082,0.0539502,3.03483,3.24195,1.12121,2.57692,3.17849,0.605455,3.14498,3.2023,73.0909,3.17209,3.16431,0.0539502,3.14612,3.16831,1.12121,3.14498,3.2023,0.605455,2.5276,2.40553,73.0909,2.34611,2.32731,0.0539502,2.23842,2.33979,1.12121,2.5276,2.40553,All
0.613131,2.55661,2.56105,73.404,2.73975,2.67739,0.0582155,2.75979,2.66296,1.13543,2.55661,2.56105,0.613131,2.49788,3.18012,73.404,3.11873,3.2663,0.0582155,3.05201,3.24719,1.13543,2.49788,3.18012,0.613131,3.12949,3.20497,73.404,3.17819,3.16317,0.0582155,3.15123,3.16724,1.13543,3.12949,3.20497,0.613131,2.61399,2.39879,73.404,2.36794,2.32,0.0582155,2.2561,2.3319,1.13543,2.61399,2.39879,All
0.620808,2.52551,2.55522,73.7172,2.73594,2.68125,0.0624809,2.75509,2.66659,1.14964,2.52551,2.55522,0.620808,2.41884,3.18175,73.7172,3.13492,3.27177,0.0624809,3.06918,3.25242,1.14964,2.41884,3.18175,0.620808,3.11399,3.20764,73.7172,3.18429,3.16204,0.0624809,3.15634,3.16616,1.14964,3.11399,3.20764,0.620808,2.70037,2.39206,73.7172,2.38978,2.31268,0.0624809,2.27377,2.32401,1.14964,2.70037,2.39206,All
