parameter,value
Cl_pop,13.4649887392849
beta_Cl_logtWTKG,-0.57348825873894
V1_pop,23.2411888436316
beta_V1_logtCLCRMLMIN,-1.47879587531084
Q_pop,23.4
beta_Q_LMP_1,0.945999915459449
beta_Q_logtAGEA,1.3527873909263
beta_Q_logtALBGDL,17.2926464319446
beta_Q_logtPROGDL,-17.1553340672291
V2_pop,3.44724917729983
beta_V2_SEXF_1,4.16167250504864
beta_V2_logtHCM,31.7724214080743
omega_Cl,0.286913053592355
omega_V1,0.162178551686249
omega_Q,4.7925202942844e-8
omega_V2,4.0459083793364e-8
a,1.45916890194442
b,0.0404217133203792
