iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,647.037,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,649.308,1,26.3534,24.6085,16.3472,0.95,0.285,-0.54893,0.974679,0.974679,0.974679,0.974679
3,631.705,1,27.4074,25.8593,15.5335,0.9025,0.27075,-0.573763,0.95,0.95,0.95,0.95
4,618.54,1,28.3368,25.613,16.0385,0.857375,0.257212,-0.618074,0.925945,0.925945,0.925945,0.925945
5,610.778,1,27.2404,25.0092,16.2994,0.814506,0.244352,-0.608275,0.9025,0.9025,0.9025,0.9025
6,601.196,1,27.3928,23.2521,13.7894,0.773781,0.232134,-0.611693,0.879648,0.957979,0.879648,0.879648
7,594.892,1,25.1917,24.0725,14.2342,0.735092,0.220528,-0.537081,0.857375,1.11383,0.857375,0.857375
8,588.491,1,27.942,23.6961,15.2695,0.698337,0.209501,-0.624221,0.835666,1.14798,0.835666,0.835666
9,578.563,1,27.1877,24.4237,14.3015,0.66342,0.199026,-0.595083,0.814506,1.11891,0.814506,0.814506
10,573.023,1,26.7019,21.8732,14.2117,0.630249,0.189075,-0.59311,0.793882,1.09058,0.793882,0.807741
11,569.163,1,24.6257,22.4095,14.6579,0.598737,0.179621,-0.514941,0.773781,1.06296,0.773781,0.818256
12,550.021,1,26.0571,22.5849,15.3234,0.5688,0.17064,-0.562906,0.754188,1.03605,0.754188,0.797537
13,540.23,1,27.3099,22.7389,15.0172,0.54036,0.162108,-0.613965,0.735092,1.00982,0.735092,0.778538
14,527.223,1,27.0271,23.6241,15.4481,0.513342,0.154003,-0.589064,0.716479,0.984247,0.716479,0.820377
15,514.598,1,27.3489,24.3803,14.8915,0.487675,0.146302,-0.598169,0.698337,0.959325,0.698337,0.799605
16,509.355,1,26.823,25.4508,14.6461,0.463291,0.138987,-0.582789,0.680655,0.935035,0.680655,0.779358
17,504.303,1,27.2597,25.5353,15.1921,0.440127,0.132038,-0.597831,0.66342,0.965069,0.66342,0.759625
18,497.689,1,28.1652,26.6625,14.4677,0.41812,0.125436,-0.623757,0.646622,0.940633,0.646622,0.759842
19,484.306,1,28.5765,25.1048,15.1138,0.397214,0.119164,-0.632986,0.630249,0.916815,0.630249,0.806402
20,484.355,1,29.2632,24.6176,18.4103,0.377354,0.113206,-0.671309,0.614291,0.893601,0.614291,0.85584
21,472.421,1,28.2177,24.6307,18.1679,0.326925,0.109222,-0.630055,0.598737,0.870975,0.598737,0.850153
22,460.128,1,28.006,24.7278,16.8755,0.310579,0.103761,-0.631132,0.583577,0.848921,0.583577,0.875954
23,462.645,1,28.0679,25.4626,18.207,0.29505,0.0985731,-0.632607,0.5688,0.827426,0.5688,0.853774
24,450.227,1,28.5406,25.4257,19.5024,0.280297,0.0936444,-0.639222,0.554398,0.806475,0.554398,0.869883
25,448.713,1,28.041,26.2716,19.1314,0.395955,0.0905259,-0.619881,0.54036,0.786055,0.54036,0.990755
26,450.452,1,27.3648,26.0439,18.2194,0.446105,0.0885629,-0.596248,0.526678,0.766151,0.526678,1.07584
27,445.308,1,26.7341,25.6683,19.0816,0.458092,0.0843876,-0.58029,0.513342,0.746752,0.513342,1.12891
28,437.131,1,28.2883,25.9833,16.3254,0.5009,0.079156,-0.633247,0.500344,0.727844,0.500344,1.13254
29,436.11,1,27.8621,26.4235,16.3115,0.50089,0.0788825,-0.624997,0.487675,0.709414,0.487675,1.11634
30,427.033,1,27.9993,26.5032,18.5993,0.465077,0.0767975,-0.622872,0.475327,0.691452,0.475327,1.18507
31,424.856,1,28.0833,26.354,18.7235,0.479215,0.0764712,-0.630613,0.463291,0.673944,0.463291,1.16455
32,413.24,1,27.2537,26.0482,17.3824,0.47913,0.073645,-0.601068,0.45156,0.656879,0.45156,1.13506
33,417.844,1,27.6463,25.7339,17.555,0.537762,0.075224,-0.606841,0.440127,0.640246,0.440127,1.10632
34,412.545,1,27.6118,26.3045,16.2532,0.466056,0.0746082,-0.608629,0.428982,0.624035,0.428982,1.07831
35,422.965,1,26.825,26.1569,16.3995,0.487343,0.0773531,-0.58495,0.41812,0.667263,0.41812,1.06675
36,421.613,1,27.3445,26.2768,15.3863,0.543232,0.0791174,-0.601064,0.407533,0.650368,0.407533,1.03974
37,420.895,1,27.7276,25.8197,17.0163,0.532267,0.0774838,-0.612288,0.397214,0.6339,0.397214,1.15467
38,416.623,1,27.6578,26.1581,19.0976,0.505654,0.0736096,-0.623888,0.387157,0.617849,0.387157,1.12543
39,415.23,1,27.5364,25.9127,18.1571,0.591601,0.0719938,-0.613783,0.377354,0.602205,0.377354,1.09781
40,412.715,1,27.8999,25.3073,17.0226,0.61638,0.0712375,-0.623027,0.367799,0.590172,0.367799,1.07002
41,414.37,1,28.2312,25.2426,17.7622,0.585167,0.075974,-0.63346,0.358486,0.575228,0.358486,1.04292
42,410.999,1,27.6411,25.1768,16.4415,0.566966,0.0764365,-0.614765,0.349409,0.560663,0.349409,1.02219
43,405.415,1,27.4933,25.357,17.4347,0.470751,0.0798518,-0.59981,0.340562,0.546467,0.340562,0.996307
44,405.199,1,28.9191,26.127,17.2321,0.623198,0.0739574,-0.644058,0.331938,0.53263,0.331938,0.97108
45,405.296,1,28.811,26.7505,17.9282,0.572576,0.0765567,-0.641892,0.323534,0.519144,0.323534,0.983997
46,398.427,1,27.4258,26.0768,17.619,0.499679,0.0786737,-0.595183,0.315341,0.505999,0.315341,0.959082
47,392.824,1,27.1368,26.3213,17.1781,0.474695,0.07474,-0.592565,0.307357,0.547375,0.307357,0.950494
48,387.689,1,27.4803,26.2049,17.31,0.474614,0.072122,-0.602867,0.299574,0.551259,0.299574,0.961558
49,385.931,1,27.8291,25.9086,17.4554,0.583542,0.0675704,-0.625432,0.291989,0.566348,0.291989,0.93721
50,388.056,1,27.5266,25.4832,15.8472,0.61618,0.067687,-0.610554,0.284596,0.610462,0.284596,0.91348
51,391.512,1,27.5599,26.1436,16.6101,0.616236,0.0705822,-0.60244,0.27739,0.595005,0.27739,0.954407
52,389.658,1,27.2919,26.6608,16.3204,0.626843,0.0697259,-0.586583,0.270366,0.579939,0.270366,0.93024
53,394.686,1,28.8364,26.8568,15.9009,0.669125,0.070409,-0.65199,0.26352,0.565255,0.267097,0.95161
54,389.989,1,28.2592,26.9093,16.435,0.604535,0.0718875,-0.631365,0.256848,0.550942,0.260334,0.952594
