popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
2.48895,3.36221,2.48895,-0.0155022,4.99341,1.32716,1.25408,1.32716,-1.17285,3.82717,All
2.66279,3.47741,2.66279,0.157441,5.16815,1.44399,1.36378,1.44399,-1.05635,3.94432,All
2.84878,3.60121,2.84878,0.342397,5.35516,1.57109,1.48347,1.57109,-0.929629,4.07181,All
3.04775,3.73365,3.04775,0.540195,5.5553,1.70939,1.61445,1.70939,-0.791788,4.21057,All
3.26062,3.87641,3.26062,0.751722,5.76951,1.85986,1.75722,1.85986,-0.641857,4.36157,All
3.48835,4.03871,3.48835,0.977922,5.99879,2.02357,1.91256,2.02357,-0.478779,4.52593,All
3.732,4.21672,3.732,1.21981,6.24419,2.2017,2.08166,2.2017,-0.301408,4.70481,All
3.89492,4.33873,3.89492,1.38149,6.40834,2.3955,2.26729,2.3955,-0.108495,4.8995,All
3.99266,4.41337,3.99266,1.47846,6.50686,2.60637,2.46925,2.60637,0.101314,5.11143,All
4.27152,4.62909,4.27152,1.75503,6.78802,2.8358,2.69087,2.8358,0.329491,5.3421,All
4.56987,4.86847,4.56987,2.05074,7.08899,3.08542,2.93247,3.08542,0.577634,5.5932,All
4.88905,5.13279,4.88905,2.36692,7.41118,3.10324,2.94972,3.10324,0.595349,5.61114,All
5.23052,5.41567,5.23052,2.70496,7.75609,3.35701,3.19533,3.35701,0.84748,5.86655,All
5.30088,5.47647,5.30088,2.77458,7.82717,3.65252,3.48446,3.65252,1.14091,6.16412,All
5.59585,5.73622,5.59585,3.06636,8.12533,3.97403,3.79913,3.97403,1.45998,6.48808,All
5.98669,6.08039,5.98669,3.45271,8.52066,4.32385,4.14215,4.32385,1.8069,6.84079,All
6.40482,6.45934,6.40482,3.86573,8.94392,4.70445,4.5182,4.70445,2.18409,7.22482,All
6.70684,6.74387,6.70684,4.16383,9.24984,4.87933,4.69131,4.87933,2.35729,7.40136,All
6.85217,6.88079,6.85217,4.30722,9.39712,5.11857,4.9287,5.11857,2.59415,7.64298,All
7.33076,7.33168,7.33076,4.77913,9.88238,5.56913,5.37733,5.56913,3.03994,8.09832,All
7.84277,7.8291,7.84277,5.28351,10.402,6.05935,5.86704,6.05935,3.52451,8.59419,All
