pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-2.25767,0.0111111,-2.36114,0.0111111,-2.38386,0.0111111,All
-1.74599,0.0222222,-2.25786,0.0222222,-1.65667,0.0222222,All
-1.6183,0.0333333,-1.89161,0.0333333,-1.63368,0.0333333,All
-1.52661,0.0444444,-1.69653,0.0444444,-1.47701,0.0444444,All
-1.44013,0.0555556,-1.66909,0.0555556,-1.4279,0.0555556,All
-1.36753,0.0666667,-1.49988,0.0666667,-1.42174,0.0666667,All
-1.33912,0.0777778,-1.24035,0.0777778,-1.38519,0.0777778,All
-1.25217,0.0888889,-1.15681,0.0888889,-1.31385,0.0888889,All
-1.2266,0.1,-1.01123,0.1,-1.2203,0.1,All
-1.20746,0.111111,-1.00717,0.111111,-1.20898,0.111111,All
-1.19001,0.122222,-0.965846,0.122222,-1.19702,0.122222,All
-1.16894,0.133333,-0.936577,0.133333,-1.19168,0.133333,All
-1.11746,0.144444,-0.88367,0.144444,-1.10746,0.144444,All
-1.07031,0.155556,-0.850604,0.155556,-1.10049,0.155556,All
-1.05675,0.166667,-0.82379,0.166667,-1.01808,0.166667,All
-0.987287,0.177778,-0.792796,0.177778,-1.01323,0.177778,All
-0.986971,0.188889,-0.787651,0.188889,-0.982717,0.188889,All
-0.976004,0.2,-0.701351,0.2,-0.967849,0.2,All
-0.972887,0.211111,-0.645385,0.211111,-0.967123,0.211111,All
-0.962062,0.222222,-0.599118,0.222222,-0.94685,0.222222,All
-0.930982,0.233333,-0.569828,0.233333,-0.928718,0.233333,All
-0.894013,0.244444,-0.567215,0.244444,-0.915769,0.244444,All
-0.875457,0.255556,-0.563272,0.255556,-0.860413,0.255556,All
-0.7409,0.266667,-0.538072,0.266667,-0.850614,0.266667,All
-0.724104,0.277778,-0.524477,0.277778,-0.767816,0.277778,All
-0.714884,0.288889,-0.507531,0.288889,-0.717564,0.288889,All
-0.710811,0.3,-0.448541,0.3,-0.679797,0.3,All
-0.586672,0.311111,-0.434073,0.311111,-0.636101,0.311111,All
-0.55244,0.322222,-0.413212,0.322222,-0.600322,0.322222,All
-0.538905,0.333333,-0.40163,0.333333,-0.57882,0.333333,All
-0.391683,0.344444,-0.35852,0.344444,-0.458301,0.344444,All
-0.303079,0.355556,-0.332785,0.355556,-0.344646,0.355556,All
-0.280762,0.366667,-0.296125,0.366667,-0.307633,0.366667,All
-0.257728,0.377778,-0.295852,0.377778,-0.274471,0.377778,All
-0.200704,0.388889,-0.273801,0.388889,-0.257954,0.388889,All
-0.200576,0.4,-0.163507,0.4,-0.21125,0.4,All
-0.165274,0.411111,-0.150039,0.411111,-0.203282,0.411111,All
-0.107983,0.422222,-0.146489,0.422222,-0.201923,0.422222,All
-0.0406821,0.433333,-0.145607,0.433333,-0.0807388,0.433333,All
-0.0290746,0.444444,-0.114518,0.444444,-0.0374909,0.444444,All
-0.0276146,0.455556,-0.0342916,0.455556,-0.0346737,0.455556,All
-0.0188333,0.466667,-0.0131126,0.466667,-0.0270557,0.466667,All
0.0098972,0.477778,0.0546753,0.477778,-0.012254,0.477778,All
0.0170294,0.488889,0.0870735,0.488889,-0.00315032,0.488889,All
0.0458374,0.5,0.118583,0.5,0.0415741,0.5,All
0.0819515,0.511111,0.122767,0.511111,0.0503168,0.511111,All
0.103487,0.522222,0.144152,0.522222,0.0503169,0.522222,All
0.136573,0.533333,0.145098,0.533333,0.0571234,0.533333,All
0.137698,0.544444,0.174916,0.544444,0.106736,0.544444,All
0.139927,0.555556,0.178284,0.555556,0.113954,0.555556,All
0.24761,0.566667,0.182842,0.566667,0.18995,0.566667,All
0.248347,0.577778,0.247713,0.577778,0.191848,0.577778,All
0.252373,0.588889,0.301917,0.588889,0.193554,0.588889,All
0.2641,0.6,0.313444,0.6,0.209997,0.6,All
0.273406,0.611111,0.388008,0.611111,0.247333,0.611111,All
0.278543,0.622222,0.413474,0.622222,0.248303,0.622222,All
0.286285,0.633333,0.438715,0.633333,0.303548,0.633333,All
0.311362,0.644444,0.463437,0.644444,0.30676,0.644444,All
0.348931,0.655556,0.47758,0.655556,0.321412,0.655556,All
0.39677,0.666667,0.5281,0.666667,0.332214,0.666667,All
0.473147,0.677778,0.553237,0.677778,0.381154,0.677778,All
0.480741,0.688889,0.568213,0.688889,0.440042,0.688889,All
0.481977,0.7,0.570887,0.7,0.493502,0.7,All
0.567622,0.711111,0.57197,0.711111,0.557189,0.711111,All
0.619691,0.722222,0.597821,0.722222,0.610116,0.722222,All
0.667526,0.733333,0.599501,0.733333,0.662661,0.733333,All
0.745342,0.744444,0.600261,0.744444,0.708469,0.744444,All
0.777873,0.755556,0.616283,0.755556,0.749339,0.755556,All
0.790624,0.766667,0.633389,0.766667,0.760755,0.766667,All
0.87607,0.777778,0.688985,0.777778,0.83278,0.777778,All
0.884836,0.788889,0.727314,0.788889,0.91998,0.788889,All
0.970358,0.8,0.750722,0.8,0.955195,0.8,All
0.972498,0.811111,0.774339,0.811111,0.982126,0.811111,All
0.981435,0.822222,0.78619,0.822222,0.991857,0.822222,All
0.982313,0.833333,0.838131,0.833333,1.02233,0.833333,All
0.985233,0.844444,0.874417,0.844444,1.02579,0.844444,All
1.01098,0.855556,0.88454,0.855556,1.03397,0.855556,All
1.01543,0.866667,0.916934,0.866667,1.03853,0.866667,All
1.01726,0.877778,0.918475,0.877778,1.04684,0.877778,All
1.07387,0.888889,0.9645,0.888889,1.0842,0.888889,All
1.09701,0.9,0.973424,0.9,1.14584,0.9,All
1.34982,0.911111,1.04738,0.911111,1.41588,0.911111,All
1.37434,0.922222,1.14989,0.922222,1.51823,0.922222,All
1.40125,0.933333,1.164,0.933333,1.53847,0.933333,All
1.53377,0.944444,1.19827,0.944444,1.54685,0.944444,All
1.54867,0.955556,1.2411,0.955556,1.63974,0.955556,All
1.70659,0.966667,1.65491,0.966667,1.86335,0.966667,All
1.92396,0.977778,1.73372,0.977778,1.96021,0.977778,All
2.03337,0.988889,1.84686,0.988889,2.05232,0.988889,All
2.17284,1,2.0279,1,2.34856,1,All
4,1,4,1,4,1,All
