Cl_pop,1,0.041154,-0.024522,-0.049414,0.0079767,-0.0083011,-0.00011868,0.045338,0.0067053,0.015618
V1_pop,0.041154,1,-0.68579,-0.41008,0.022474,0.33119,-0.13061,0.46577,-0.12238,0.15707
Q_pop,-0.024522,-0.68579,1,0.24217,-0.022678,-0.36258,0.099498,-0.29813,0.11818,-0.051723
V2_pop,-0.049414,-0.41008,0.24217,1,-0.02223,-0.063183,0.2084,-0.46561,-0.024219,-0.14923
omega_Cl,0.0079767,0.022474,-0.022678,-0.02223,1,-0.006432,0.0064213,0.01619,0.01018,-0.01669
omega_V1,-0.0083011,0.33119,-0.36258,-0.063183,-0.006432,1,-0.29247,-0.13812,0.025436,-0.22748
omega_Q,-0.00011868,-0.13061,0.099498,0.2084,0.0064213,-0.29247,1,0.0085473,-0.11358,0.099381
omega_V2,0.045338,0.46577,-0.29813,-0.46561,0.01619,-0.13812,0.0085473,1,-0.15099,0.37183
a,0.0067053,-0.12238,0.11818,-0.024219,0.01018,0.025436,-0.11358,-0.15099,1,-0.50598
b,0.015618,0.15707,-0.051723,-0.14923,-0.01669,-0.22748,0.099381,0.37183,-0.50598,1
