parameter,value,se_sa,rse_sa
Cl_pop,20.5858747860594,4.05776196061696,19.7113894978359
beta_Cl_tSCRMGDL,-0.413206807623954,0.183233121109357,44.3441680360966
V1_pop,23.7889770954668,2.30451185483391,9.68730957025073
Q_pop,23.4,,
V2_pop,13.249938299701,3.63184878941865,27.4103071823406
omega_Cl,0.224059566225458,0.0431880316920963,19.2752456052864
omega_V1,0.301880931497407,0.0892816912667516,29.57513441604
omega_Q,0.925639610988271,0.295123549334799,31.8832022561898
omega_V2,0.798242002508349,0.231115115467416,28.9530135900107
a,1.86249169538692,0.207534440714789,11.142838447485
