parameter,value,se_sa,rse_sa
Cl_pop,13.4888946146857,0.920640995827262,6.82517746728435
V1_pop,20.9034033312203,9.12823970844157e-6,4.366867712306e-5
Q_pop,40.8221001442669,20.8487778025182,51.0722812614683
V2_pop,16.7446933252874,3.36085645942965,20.0711735601283
omega_Cl,0.25926968356489,0.0494414593553942,19.0695104323757
omega_V1,1.76082033108296e-7,2.11136294812684e-7,119.907915126598
omega_Q,1.62922149004154,0.522165604514597,32.0500071786607
omega_V2,0.674899762525417,0.165079516714407,24.4598569862722
a,1.6335506415153,0.271836479752641,16.6408357870364
b,0.00234583345405376,0.00538272396049488,229.458913683457
c,1.62485747741343,0.551188405975222,33.9222617144641
