parameter,value,se_sa,rse_sa
Cl_pop,13.5024678219667,0.916490890330061,6.78758062906883
V1_pop,24.594928812304,2.50298176504536,10.1768205313658
Q_pop,23.2341207241606,10.1614472066138,43.7350194020778
V2_pop,12.7337588487797,3.8340707152191,30.1094968166962
omega_Cl,0.258826683988599,0.04849355425916,18.7359176078214
omega_V1,0.269670734529202,0.0841319902738687,31.198042464915
omega_Q,0.9394263694684,0.32920211324108,35.0428861633263
omega_V2,0.891314785994404,0.270893934934159,30.3926221342703
a,1.53468224346523,0.277520557320804,18.0832585053032
b,0.0442592563780935,0.0169993889532009,38.4086637334804
