Cl_pop,0.8479,0.084819,-0.23972,-0.1846,0.00074983,0.00049299,-0.0052297,0.0072785,0.002768,0.00014285
V1_pop,0.084819,8.3365,-25.833,-4.5961,0.0014292,0.13008,-0.37318,0.32132,-0.044941,0.00028591
Q_pop,-0.23972,-25.833,196.02,13.91,-0.0074006,-0.75231,1.6173,-0.87804,0.10632,0.024011
V2_pop,-0.1846,-4.5961,13.91,20.265,-0.0035621,-0.094835,0.71492,-0.55111,-0.057919,-0.00254
omega_Cl,0.00074983,0.0014292,-0.0074006,-0.0035621,0.0023938,-2.6701e-5,9.6453e-5,3.8549e-5,0.00014902,-1.3227e-5
omega_V1,0.00049299,0.13008,-0.75231,-0.094835,-2.6701e-5,0.012517,-0.020913,-0.0025704,0.0016149,-0.00041104
omega_Q,-0.0052297,-0.37318,1.6173,0.71492,9.6453e-5,-0.020913,0.16782,-0.016425,-0.0079838,0.00061419
omega_V2,0.0072785,0.32132,-0.87804,-0.55111,3.8549e-5,-0.0025704,-0.016425,0.11188,-0.014706,0.0012143
a,0.002768,-0.044941,0.10632,-0.057919,0.00014902,0.0016149,-0.0079838,-0.014706,0.07613,-0.0026
b,0.00014285,0.00028591,0.024011,-0.00254,-1.3227e-5,-0.00041104,0.00061419,0.0012143,-0.0026,0.00027514
