iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,829.594,1,13.5086,26.1537,23.8987,13.1157,1.5,1.5,1.2,1.5,1.5,1.5
2,818.988,1,33.3109,40.6171,47.5606,12.9397,1.425,1.425,1.16962,1.46202,1.5569,1.61366
3,814.994,1,35.3021,51.8272,58.7521,14.9761,1.35375,1.35375,1.14,1.54623,1.51748,1.67002
4,811.66,1,33.2792,42.5188,56.1398,18.2588,1.28606,1.28606,1.11113,1.59632,1.47906,1.62773
5,812.058,1,29.678,43.9435,63.2336,19.5405,1.22176,1.22176,1.083,1.9178,1.44161,1.58652
6,801.236,1,29.6543,44.8944,56.1915,26.0797,1.16067,1.16067,1.05558,1.86924,1.40511,1.66904
7,791.489,1,29.9323,58.4572,63.8376,25.7258,1.10264,1.10264,1.02885,1.82191,1.36953,1.62677
8,781.3,1,30.0928,72.8796,65.7497,17.8561,1.04751,1.04751,1.0028,1.77577,1.33485,1.58558
9,783.845,1,29.1278,58.9957,68.2457,19.2052,0.995131,0.995131,0.977407,1.73081,1.30105,1.63298
10,777.665,1,28.1192,48.3809,67.1598,15.8389,0.945374,0.945374,0.952659,1.7383,1.26811,1.59164
11,767.502,1,28.5188,56.4253,58.3968,13.0335,0.898105,0.898105,0.928537,1.97087,1.236,1.55133
12,759.49,1,27.5476,54.7261,61.5558,15.6665,0.8532,0.8532,0.905026,1.96828,1.2047,1.51205
13,756.867,1,27.1002,50.5375,55.2326,17.0158,0.81054,0.81054,0.88211,1.91845,1.1742,1.47377
14,748.509,1,24.6181,50.4435,46.9273,17.7241,0.770013,0.770013,0.859775,1.86987,1.14447,1.80244
15,740.37,1,25.6945,53.4477,49.1502,17.1298,0.731512,0.731512,0.838005,1.82252,1.11549,1.75681
16,734.947,1,24.8957,64.4029,39.5236,24.5656,0.694937,0.694937,0.816786,1.81802,1.19585,1.71232
17,725.952,1,23.8058,59.544,43.0309,18.1741,0.66019,0.66019,0.796105,2.10943,1.16557,1.66897
18,728.983,1,22.9643,74.9145,43.2946,16.9093,0.627181,0.627181,0.775947,2.46438,1.13606,1.62671
19,720.977,1,22.5181,91.8932,39.3646,14.7787,0.595821,0.595821,0.756299,2.40198,1.10729,1.58552
20,713.859,1,22.0118,105.99,39.3141,16.6109,0.56603,0.56603,0.737149,2.34116,1.07925,1.54537
21,701.61,1,21.7618,76.3509,40.8886,14.5905,0.537729,0.537729,0.718484,2.28188,1.05193,1.50624
22,700.185,1,22.2232,42.0135,37.015,12.8945,0.510842,0.510842,0.700292,2.41006,1.06121,1.58709
23,690.719,1,21.3533,50.9027,43.2027,9.96268,0.4853,0.4853,0.68256,2.45866,1.03434,1.5469
24,679.276,1,21.6366,42.0021,40.5038,14.2534,0.461035,0.461035,0.665277,2.39641,1.00815,1.50773
25,664.745,1,21.9803,77.2519,43.3408,11.6688,0.437984,0.437984,0.648432,2.33573,0.982623,1.46956
26,657.991,1,22.1116,66.6651,39.5163,15.535,0.416084,0.416084,0.632013,2.27659,0.957742,1.43235
27,655.446,1,21.4272,95.4555,39.1295,13.1514,0.39528,0.39528,0.61601,2.21894,0.952751,1.39608
28,645.233,1,20.8279,105.531,36.9678,18.2287,0.375516,0.375516,0.600413,2.28064,0.970885,1.36073
29,633.672,1,21.4947,72.3895,35.5802,20.2001,0.35674,0.35674,0.58521,2.22289,0.946301,1.32628
30,631.02,1,21.2197,72.203,34.2696,19.4363,0.338903,0.338903,0.570392,2.1666,0.922341,1.29269
31,621.074,1,20.72,89.3923,31.8038,19.5273,0.321958,0.321958,0.555949,2.11175,0.898986,1.41898
