iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,607.375,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,547.196,1,22.5384,35.8555,12.0491,0.975119,0.165984,0.369798,0.949853,0.578152,0.852994
3,526.868,1,22.6883,36.717,12.7961,0.976089,0.146477,0.349532,1.0721,0.49296,0.769605
4,496.604,1,22.5219,36.959,14.1527,1.02166,0.117158,0.336415,1.0856,0.44664,0.629763
5,478.279,1,22.419,37.9016,14.7294,0.972487,0.0999504,0.340911,1.25947,0.42681,0.669031
6,465.896,1,22.1513,36.356,14.647,1.05125,0.0852889,0.345242,1.17202,0.443372,0.631761
7,452.333,1,22.1737,36.9525,13.9175,1.10502,0.072003,0.352735,1.13571,0.414864,0.712224
8,435.739,1,22.3565,36.9043,14.2552,1.12507,0.0612678,0.342475,1.11098,0.391824,0.683867
9,430.163,1,22.2703,37.4404,14.6865,1.17183,0.0539335,0.345694,1.04887,0.419986,0.74324
10,417.688,1,22.1363,37.0238,15.6883,1.17565,0.0460504,0.345759,0.998839,0.436861,0.721857
11,405.076,1,22.413,36.9302,15.6071,1.16662,0.0407457,0.340491,0.928643,0.441191,0.692821
12,403.358,1,22.4248,36.9949,16.4798,1.14125,0.0415272,0.340804,0.873864,0.437996,0.725801
13,395.488,1,22.5583,36.6654,14.9974,1.14827,0.0368747,0.339306,0.877053,0.436346,0.703493
14,388.568,1,22.3877,36.3922,14.9876,1.12915,0.0336034,0.344091,0.799617,0.433858,0.803553
15,383.621,1,22.2839,36.3849,15.54,1.12911,0.032165,0.343978,0.75749,0.43911,0.768657
16,381.878,1,22.2565,36.8804,14.2692,1.1471,0.0288287,0.34283,0.771863,0.436239,0.843197
17,375.139,1,22.2993,36.7081,14.6789,1.10994,0.0285272,0.342907,0.695839,0.441939,0.82696
18,379.793,1,22.4171,36.6972,15.4117,1.13101,0.0294724,0.342323,0.727536,0.434367,0.826679
19,372.163,1,22.3537,36.6822,15.0906,1.16862,0.0250652,0.345793,0.612831,0.436876,0.801556
20,369.038,1,22.2465,36.2493,15.5249,1.11033,0.0264113,0.343925,0.604506,0.444503,0.838376
21,367.915,1,22.2811,36.6967,15.6791,1.11033,0.0259898,0.342712,0.625093,0.43994,0.811353
22,369.561,1,22.3293,36.5341,14.5148,1.13321,0.0257631,0.342315,0.578225,0.442198,0.846209
23,372.948,1,22.3452,36.6,14.045,1.18022,0.0247154,0.347913,0.593851,0.444351,0.810415
24,371.434,1,22.4078,36.1858,14.2142,1.19157,0.0232184,0.34318,0.595302,0.451763,0.800508
25,368.577,1,22.3534,36.2569,14.2092,1.15728,0.024547,0.341482,0.53644,0.446811,0.828783
26,369.358,1,22.4331,36.3291,14.9366,1.15727,0.0250677,0.339317,0.537359,0.429245,0.898668
27,367.702,1,22.4825,36.2999,14.6704,1.16745,0.0225077,0.339237,0.585568,0.432411,0.88277
28,367.381,1,22.4863,35.8648,13.8727,1.22408,0.0169208,0.342901,0.649271,0.457956,0.87018
29,365.859,1,22.3918,35.9053,15.059,1.2241,0.0177688,0.343127,0.627369,0.452421,0.781587
30,363.876,1,22.4112,36.1176,15.0611,1.27135,0.0141176,0.339937,0.620615,0.449276,0.713128
31,362.456,1,22.3634,35.8294,15.782,1.23213,0.0162474,0.3407,0.570844,0.450778,0.777897
32,356.668,1,22.28,35.5784,15.2988,1.15605,0.0188909,0.343625,0.567251,0.456647,0.724819
33,353.798,1,22.3277,35.6602,15.0396,1.13621,0.0192772,0.338949,0.572235,0.466415,0.671577
34,352.609,1,22.336,35.3151,15.164,1.12371,0.0186498,0.335082,0.605597,0.45668,0.714898
35,354.238,1,22.3717,35.3411,15.2,1.13613,0.0187095,0.332967,0.593016,0.452549,0.73808
36,350.219,1,22.2431,35.2723,15.9016,1.13608,0.0163131,0.340381,0.600568,0.457606,0.730408
37,350.563,1,22.3194,35.4847,16.5004,1.18771,0.0124136,0.344673,0.633611,0.44293,0.705267
38,358.171,1,22.3065,35.5581,16.211,1.23645,0.012549,0.345914,0.698685,0.444246,0.668719
39,353.705,1,22.248,35.4203,16.6653,1.2856,0.000104696,0.342555,0.698146,0.442731,0.648485
40,357.502,1,22.2306,35.4072,15.5254,1.29001,0.00876822,0.34365,0.62465,0.443628,0.642722
41,358.538,1,22.4563,35.0786,15.397,1.27117,0.0118637,0.341774,0.595509,0.458175,0.64615
42,359.46,1,22.4086,35.0834,15.6233,1.27117,0.0119457,0.340127,0.640615,0.45853,0.633987
43,356.566,1,22.3798,35.4722,15.0478,1.27689,0.00772098,0.339286,0.564027,0.46175,0.772338
44,354.679,1,22.4105,35.3928,14.8563,1.24012,0.0102369,0.338604,0.584245,0.460884,0.754353
45,354.048,1,22.342,35.4773,15.2636,1.23999,0.0072983,0.342345,0.613633,0.455968,0.80283
