time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.957142,0.010989,0.216867,0.0908488,0.346944,All
1.8797,0.032967,0.291901,0.136394,0.447973,All
2.80225,0.0659341,0.346667,0.171241,0.520274,All
3.7248,0.120879,0.38961,0.202456,0.569296,All
4.64736,0.153846,0.425,0.23534,0.587854,All
5.56991,0.186813,0.45,0.265823,0.615385,All
6.49247,0.208791,0.475305,0.28282,0.64028,All
7.41502,0.208791,0.493749,0.300602,0.668776,All
8.33757,0.241758,0.513167,0.318546,0.688345,All
9.26013,0.285714,0.531666,0.337425,0.702381,All
10.1827,0.285714,0.5482,0.351914,0.717263,All
11.1052,0.307692,0.569606,0.36365,0.736517,All
12.0278,0.351648,0.5875,0.377373,0.753425,All
12.9503,0.384615,0.602487,0.393571,0.767123,All
13.8729,0.395604,0.616861,0.411962,0.777778,All
14.7955,0.395604,0.628056,0.42137,0.787778,All
15.718,0.406593,0.638554,0.44,0.803614,All
16.6406,0.417582,0.65,0.452694,0.811655,All
17.5631,0.428571,0.662419,0.46621,0.821673,All
18.4857,0.43956,0.674849,0.486645,0.829108,All
19.4082,0.43956,0.683236,0.493823,0.832329,All
20.3308,0.461538,0.694444,0.506849,0.841784,All
21.2533,0.483516,0.705882,0.522774,0.852505,All
22.1759,0.505495,0.7125,0.530138,0.86163,All
23.0984,0.516484,0.723288,0.543757,0.866167,All
24.021,0.516484,0.731056,0.55051,0.874209,All
24.9435,0.538462,0.736477,0.567748,0.882353,All
25.8661,0.56044,0.74359,0.577618,0.8875,All
26.7887,0.582418,0.753086,0.58836,0.891551,All
27.7112,0.582418,0.763158,0.594595,0.898642,All
28.6338,0.604396,0.772981,0.604853,0.899367,All
29.5563,0.604396,0.777778,0.610434,0.903922,All
30.4789,0.604396,0.785714,0.621786,0.910824,All
31.4014,0.626374,0.796239,0.626453,0.913312,All
32.324,0.637363,0.802397,0.639828,0.915148,All
33.2465,0.659341,0.807229,0.653247,0.919459,All
34.1691,0.659341,0.8125,0.660181,0.926378,All
35.0916,0.67033,0.817073,0.666667,0.93197,All
36.0142,0.692308,0.824324,0.676471,0.9375,All
36.9368,0.692308,0.831247,0.685323,0.938648,All
37.8593,0.692308,0.837209,0.693376,0.943501,All
38.7819,0.692308,0.842401,0.702001,0.944513,All
39.7044,0.692308,0.85,0.705882,0.949684,All
40.627,0.714286,0.853659,0.714245,0.95,All
41.5495,0.725275,0.859065,0.719439,0.950309,All
42.4721,0.725275,0.863606,0.72604,0.958301,All
43.3946,0.736264,0.86747,0.730769,0.959993,All
44.3172,0.758242,0.875772,0.737171,0.961532,All
45.2397,0.78022,0.878948,0.745426,0.963415,All
46.1623,0.791209,0.880952,0.748418,0.965713,All
47.0848,0.802198,0.888889,0.754956,0.966292,All
48.0074,0.802198,0.890989,0.759036,0.96886,All
48.93,0.802198,0.894428,0.762829,0.972217,All
49.8525,0.813187,0.9,0.765833,0.972788,All
50.7751,0.813187,0.903196,0.772743,0.974842,All
51.6976,0.824176,0.905644,0.779133,0.975309,All
52.6202,0.824176,0.912132,0.784713,0.97561,All
53.5427,0.868132,0.91358,0.791937,0.976187,All
54.4653,0.879121,0.915663,0.796141,0.976872,All
55.3878,0.879121,0.918919,0.80255,0.982007,All
56.3104,0.89011,0.925,0.807229,0.987342,All
57.2329,0.89011,0.928571,0.813333,0.987421,All
58.1555,0.89011,0.932432,0.823927,0.9875,All
59.0781,0.901099,0.935481,0.825833,0.98773,All
60.0006,0.912088,0.9375,0.832251,0.987952,All
60.9232,0.912088,0.938272,0.838235,0.987952,All
61.8457,0.912088,0.940029,0.842607,0.987952,All
62.7683,0.912088,0.944444,0.847128,0.988095,All
63.6908,0.912088,0.947018,0.854249,0.988165,All
64.6134,0.912088,0.949367,0.861111,0.988235,All
65.5359,0.934066,0.950617,0.865854,0.988636,All
66.4585,0.934066,0.952661,0.867157,0.9887,All
67.381,0.956044,0.958333,0.872755,1,All
68.3036,0.956044,0.96,0.88,1,All
69.2261,0.956044,0.961039,0.884337,1,All
70.1487,0.978022,0.961538,0.890244,1,All
71.0713,0.978022,0.962963,0.896104,1,All
71.9938,0.978022,0.964706,0.901924,1,All
72.9164,0.978022,0.971618,0.90451,1,All
73.8389,0.978022,0.973333,0.909674,1,All
74.7615,0.978022,0.974359,0.913567,1,All
75.684,0.978022,0.974684,0.919995,1,All
76.6066,0.978022,0.975,0.922577,1,All
77.5291,0.978022,0.975904,0.924051,1,All
78.4517,0.978022,0.976607,0.92665,1,All
79.3742,0.978022,0.985507,0.933772,1,All
80.2968,0.978022,0.986486,0.9375,1,All
81.2194,0.978022,0.986842,0.942102,1,All
82.1419,0.989011,0.987179,0.947018,1,All
83.0645,0.989011,0.987421,0.949359,1,All
83.987,0.989011,0.987577,0.951807,1,All
84.9096,0.989011,0.987805,0.957108,1,All
85.8321,0.989011,0.988095,0.961538,1,All
86.7547,0.989011,1,0.972027,1,All
87.6772,0.989011,1,0.973153,1,All
88.5998,0.989011,1,0.974192,1,All
89.5223,0.989011,1,0.975154,1,All
90.4449,0.989011,1,0.986111,1,All
91.3674,0.989011,1,0.987179,1,All
92.29,1,1,1,1,All
