iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,13.9125,0.0519239,25.0532,0.176256,36.7649,0.787408,18.2471,0.641079
2,13.9634,0.0465856,25.0966,0.159878,36.1129,0.704475,18.4733,0.567386
3,13.9976,0.0455309,25.0872,0.15547,35.1278,0.651421,18.5492,0.518048
4,14.0058,0.0446301,25.0579,0.156106,34.9939,0.663027,18.5668,0.50393
5,13.9954,0.043597,25.0227,0.159451,35.1749,0.640588,18.5946,0.489559
6,13.9689,0.043561,25.0061,0.16011,35.2686,0.634998,18.6972,0.486876
7,13.9795,0.0428887,25.121,0.160307,35.9818,0.640274,18.5391,0.474137
8,14.0007,0.0426518,25.1786,0.160197,35.3212,0.634229,18.6662,0.480114
9,13.9968,0.0425156,25.2347,0.157381,35.6325,0.637486,19.0395,0.489322
10,13.9983,0.0420154,25.3232,0.154185,35.5417,0.644409,19.1732,0.488651
11,13.9957,0.0416848,25.4355,0.154222,35.079,0.649596,19.1222,0.48378
12,13.9897,0.0415324,25.5139,0.152616,35.0638,0.659469,19.0875,0.48209
13,13.9874,0.0417232,25.5813,0.151164,34.6209,0.658758,19.1165,0.484457
14,13.9965,0.0416847,25.6768,0.150643,34.6572,0.667178,19.0239,0.48321
15,13.9963,0.0420868,25.6891,0.149406,34.8962,0.671842,19.0229,0.479849
16,13.9969,0.0421232,25.6948,0.148317,35.0281,0.673045,19.2925,0.480666
17,13.9914,0.0420095,25.7431,0.147893,35.5255,0.680304,19.3264,0.484342
18,13.9834,0.0422385,25.7214,0.14773,35.5543,0.679467,19.3429,0.483091
19,13.9861,0.0424409,25.6761,0.150028,35.7314,0.684139,19.3646,0.480299
20,13.9819,0.0424324,25.6177,0.15174,36.1613,0.686151,19.5293,0.479897
21,13.9779,0.0425114,25.5779,0.152779,36.4347,0.685274,19.6434,0.48253
22,13.9744,0.0424755,25.5819,0.152984,36.1181,0.683984,19.6628,0.480389
23,13.9781,0.0426037,25.6139,0.152727,35.8107,0.68866,19.5952,0.478335
24,13.9856,0.0427934,25.6475,0.152499,35.4691,0.690055,19.5203,0.477143
25,13.9798,0.042647,25.6781,0.152837,35.3874,0.691088,19.5313,0.483099
26,13.9837,0.0428323,25.6992,0.151761,35.3162,0.691896,19.5587,0.486186
27,13.9847,0.0429526,25.6959,0.151496,35.2784,0.689918,19.5753,0.490001
28,13.98,0.0429719,25.6738,0.152579,35.2566,0.687597,19.5921,0.491013
29,13.9744,0.0430737,25.654,0.1524,35.3909,0.688705,19.5283,0.488908
30,13.9769,0.0432728,25.6247,0.152716,35.5331,0.691719,19.4762,0.487201
31,13.9757,0.0433262,25.5909,0.153132,35.5719,0.690252,19.4278,0.485254
32,13.9756,0.0432265,25.5882,0.153522,35.5127,0.690372,19.3866,0.486049
33,13.9802,0.0431417,25.6056,0.153413,35.3786,0.691685,19.3733,0.484187
34,13.9813,0.0429781,25.6044,0.154489,35.5503,0.693858,19.3294,0.487019
35,13.979,0.0428407,25.5963,0.154776,35.8074,0.699138,19.3407,0.488359
36,13.9759,0.0428572,25.5963,0.1554,35.7472,0.699335,19.3095,0.487558
37,13.9735,0.0429038,25.5949,0.155314,35.6946,0.697035,19.2943,0.485594
38,13.9751,0.0428157,25.6016,0.155661,35.6397,0.698904,19.3128,0.484761
39,13.9797,0.042898,25.6111,0.155987,35.5828,0.699614,19.3393,0.484092
40,13.9821,0.0428441,25.6093,0.156097,35.5457,0.697401,19.3274,0.484216
41,13.9783,0.0428151,25.5963,0.156373,35.5594,0.697876,19.3517,0.483202
42,13.982,0.0429754,25.5993,0.156226,35.4987,0.698818,19.3431,0.482584
43,13.9835,0.0428183,25.6034,0.155721,35.3914,0.697923,19.344,0.483281
44,13.9851,0.0427717,25.6093,0.155132,35.2837,0.697294,19.341,0.482886
45,13.9874,0.042742,25.6127,0.154759,35.2038,0.695476,19.3287,0.484129
46,13.989,0.0426448,25.613,0.154347,35.1429,0.693595,19.2993,0.485539
47,13.9874,0.042521,25.6105,0.154165,35.1409,0.694568,19.2895,0.486093
48,13.9879,0.0425616,25.6074,0.154157,35.0896,0.694843,19.2542,0.488828
49,13.9892,0.0425772,25.615,0.154171,34.9478,0.694718,19.1799,0.490212
50,13.9906,0.0425604,25.6288,0.154238,34.836,0.693779,19.1368,0.490735
51,13.993,0.0426533,25.6439,0.153968,34.6698,0.693872,19.0991,0.491234
52,13.9923,0.0425316,25.6605,0.153681,34.7162,0.696415,19.0999,0.492672
53,13.9922,0.0425025,25.6702,0.153522,34.6294,0.696261,19.1132,0.495792
54,13.9923,0.0425376,25.6784,0.153324,34.567,0.695337,19.1143,0.497082
55,13.9907,0.0426171,25.6983,0.152786,34.5074,0.695845,19.1302,0.499101
56,13.9889,0.0425901,25.7237,0.152651,34.5646,0.698115,19.1085,0.500391
57,13.9895,0.0425816,25.7426,0.152243,34.4562,0.697315,19.1108,0.500454
58,13.9879,0.0425265,25.763,0.151837,34.4127,0.696686,19.0968,0.499811
59,13.9849,0.0424252,25.7727,0.151737,34.3504,0.695903,19.1138,0.500461
60,13.9834,0.0423908,25.7808,0.151281,34.302,0.694992,19.1014,0.499488
61,13.9833,0.0424475,25.7941,0.151118,34.2705,0.694714,19.1056,0.499461
62,13.984,0.0423215,25.798,0.150934,34.2766,0.696383,19.0842,0.500067
63,13.9833,0.0421993,25.8041,0.150582,34.1979,0.696277,19.0812,0.500175
64,13.9815,0.0421432,25.8187,0.150311,34.2318,0.696685,19.0698,0.50078
65,13.9799,0.0421717,25.8227,0.150131,34.2069,0.694461,19.08,0.500961
66,13.9758,0.0421899,25.823,0.149932,34.2094,0.692704,19.0858,0.499392
67,13.9722,0.0422002,25.8103,0.14964,34.145,0.691927,19.1041,0.498205
68,13.9717,0.0422101,25.8103,0.149244,34.0678,0.689944,19.1032,0.497259
69,13.9707,0.0422039,25.8054,0.149084,34.042,0.688402,19.1012,0.496822
70,13.9704,0.0421637,25.805,0.148824,34.1087,0.687834,19.0737,0.496027
71,13.9707,0.0420904,25.804,0.14869,34.14,0.688254,19.0587,0.496884
72,13.9722,0.042038,25.7939,0.148543,34.1839,0.688368,19.0367,0.496999
73,13.972,0.0419595,25.7872,0.148799,34.1846,0.687638,19.0466,0.496438
74,13.9716,0.0418707,25.77,0.149452,34.2676,0.687378,19.0776,0.496414
75,13.9702,0.0418376,25.7674,0.149467,34.3854,0.688103,19.0882,0.496552
76,13.9694,0.0418148,25.7556,0.149554,34.4118,0.687039,19.1287,0.496843
77,13.9688,0.0418491,25.7483,0.149797,34.4962,0.687107,19.1086,0.496227
78,13.9683,0.0418099,25.7391,0.149989,34.5015,0.686466,19.113,0.496374
