parameter,value,se_sa,rse_sa
Cl_pop,20.8047351573884,4.23445181773077,20.3533079642545
beta_Cl_tSCRMGDL,-0.415667566942329,0.188452202190391,45.3372399431244
V1_pop,24.4260887343568,2.37354635099042,9.7172591846515
Q_pop,23.4,,
V2_pop,12.5568851107777,3.7230571319188,29.6495277218334
omega_Cl,0.230570892471293,0.0457566776669883,19.8449497144073
omega_V1,0.307060320563114,0.0810348943826407,26.390545751412
omega_Q,0.886473927259443,0.278406196742904,31.406022013936
omega_V2,0.861540066207122,0.24284493471676,28.1873059933092
a,1.90453436611635,0.215790951680691,11.3303784651953
