time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
-40,0,0,0,0,0,0,0,0,0,0,0,All
-39.8076,35.6769,0.0852823,0.973662,3.82092,10.7235,24.7109,50.2113,98.1664,180.549,325.472,789.071,All
-39.6151,44.2378,0.126161,1.37258,5.39948,14.2543,30.9437,61.6273,110.339,186.643,332.671,754.75,All
-39.4227,22.2557,0.0310039,0.615366,2.5029,7.10966,15.5922,30.3469,55.7115,99.0079,182.156,435.64,All
-39.2303,14.3287,0.00989253,0.347038,1.56472,4.54899,10.1623,20.274,36.3046,64.9752,119.453,283.22,All
-39.0378,11.2704,0.00420611,0.242475,1.15318,3.46803,8.02022,15.4833,28.3778,50.7532,92.1682,218.987,All
-38.8454,9.40741,0.00252058,0.175933,0.93273,2.80685,6.60203,13.0648,23.6688,40.6796,75.0655,178.913,All
-38.6529,8.13867,0.00127026,0.144565,0.770727,2.40288,5.71054,11.3798,20.3657,34.4204,64.1964,156.031,All
-38.4605,7.17888,0.000582656,0.116072,0.663664,2.09491,5.05355,9.84606,17.7085,30.5641,55.471,137.221,All
-38.2681,6.3693,0.000215213,0.0962946,0.584719,1.81995,4.48013,8.70727,15.5801,27.271,48.7404,120.097,All
-38.0756,5.65535,9.22402e-05,0.0756577,0.518819,1.63707,3.87387,7.89284,14.1247,24.4209,44.4111,106.82,All
-37.8832,5.16321,4.04707e-05,0.0644462,0.442374,1.4625,3.48301,7.13566,12.8596,22.1706,41.0515,98.1995,All
-37.6908,4.76579,1.52206e-05,0.0539667,0.397665,1.33782,3.19867,6.61989,11.9628,20.514,37.7386,90.6989,All
-37.4983,4.38006,5.04267e-06,0.0437175,0.351177,1.21293,2.95309,6.14039,11.029,19.0152,35.0398,85.5025,All
-37.3059,4.03705,1.80601e-06,0.0362957,0.320734,1.12569,2.75728,5.65632,10.2489,17.7638,32.3864,80.4359,All
-37.1135,3.66604,6.22606e-07,0.0308698,0.299122,1.03459,2.54817,5.35738,9.70592,16.8576,30.1638,74.5929,All
-36.921,3.45908,1.88807e-07,0.0261096,0.263385,0.952062,2.37595,4.99847,9.03323,15.8417,28.5481,70.4531,All
-36.7286,3.29662,5.68465e-08,0.0233442,0.244821,0.902223,2.22325,4.67889,8.53178,14.91,26.8234,65.6146,All
-36.5361,3.10899,2.12013e-08,0.0197926,0.218915,0.824065,2.09785,4.42847,8.09536,14.0035,25.4615,62.2253,All
-36.3437,2.95108,6.35125e-09,0.0178828,0.206052,0.773839,2.00742,4.16742,7.69858,13.1686,24.2804,59.4998,All
-36.1513,2.80227,1.82154e-09,0.0154145,0.191114,0.736267,1.90605,3.92848,7.33989,12.5357,23.1678,56.7504,All
-35.9588,2.65507,5.2463e-10,0.0139059,0.177665,0.683404,1.79369,3.7264,6.99027,12.0295,22.201,54.5747,All
-35.7664,2.51393,1.27813e-10,0.0122614,0.161982,0.653327,1.70187,3.50313,6.70453,11.4995,21.2804,52.0996,All
-35.574,2.37638,2.93071e-11,0.0109351,0.151865,0.621277,1.62398,3.36462,6.40585,11.0613,20.3476,50.084,All
-35.3815,2.26413,6.72197e-12,0.00955355,0.144938,0.592157,1.56109,3.2107,6.14057,10.6201,19.6657,47.8607,All
-35.1891,2.16477,1.54222e-12,0.00870932,0.135865,0.560082,1.48513,3.08055,5.87728,10.2617,18.8264,45.7033,All
-34.9966,2.06291,3.53934e-13,0.00807562,0.126182,0.537358,1.41231,2.96097,5.60064,9.86035,17.972,43.9187,All
-34.8042,1.97824,8.12502e-14,0.00724368,0.118196,0.513231,1.3606,2.84671,5.41065,9.58502,17.4328,42.0233,All
-34.6118,1.90605,1.86574e-14,0.00645929,0.110587,0.486907,1.30431,2.73483,5.23365,9.21883,16.8702,40.4139,All
-34.4193,1.83424,4.28554e-15,0.00573824,0.103568,0.457763,1.23428,2.64095,5.09711,8.90486,16.3578,39.1765,All
-34.2269,1.75841,1.00989e-15,0.00492501,0.0995839,0.435156,1.18976,2.52472,4.93911,8.61194,15.9488,37.8781,All
-34.0345,1.69182,2.45693e-16,0.0043399,0.093266,0.419924,1.1324,2.43526,4.78847,8.34675,15.3544,36.6933,All
-33.842,1.63848,5.98772e-17,0.00378249,0.0886129,0.400937,1.09756,2.34032,4.61757,8.11719,14.8171,35.5725,All
-33.6496,1.57953,1.46177e-17,0.00357945,0.0821515,0.380651,1.0546,2.2637,4.44391,7.89025,14.3548,34.7548,All
-33.4572,1.53842,3.57475e-18,0.00317784,0.0767746,0.365572,1.01293,2.19188,4.34108,7.62125,13.8651,34.0171,All
-33.2647,1.47988,8.6276e-19,0.00297126,0.0735821,0.353624,0.978112,2.11524,4.19455,7.33608,13.4726,32.9635,All
-33.0723,1.43925,2.02053e-19,0.0027131,0.0679751,0.341709,0.93969,2.04418,4.07716,7.17596,13.1836,32.0644,All
-32.8798,1.40352,4.78641e-20,0.00246143,0.0629612,0.323585,0.902818,1.97627,3.9453,7.03574,12.7403,31.1998,All
-32.6874,1.36385,1.13419e-20,0.00232006,0.0590689,0.309325,0.875913,1.9237,3.83133,6.81456,12.3869,30.0826,All
-32.495,1.31925,2.6884e-21,0.00219043,0.054918,0.2965,0.850826,1.86681,3.71059,6.62071,12.1048,29.1734,All
-32.3025,1.25872,6.37436e-22,0.00201917,0.0532342,0.280982,0.817485,1.8058,3.61574,6.46932,11.8162,28.4848,All
-32.1101,1.2149,1.51186e-22,0.00179163,0.0515881,0.265315,0.8044,1.77033,3.54212,6.33031,11.5359,27.5985,All
-31.9177,29.062,0.235954,2.15053,6.33287,12.3915,21.475,38.1813,66.8171,122.693,240.232,600.142,All
-31.7252,54.3566,0.303339,3.05293,9.99271,21.6405,40.4341,72.0963,123.554,205.746,356.163,826.474,All
-31.5328,53.179,0.242919,2.56871,9.2965,20.9301,39.9631,70.3674,118.373,196.475,337.244,752.486,All
-31.3404,23.7449,0.0309426,0.778426,3.28884,8.68637,17.8617,31.505,53.2177,88.833,158.245,366.062,All
-31.1479,17.9284,0.0118226,0.528126,2.33716,6.27597,13.3656,23.7287,39.8996,65.8069,117.063,268.014,All
-30.9555,14.8182,0.0064028,0.366929,1.80649,5.03542,10.8879,19.8488,32.9972,53.4513,95.8726,217.41,All
-30.763,12.9437,0.00314325,0.288992,1.48536,4.15239,9.22999,17.1807,28.0521,45.7614,80.6833,185.283,All
-30.5706,11.1787,0.00141797,0.226562,1.24067,3.58725,8.14382,14.8554,24.4614,40.4801,70.3027,162.863,All
-30.3782,10.0228,0.000480962,0.184057,1.07555,3.16165,7.10998,13.2688,22.0944,36.1694,62.732,145.986,All
-30.1857,8.8373,0.000230437,0.144482,0.91676,2.86377,6.25587,11.9609,19.9576,32.7715,57.3687,133.195,All
-29.9933,8.04072,9.86951e-05,0.117312,0.790498,2.53451,5.72213,10.874,18.513,30.1437,53.6729,121.347,All
-29.8009,7.40434,3.28527e-05,0.0965899,0.705772,2.31882,5.24811,10.1338,17.1995,27.9594,49.4588,113.335,All
-29.6084,6.72792,1.08862e-05,0.0809567,0.635561,2.12559,4.86458,9.45485,16.0038,25.9763,45.9312,107.339,All
-29.416,6.24491,4.34785e-06,0.0674023,0.578184,1.92249,4.48999,8.63645,14.9563,24.385,43.0388,100.559,All
-29.2236,5.83907,1.37623e-06,0.0562388,0.508833,1.75964,4.13486,8.07103,14.0688,23.1086,40.2965,95.1377,All
