parameter,value,se_sa,rse_sa
Cl_pop,19.9099215557269,3.8373621179126,19.2736174633939
beta_Cl_tSCRMGDL,-0.386042830582934,0.179827602222927,46.5822929417918
V1_pop,25.2094329929686,2.28925132117029,9.08093141884153
Q_pop,23.4,,
V2_pop,10.9394706703395,4.87047533196968,44.5220383941897
omega_Cl,0.21810290729628,0.041700011772543,19.1194204100618
omega_V1,0.177517698791658,0.0788289646919131,44.4062565189232
omega_Q,0.96485229378545,0.431653129403127,44.7377419511127
omega_V2,1.30573707782674,0.475919460410757,36.4483377620611
a,4.05648589607344,1.58303327715902,39.0247450062959
b,0.29710419309844,0.0362399256532124,12.1977159848448
