parameter,value,se_sa,rse_sa
Cl_pop,13.5023121658528,0.918143845578933,6.79990089327746
V1_pop,23.9906372815648,2.80610118146975,11.6966512749791
Q_pop,25.8128158077652,12.9222079727939,50.0612101718349
V2_pop,12.9421846184128,3.82067281412715,29.5210810753811
omega_Cl,0.259386200330821,0.0489410320217866,18.8680168641845
omega_V1,0.270375766260245,0.0799563371942733,29.572301652698
omega_Q,0.92941996546307,0.309879155144456,33.3411338963505
omega_V2,0.862116869713792,0.252543184778205,29.2933816342144
a,1.56171688564086,0.283925968819568,18.1803738840319
b,0.0416006869504409,0.0168787853141236,40.5733331620974
