iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,617.732,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,580.637,1,19.5964,34.0374,17.3039,1.02397,0.185483,0.475679,1.05495,0.607018,0.965531
3,560.469,1,19.1849,34.1915,16.7457,1.0118,0.157376,0.433711,1.10256,0.585041,1.008
4,537.109,1,19.0381,34.9451,17.7498,0.872457,0.131824,0.442806,1.42637,0.510873,1.18147
5,503.468,1,19.4781,35.2743,17.3432,0.918322,0.106382,0.444552,1.30406,0.475065,1.05654
6,494.13,1,19.4185,35.6792,15.1168,0.993064,0.094187,0.443908,1.19392,0.473005,1.22177
7,483.05,1,19.3601,35.6455,16.2135,0.95432,0.0860338,0.454439,1.17309,0.506481,1.2777
8,480.252,1,19.2207,36.4355,17.6947,1.01223,0.07958,0.461715,1.19736,0.49486,1.36028
9,485.755,1,19.1151,35.4343,17.3912,1.0662,0.0810022,0.469346,1.20101,0.491158,1.33576
10,478.908,1,19.0763,35.5892,16.3392,1.00152,0.0772903,0.463065,1.23792,0.484291,1.45896
11,477.058,1,19.0963,36.5168,17.5065,1.05896,0.0760224,0.460482,1.1676,0.469858,1.30656
12,472.6,1,19.1663,36.6781,18.8692,1.16097,0.0684412,0.46194,1.13341,0.434219,1.35896
13,463.153,1,19.1922,36.5504,16.6674,1.14702,0.0619352,0.465354,1.06352,0.434088,1.53556
14,453.364,1,19.2586,36.6734,17.5219,1.11295,0.0581021,0.455481,1.09408,0.438722,1.43917
15,452.04,1,19.0595,36.6698,16.7023,1.15591,0.0549878,0.456435,1.13494,0.437833,1.35226
16,442.145,1,19.1931,36.2927,15.2416,1.05819,0.054121,0.461155,1.09246,0.438749,1.36173
17,437.669,1,19.1913,36.4108,15.5763,1.05815,0.0514546,0.465121,1.06905,0.44398,1.31318
18,436.881,1,19.2031,36.4291,16.1211,1.05817,0.0519491,0.457961,1.03716,0.437481,1.32474
19,438.039,1,19.2621,36.8774,14.9322,1.08575,0.0515377,0.45931,0.918073,0.423521,1.54376
20,436.308,1,19.39,37.3171,14.2163,0.996148,0.0573449,0.459992,0.910584,0.394236,1.47956
21,436.197,1,19.2348,37.0294,14.928,0.996118,0.0564803,0.462345,0.95214,0.411587,1.41587
22,432.582,1,19.2584,37.5297,13.3855,1.05177,0.0501298,0.459347,1.03948,0.403712,1.44224
23,431.579,1,19.2726,36.9426,14.3151,1.05175,0.0490299,0.461112,1.09316,0.419552,1.31765
24,425.857,1,19.3258,37.1783,16.4637,0.996007,0.0484967,0.460998,1.24129,0.401742,1.28074
25,424.122,1,19.3035,37.0497,18.7002,0.982092,0.0466186,0.461754,1.33204,0.415051,1.36507
26,419.61,1,19.221,36.6177,17.2149,0.998668,0.0435398,0.456439,1.27586,0.424202,1.33115
27,419.295,1,19.2384,36.3028,17.3655,1.0184,0.042433,0.462821,1.16105,0.442995,1.3777
28,421.003,1,19.2784,36.0812,15.0995,1.01842,0.042889,0.463964,1.10362,0.43909,1.48968
29,428.435,1,19.1573,35.886,17.1338,1.00858,0.0465233,0.460856,1.09942,0.46259,1.56989
30,428.211,1,19.1735,35.4561,17.5667,1.02564,0.0451122,0.458182,1.12399,0.467181,1.57559
31,421.439,1,19.1913,35.4938,19.2938,0.972914,0.0445478,0.461355,1.20914,0.462004,1.45153
32,419.766,1,19.1819,35.7397,18.0449,1.02965,0.0402012,0.467618,1.20131,0.477669,1.44482
33,415.083,1,19.1858,35.3601,20.0427,1.0296,0.0387943,0.460496,1.19072,0.483859,1.33714
34,422.23,1,19.193,35.081,19.4028,1.14398,0.0356588,0.464597,1.19746,0.484744,1.35565
35,423.486,1,19.0618,35.0175,19.97,1.11696,0.0369558,0.461958,1.22099,0.486601,1.44046
36,421.863,1,19.1988,35.0064,18.5804,1.08785,0.0386058,0.46117,1.28907,0.467472,1.3109
37,418.252,1,19.0845,35.2041,19.6782,1.07148,0.0385412,0.456896,1.29211,0.431115,1.29416
38,412.509,1,19.1923,35.5766,19.4075,1.02461,0.0376284,0.455594,1.38234,0.435931,1.28374
39,414.818,1,19.1793,35.1371,21.0715,1.02462,0.0390651,0.460141,1.42342,0.435071,1.25805
40,418.382,1,19.0986,34.7537,21.8155,1.0481,0.0376993,0.457114,1.40009,0.443954,1.44152
41,419.646,1,19.173,35.3703,20.894,1.08488,0.036303,0.461939,1.39382,0.442173,1.46949
42,422.479,1,19.2535,34.1857,20.3525,1.11039,0.0353442,0.456148,1.43104,0.450693,1.54975
43,423.674,1,19.327,35.3864,17.533,1.11542,0.0388856,0.458754,1.22437,0.425762,1.45926
44,419.422,1,19.1492,35.5579,17.8383,1.08643,0.0376614,0.462499,1.24495,0.41612,1.50071
45,418.557,1,19.0787,35.7439,18.0386,1.0864,0.0372547,0.456619,1.29417,0.420736,1.4649
46,414.105,1,19.1355,35.6058,17.9197,1.08637,0.0364256,0.462045,1.13203,0.416116,1.34945
47,414.033,1,19.2001,35.226,20.3486,1.12233,0.033947,0.462032,1.1904,0.420194,1.36908
48,416.488,1,19.2436,35.4779,20.9367,1.12327,0.0353917,0.463736,1.2584,0.40198,1.35933
49,417.315,1,19.2641,34.6818,21.3505,1.11258,0.0369681,0.456079,1.19688,0.411896,1.33844
50,418.302,1,19.1005,35.2457,21.5309,1.09716,0.0381158,0.461133,1.15575,0.425124,1.34835
51,413.353,1,19.1612,34.8934,21.5221,1.0322,0.0390032,0.459224,1.12283,0.441443,1.35749
52,422.252,1,19.2045,34.5868,23.0253,1.1109,0.0381758,0.450526,1.20185,0.455113,1.41315
53,416.927,1,19.2397,34.3408,22.5335,1.10168,0.0340447,0.457102,1.40795,0.459863,1.36895
54,417.864,1,19.2425,34.6595,20.1733,1.10171,0.0349516,0.459835,1.31635,0.458744,1.41023
55,415.407,1,19.1947,34.5116,20.4874,1.14598,0.0315144,0.460447,1.28571,0.461803,1.36541
