iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,632.115,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,598.953,1,17.8561,34.4054,16.3456,1.05311,0.18859,0.525846,0.80289,0.735975,1.12907
3,575.732,1,17.5252,33.5951,16.3701,1.15664,0.15265,0.516586,0.945201,0.65749,1.01386
4,546.371,1,17.0811,33.5314,17.051,1.22965,0.116776,0.489283,0.938624,0.605042,1.07145
5,527.798,1,17.3844,31.1419,19.5498,1.24504,0.0998692,0.475361,1.01127,0.564704,1.09426
6,510.725,1,17.3225,32.9671,18.0118,1.25237,0.0873027,0.482162,0.93415,0.520001,1.09437
7,489.984,1,17.286,33.2621,19.3768,1.32798,0.0665786,0.479056,0.99891,0.51649,1.08662
8,484.511,1,17.356,32.4219,18.5616,1.27814,0.0643324,0.476559,0.995216,0.507997,1.1855
9,478.468,1,17.3596,31.9015,18.2121,1.375,0.0566504,0.472592,1.00635,0.518444,1.04206
10,471.671,1,17.2559,32.2841,19.1659,1.33116,0.0568385,0.478485,0.906907,0.437902,1.12864
11,460.949,1,17.2507,33.9404,21.64,1.30045,0.0508229,0.47253,0.932139,0.430597,1.17018
12,456.444,1,17.1731,33.5817,21.2918,1.26736,0.0504994,0.478535,0.921373,0.427782,1.08322
13,450.73,1,17.1476,34.1681,23.6751,1.30336,0.0436906,0.486208,0.925483,0.403699,1.22317
14,454.498,1,17.2832,34.9411,23.9647,1.30343,0.0457625,0.489193,0.92037,0.377867,1.35161
15,449.844,1,17.3749,34.5254,22.4203,1.37437,0.0395548,0.492457,0.875432,0.381409,1.32189
16,444.529,1,17.3337,35.1922,22.3571,1.41161,0.0362141,0.487196,0.814888,0.382879,1.22069
17,439.505,1,17.3316,34.8979,20.0928,1.41157,0.0337803,0.484826,0.794288,0.386409,1.18501
18,438.964,1,17.3466,35.0284,19.6624,1.41154,0.0327205,0.487877,0.806796,0.379261,1.24292
19,437.686,1,17.2483,34.6276,18.8925,1.3696,0.033485,0.478986,0.822175,0.385436,1.28335
20,432.595,1,17.3841,34.4257,19.3163,1.38638,0.0309372,0.48733,0.763562,0.377075,1.22443
21,437.765,1,17.346,34.7518,18.7105,1.37602,0.0349798,0.489649,0.846407,0.369979,1.1227
22,435.422,1,17.3351,34.8116,17.7198,1.3915,0.03478,0.48086,0.737156,0.376208,1.10487
23,434.421,1,17.2237,35.5325,18.1494,1.39149,0.0342373,0.489506,0.720129,0.38496,1.06423
24,434.428,1,17.2456,35.5108,18.2478,1.4077,0.0336514,0.490114,0.696507,0.391113,1.05668
25,430.411,1,17.2143,36.1319,19.2686,1.3424,0.0351006,0.48741,0.686768,0.391156,1.07367
