parameter,value,se_sa,rse_sa
Cl_pop,13.5103850467889,0.915840609120082,6.77878984165411
V1_pop,24.0586627676125,2.61610949650824,10.8738774127963
Q_pop,23.8531862372946,12.2324847218195,51.2823930527733
V2_pop,13.6696693137331,3.93323442435779,28.7734423861029
omega_Cl,0.258437430869234,0.0488210379271736,18.8908540697715
omega_V1,0.258310380811204,0.0899887922472456,34.8374664481709
omega_Q,1.0703826047954,0.425911100137136,39.7905476255891
omega_V2,0.864853536921696,0.278316753336102,32.1807961064395
a,0.23247574213716,1.79195701289095,770.814621954709
b,0.697739522171181,1.44980417150218,207.785875019774
c,0.316934946171854,0.37113647030986,117.101782177285
