Cl_pop,16.286,-0.70422,0.013845,-0.15533,0.036317,0.00097266,-0.0031325,0.014435,-0.0042955,0.01462,-0.00012591
beta_Cl_tSCRMGDL,-0.70422,0.033469,0.002552,-0.0014258,-0.0039756,-4.035e-5,8.9347e-5,-0.00071906,0.0004253,-0.0006956,3.4039e-5
V1_pop,0.013845,0.002552,4.9383,-2.0018,-0.82279,0.00047342,0.046571,-0.12611,0.071933,-0.05781,0.0040785
V2_pop,-0.15533,-0.0014258,-2.0018,14.251,0.84233,-0.0017565,-0.030145,0.28039,-0.18219,-0.026204,-0.006139
beta_V2_logtWTKG,0.036317,-0.0039756,-0.82279,0.84233,6.3976,-0.0021537,0.014312,-0.042638,-0.11366,0.17824,-0.011202
omega_Cl,0.00097266,-4.035e-5,0.00047342,-0.0017565,-0.0021537,0.0018045,3.561e-5,5.8772e-5,-0.00027522,0.00011751,-1.7763e-5
omega_V1,-0.0031325,8.9347e-5,0.046571,-0.030145,0.014312,3.561e-5,0.0085806,-0.01171,-0.0063147,0.0017896,-0.00029707
omega_Q,0.014435,-0.00071906,-0.12611,0.28039,-0.042638,5.8772e-5,-0.01171,0.12066,0.0045473,-0.0031544,0.00013428
omega_V2,-0.0042955,0.0004253,0.071933,-0.18219,-0.11366,-0.00027522,-0.0063147,0.0045473,0.065299,-0.010104,0.00097922
a,0.01462,-0.0006956,-0.05781,-0.026204,0.17824,0.00011751,0.0017896,-0.0031544,-0.010104,0.073471,-0.0025012
b,-0.00012591,3.4039e-5,0.0040785,-0.006139,-0.011202,-1.7763e-5,-0.00029707,0.00013428,0.00097922,-0.0025012,0.00027917
