pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.22173,0.238602,-3.76778,0.00460564,-1.59738,0.084153,All
-0.760712,0.768827,-3.51849,0,-1.16166,0.364663,All
-0.299692,0.371158,-3.2692,0.00460564,-0.725949,0.589071,All
0.161327,0.371158,-3.0199,0.0138169,-0.290235,0.364663,All
0.622347,0.238602,-2.77061,0.0184226,0.145479,0.168306,All
1.08337,0.132556,-2.52132,0.0322395,0.581193,0.448816,All
1.54439,0.0795338,-2.27203,0.0368451,1.01691,0.224408,All
2.00541,0.0530226,-2.02274,0.0598733,1.45262,0.084153,All
2.46643,0.0530226,-1.77344,0.064479,1.88834,0.084153,All
2.92745,0.0795338,-1.52415,0.110535,2.32405,0.112204,All
,,-1.27486,0.161197,,,All
,,-1.02557,0.207254,,,All
,,-0.776278,0.280944,,,All
,,-0.526986,0.382268,,,All
,,-0.277694,0.400691,,,All
,,-0.0284023,0.502015,,,All
,,0.22089,0.43293,,,All
,,0.470181,0.386874,,,All
,,0.719473,0.280944,,,All
,,0.968765,0.225676,,,All
,,1.21806,0.193437,,,All
,,1.46735,0.133564,,,All
,,1.71664,0.064479,,,All
,,1.96593,0.0782959,,,All
,,2.21522,0.0414508,,,All
,,2.46452,0.00921128,,,All
,,2.71381,0.00460564,,,All
,,2.9631,0,,,All
,,3.21239,0.00460564,,,All
,,3.46168,0.00921128,,,All
