time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
2.22045e-16,4.19861e-14,1.20326e-14,2.27972e-14,3.0296e-14,3.56204e-14,3.98034e-14,4.41621e-14,4.87865e-14,5.45818e-14,6.44306e-14,8.46863e-14,All
3.08757e-16,5.69725e-14,2.94426e-14,3.89586e-14,4.45459e-14,4.95616e-14,5.46915e-14,5.96436e-14,6.58908e-14,7.40465e-14,8.633e-14,1.11999e-13,All
4.29331e-16,7.73192e-14,4.27814e-14,5.35052e-14,6.12963e-14,6.7433e-14,7.39701e-14,8.10253e-14,8.97014e-14,1.00499e-13,1.17206e-13,1.52412e-13,All
5.96992e-16,1.07989e-13,6.06012e-14,7.58713e-14,8.55765e-14,9.45231e-14,1.03382e-13,1.12705e-13,1.23551e-13,1.3839e-13,1.6109e-13,2.09675e-13,All
8.30127e-16,1.49215e-13,8.72511e-14,1.05773e-13,1.19396e-13,1.30964e-13,1.42923e-13,1.55911e-13,1.71526e-13,1.92565e-13,2.24295e-13,2.90529e-13,All
1.15431e-15,2.07255e-13,1.22113e-13,1.48782e-13,1.66355e-13,1.8215e-13,1.98697e-13,2.16949e-13,2.39668e-13,2.6863e-13,3.11755e-13,4.03602e-13,All
1.60508e-15,2.88717e-13,1.71032e-13,2.07619e-13,2.31324e-13,2.5329e-13,2.76087e-13,3.01558e-13,3.31925e-13,3.727e-13,4.33416e-13,5.61097e-13,All
2.23189e-15,4.01104e-13,2.37989e-13,2.89616e-13,3.21698e-13,3.52749e-13,3.84224e-13,4.19175e-13,4.62339e-13,5.16488e-13,6.00509e-13,7.78756e-13,All
3.10348e-15,5.5679e-13,3.32588e-13,4.01356e-13,4.47016e-13,4.90455e-13,5.33294e-13,5.82832e-13,6.41731e-13,7.16899e-13,8.34883e-13,1.08301e-12,All
4.31544e-15,7.74805e-13,4.62177e-13,5.60625e-13,6.22242e-13,6.81983e-13,7.42496e-13,8.10705e-13,8.91205e-13,1.00024e-12,1.16212e-12,1.50728e-12,All
6.00069e-15,1.07605e-12,6.44438e-13,7.78412e-13,8.65078e-13,9.49537e-13,1.03196e-12,1.12815e-12,1.23804e-12,1.38939e-12,1.61865e-12,2.09421e-12,All
8.34406e-15,1.4978e-12,8.91887e-13,1.0832e-12,1.20338e-12,1.31933e-12,1.43531e-12,1.56611e-12,1.72152e-12,1.93389e-12,2.24674e-12,2.91603e-12,All
1.16025e-14,2.08218e-12,1.24312e-12,1.50691e-12,1.67241e-12,1.83456e-12,1.99686e-12,2.18016e-12,2.39429e-12,2.69127e-12,3.12495e-12,4.05766e-12,All
1.61335e-14,2.89231e-12,1.72865e-12,2.0937e-12,2.32557e-12,2.54956e-12,2.77695e-12,3.03421e-12,3.32783e-12,3.74122e-12,4.34777e-12,5.65398e-12,All
2.24339e-14,4.01921e-12,2.40052e-12,2.91393e-12,3.23127e-12,3.54823e-12,3.86154e-12,4.21651e-12,4.62959e-12,5.20268e-12,6.04637e-12,7.85446e-12,All
3.11948e-14,5.59345e-12,3.33605e-12,4.05615e-12,4.49441e-12,4.92853e-12,5.3705e-12,5.86274e-12,6.43864e-12,7.23087e-12,8.40407e-12,1.093e-11,All
4.33768e-14,7.7798e-12,4.64517e-12,5.63708e-12,6.24733e-12,6.85562e-12,7.46743e-12,8.14996e-12,8.95374e-12,1.00551e-11,1.16865e-11,1.51949e-11,All
6.03162e-14,1.08172e-11,6.45834e-12,7.83357e-12,8.69019e-12,9.53486e-12,1.03804e-11,1.13361e-11,1.24507e-11,1.39848e-11,1.62536e-11,2.11375e-11,All
8.38706e-14,1.50427e-11,8.98517e-12,1.08998e-11,1.20807e-11,1.32551e-11,1.44355e-11,1.57621e-11,1.73119e-11,1.9429e-11,2.26135e-11,2.93833e-11,All
1.16623e-13,2.09247e-11,1.24872e-11,1.51573e-11,1.67895e-11,1.84292e-11,2.00693e-11,2.19173e-11,2.40698e-11,2.70304e-11,3.14268e-11,4.08698e-11,All
1.62167e-13,2.90895e-11,1.73601e-11,2.10819e-11,2.33538e-11,2.56249e-11,2.79166e-11,3.04764e-11,3.34669e-11,3.76021e-11,4.37058e-11,5.68161e-11,All
2.25496e-13,4.04561e-11,2.41402e-11,2.93171e-11,3.2472e-11,3.56403e-11,3.88224e-11,4.23829e-11,4.65269e-11,5.22649e-11,6.07843e-11,7.90042e-11,All
3.13555e-13,5.62613e-11,3.3569e-11,4.07676e-11,4.51536e-11,4.95434e-11,5.39806e-11,5.89378e-11,6.47104e-11,7.26872e-11,8.45031e-11,1.09873e-10,All
4.36004e-13,7.82225e-11,4.66863e-11,5.66823e-11,6.27859e-11,6.88899e-11,7.50546e-11,8.19494e-11,8.99626e-11,1.01081e-10,1.17504e-10,1.52782e-10,All
6.06271e-13,1.08775e-10,6.49115e-11,7.88125e-11,8.73014e-11,9.58131e-11,1.04381e-10,1.13959e-10,1.25115e-10,1.40553e-10,1.63383e-10,2.1244e-10,All
8.43029e-13,1.51257e-10,9.02587e-11,1.09597e-10,1.21387e-10,1.3323e-10,1.4514e-10,1.58459e-10,1.73954e-10,1.95422e-10,2.27205e-10,2.95408e-10,All
1.17225e-12,2.10325e-10,1.25519e-10,1.5239e-10,1.68795e-10,1.85247e-10,2.01801e-10,2.20346e-10,2.41903e-10,2.71754e-10,3.15922e-10,4.10751e-10,All
1.63003e-12,2.92447e-10,1.74535e-10,2.11913e-10,2.34732e-10,2.57588e-10,2.806e-10,3.06399e-10,3.36354e-10,3.7787e-10,4.39312e-10,5.71159e-10,All
2.26658e-12,4.06658e-10,2.42694e-10,2.94664e-10,3.2637e-10,3.58191e-10,3.90202e-10,4.2605e-10,4.67697e-10,5.25419e-10,6.10855e-10,7.94209e-10,All
3.15172e-12,5.65459e-10,3.37468e-10,4.09737e-10,4.53817e-10,4.98035e-10,5.42586e-10,5.92433e-10,6.50334e-10,7.30609e-10,8.49407e-10,1.10436e-09,All
4.38251e-12,7.86275e-10,4.69248e-10,5.69749e-10,6.31044e-10,6.92537e-10,7.54452e-10,8.23797e-10,9.04331e-10,1.01592e-09,1.18112e-09,1.53562e-09,All
6.09395e-12,1.09334e-09,6.52512e-10,7.92242e-10,8.77509e-10,9.63005e-10,1.04908e-09,1.1455e-09,1.25748e-09,1.41266e-09,1.64238e-09,2.13532e-09,All
8.47374e-12,1.5203e-09,9.07315e-10,1.10163e-09,1.2202e-09,1.33905e-09,1.45878e-09,1.59282e-09,1.74855e-09,1.96432e-09,2.28374e-09,2.9692e-09,All
1.17829e-11,2.114e-09,1.26164e-09,1.53183e-09,1.69669e-09,1.86198e-09,2.02844e-09,2.21484e-09,2.43138e-09,2.73142e-09,3.1756e-09,4.12872e-09,All
1.63843e-11,2.93955e-09,1.75433e-09,2.13003e-09,2.35926e-09,2.58912e-09,2.82058e-09,3.07977e-09,3.38088e-09,3.79808e-09,4.41569e-09,5.74104e-09,All
2.27826e-11,4.0875e-09,2.43945e-09,2.96184e-09,3.28058e-09,3.60021e-09,3.92208e-09,4.28249e-09,4.70117e-09,5.28129e-09,6.14011e-09,7.98303e-09,All
3.16796e-11,5.68374e-09,3.39207e-09,4.11849e-09,4.56173e-09,5.00615e-09,5.45369e-09,5.95486e-09,6.53703e-09,7.3437e-09,8.53793e-09,1.11005e-08,All
4.4051e-11,7.90333e-09,4.71674e-09,5.72684e-09,6.34314e-09,6.96114e-09,7.58348e-09,8.28033e-09,9.08986e-09,1.02116e-08,1.18721e-08,1.54355e-08,All
6.12536e-11,1.09897e-08,6.55871e-09,7.96326e-09,8.82025e-09,9.67958e-09,1.05449e-08,1.15139e-08,1.26396e-08,1.41993e-08,1.65084e-08,2.14633e-08,All
8.51742e-11,1.52814e-08,9.11998e-09,1.1073e-08,1.22647e-08,1.34596e-08,1.46629e-08,1.60103e-08,1.75756e-08,1.97444e-08,2.29552e-08,2.9845e-08,All
1.18436e-10,2.1249e-08,1.26815e-08,1.53972e-08,1.70542e-08,1.87158e-08,2.0389e-08,2.22626e-08,2.44391e-08,2.74549e-08,3.19195e-08,4.15e-08,All
1.64687e-10,2.95471e-08,1.76338e-08,2.14101e-08,2.37142e-08,2.60246e-08,2.83512e-08,3.09565e-08,3.3983e-08,3.81765e-08,4.43846e-08,5.77064e-08,All
2.29e-10,4.10857e-08,2.45201e-08,2.97711e-08,3.2975e-08,3.61877e-08,3.94229e-08,4.30455e-08,4.72539e-08,5.30851e-08,6.17175e-08,8.02417e-08,All
3.18429e-10,5.71303e-08,3.40956e-08,4.13972e-08,4.58523e-08,5.03195e-08,5.48182e-08,5.98555e-08,6.57073e-08,7.38157e-08,8.58192e-08,1.11577e-07,All
4.4278e-10,7.94406e-08,4.74105e-08,5.75635e-08,6.37583e-08,6.99702e-08,7.62256e-08,8.32301e-08,9.13671e-08,1.02642e-07,1.19333e-07,1.5515e-07,All
6.15694e-10,1.10463e-07,6.59251e-08,8.0043e-08,8.8657e-08,9.72946e-08,1.05993e-07,1.15733e-07,1.27047e-07,1.42725e-07,1.65935e-07,2.15739e-07,All
8.56132e-10,1.53601e-07,9.16699e-08,1.11301e-07,1.23279e-07,1.3529e-07,1.47385e-07,1.60928e-07,1.76662e-07,1.98462e-07,2.30735e-07,2.99988e-07,All
1.19047e-09,2.13585e-07,1.27469e-07,1.54766e-07,1.71421e-07,1.88123e-07,2.04941e-07,2.23773e-07,2.45651e-07,2.75964e-07,3.2084e-07,4.17139e-07,All
1.65536e-09,2.96994e-07,1.77247e-07,2.15205e-07,2.38364e-07,2.61588e-07,2.84974e-07,3.11161e-07,3.41582e-07,3.83733e-07,4.46134e-07,5.80038e-07,All
2.30181e-09,4.12974e-07,2.46465e-07,2.99246e-07,3.3145e-07,3.63742e-07,3.96261e-07,4.32674e-07,4.74975e-07,5.33587e-07,6.20356e-07,8.06553e-07,All
3.2007e-09,5.74248e-07,3.42713e-07,4.16106e-07,4.60886e-07,5.05789e-07,5.51007e-07,6.0164e-07,6.6046e-07,7.41961e-07,8.62616e-07,1.12152e-06,All
4.45063e-09,7.98501e-07,4.76549e-07,5.78602e-07,6.4087e-07,7.03308e-07,7.66184e-07,8.36591e-07,9.1838e-07,1.03171e-06,1.19948e-06,1.5595e-06,All
6.18867e-09,1.11033e-06,6.62649e-07,8.04556e-07,8.9114e-07,9.77961e-07,1.06539e-06,1.16329e-06,1.27702e-06,1.43461e-06,1.6679e-06,2.16851e-06,All
8.60545e-09,1.54393e-06,9.21424e-07,1.11875e-06,1.23914e-06,1.35987e-06,1.48144e-06,1.61758e-06,1.77572e-06,1.99485e-06,2.31924e-06,3.01535e-06,All
1.1966e-08,2.14686e-06,1.28125e-06,1.55564e-06,1.72305e-06,1.89092e-06,2.05997e-06,2.24927e-06,2.46917e-06,2.77387e-06,3.22494e-06,4.19289e-06,All
1.66389e-08,2.98524e-06,1.78161e-06,2.16314e-06,2.39593e-06,2.62936e-06,2.86443e-06,3.12764e-06,3.43342e-06,3.85711e-06,4.48433e-06,5.83028e-06,All
2.31367e-08,4.15103e-06,2.47735e-06,3.00788e-06,3.33158e-06,3.65617e-06,3.98303e-06,4.34904e-06,4.77423e-06,5.36337e-06,6.23554e-06,8.1071e-06,All
3.2172e-08,5.77207e-06,3.4448e-06,4.18251e-06,4.63262e-06,5.08396e-06,5.53847e-06,6.04741e-06,6.63864e-06,7.45785e-06,8.67062e-06,1.1273e-05,All
4.47357e-08,8.02616e-06,4.79005e-06,5.81584e-06,6.44173e-06,7.06933e-06,7.70133e-06,8.40903e-06,9.23114e-06,1.03703e-05,1.20566e-05,1.56754e-05,All
6.22057e-08,1.11605e-05,6.66064e-06,8.08702e-06,8.95733e-06,9.83002e-06,1.07088e-05,1.16929e-05,1.2836e-05,1.442e-05,1.67649e-05,2.17968e-05,All
8.6498e-08,1.55189e-05,9.26173e-06,1.12451e-05,1.24553e-05,1.36688e-05,1.48908e-05,1.62592e-05,1.78487e-05,2.00513e-05,2.33119e-05,3.03089e-05,All
1.20277e-07,2.15792e-05,1.28786e-05,1.56365e-05,1.73193e-05,1.90067e-05,2.07059e-05,2.26086e-05,2.4819e-05,2.78816e-05,3.24156e-05,4.2145e-05,All
1.67247e-07,3.00063e-05,1.79079e-05,2.17429e-05,2.40828e-05,2.64291e-05,2.87919e-05,3.14376e-05,3.45112e-05,3.87699e-05,4.50744e-05,5.86033e-05,All
2.3256e-07,4.17242e-05,2.49012e-05,3.02338e-05,3.34875e-05,3.67501e-05,4.00356e-05,4.37146e-05,4.79883e-05,5.39101e-05,6.26767e-05,8.14888e-05,All
3.23378e-07,5.80182e-05,3.46255e-05,4.20406e-05,4.65649e-05,5.11016e-05,5.56701e-05,6.07858e-05,6.67286e-05,7.49629e-05,8.7153e-05,0.000113311,All
4.49662e-07,8.06753e-05,4.81474e-05,5.84582e-05,6.47493e-05,7.10576e-05,7.74102e-05,8.45237e-05,9.27871e-05,0.000104237,0.000121188,0.000157561,All
6.25263e-07,0.00011218,6.69497e-05,8.1287e-05,9.00349e-05,9.88067e-05,0.00010764,0.000117532,0.000129022,0.000144943,0.000168513,0.000219092,All
8.69438e-07,0.000155989,9.30946e-05,0.000113031,0.000125195,0.000137392,0.000149675,0.000163429,0.000179407,0.000201546,0.000234321,0.00030465,All
1.20897e-06,0.000216905,0.00012945,0.000157171,0.000174086,0.000191046,0.000208126,0.000227251,0.000249469,0.000280253,0.000325827,0.000423621,All
1.68109e-06,0.000301609,0.000180002,0.000218549,0.000242069,0.000265653,0.000289402,0.000315997,0.00034689,0.000389697,0.000453067,0.000589052,All
2.33758e-06,0.000419392,0.000250295,0.000303896,0.000336601,0.000369394,0.000402418,0.000439398,0.000482356,0.000541879,0.000629996,0.000819085,All
3.25045e-06,0.000583172,0.000348039,0.000422573,0.000468049,0.000513648,0.000559568,0.00061099,0.000670723,0.000753492,0.000876019,0.00113895,All
4.5198e-06,0.000810909,0.000483953,0.000587594,0.000650829,0.000714234,0.000778088,0.000849591,0.00093265,0.00104774,0.00121812,0.00158372,All
6.28486e-06,0.00112758,0.000672944,0.000817058,0.000904987,0.000993151,0.00108194,0.00118137,0.00129686,0.0014569,0.00169381,0.00220219,All
8.73919e-06,0.00156792,0.000935738,0.00113613,0.0012584,0.00138099,0.00150445,0.00164271,0.00180331,0.00202584,0.00235526,0.00306217,All
1.2152e-05,0.00218021,0.00130115,0.00157981,0.00174982,0.00192028,0.00209195,0.00228421,0.00250752,0.00281696,0.00327502,0.00425797,All
1.68975e-05,0.00303161,0.00180927,0.00219674,0.00243315,0.00267016,0.00290888,0.00317623,0.00348673,0.00391702,0.00455394,0.00592073,All
2.34963e-05,0.00421549,0.0025158,0.0030546,0.00338332,0.00371286,0.0040448,0.00441659,0.00484832,0.00544666,0.00633228,0.00823278,All
3.2672e-05,0.00586168,0.00349824,0.00424745,0.00470455,0.00516272,0.00562429,0.00614131,0.00674161,0.00757362,0.00880505,0.0114476,All
4.5431e-05,0.00815071,0.00486431,0.00590611,0.00654171,0.00717871,0.00782052,0.00853954,0.0093742,0.0105312,0.0122434,0.0159178,All
6.31725e-05,0.0113336,0.00676379,0.00821247,0.00909628,0.00998184,0.0108743,0.0118743,0.0130348,0.0146436,0.0170243,0.0221333,All
