Cl_pop,1,0.027154,-0.017113,-0.033614,-0.0024197,-0.0020088,-0.0055841,0.016073,0.00095951,0.011577
V1_pop,0.027154,1,-0.67021,-0.26293,0.01289,0.18595,-0.17295,0.33458,-0.17165,0.053867
Q_pop,-0.017113,-0.67021,1,0.18865,-0.010736,-0.27365,0.18626,-0.27666,0.17759,0.0081914
V2_pop,-0.033614,-0.26293,0.18865,1,-0.017521,-0.077497,0.25363,-0.1603,-0.042551,-0.0050013
omega_Cl,-0.0024197,0.01289,-0.010736,-0.017521,1,0.0016319,0.0017347,-0.0026604,0.0031562,-0.021868
omega_V1,-0.0020088,0.18595,-0.27365,-0.077497,0.0016319,1,-0.26219,-0.10925,0.035068,-0.21586
omega_Q,-0.0055841,-0.17295,0.18626,0.25363,0.0017347,-0.26219,1,-0.034231,-0.061752,0.08164
omega_V2,0.016073,0.33458,-0.27666,-0.1603,-0.0026604,-0.10925,-0.034231,1,-0.17903,0.2076
a,0.00095951,-0.17165,0.17759,-0.042551,0.0031562,0.035068,-0.061752,-0.17903,1,-0.51904
b,0.011577,0.053867,0.0081914,-0.0050013,-0.021868,-0.21586,0.08164,0.2076,-0.51904,1
