parameter,value,se_sa,rse_sa
Cl_pop,14.8439188886148,3.37147678014029,22.7128483080448
beta_Cl_tSCRMGDL,-0.244566633917042,0.276041886303492,112.869806433664
V1_pop,17.0499852035833,2.48187780229958,14.5564806811561
Q_pop,23.4,,
V2_pop,35.3721934604458,17.4854267473804,49.4326900222717
omega_Cl,0.0196957601478577,0.0774587208114634,393.276117448499
omega_V1,0.0337714073979917,0.0884848586322792,262.011166989568
omega_Q,2.27847843865394,0.634933466119126,27.86655582724
omega_V2,1.42786992001283,0.356434561463253,24.9626773747044
a,0.00200039697721159,0.000202541700074271,10.1250752916354
b,5.6165062069775e-12,0.00162319542507473,28900447453.5824
