time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
31.833,0.725974,31.833,0.133591,31.833,0.730782,3.89136,-0.0668335,1.30923,0.050222,3.89136,-0.0294473,All
32.9374,0.649752,32.9374,0.111683,32.9374,0.651399,4.11808,-0.0224331,1.42176,0.0391876,4.11808,0.00888362,All
34.0801,0.580682,34.0801,0.0925529,34.0801,0.579964,4.358,0.0127813,1.54396,0.0272826,4.358,0.0389098,All
34.6997,0.544755,34.6997,0.0827301,34.6997,0.542896,4.6119,0.0500473,1.67667,0.0152423,4.6119,0.0706854,All
35.2624,0.518023,35.2624,0.0759196,35.2624,0.515646,4.8806,0.0818339,1.82079,0.00327143,4.8806,0.097474,All
36.4858,0.461166,36.4858,0.0615646,36.4858,0.457775,5.13415,0.101492,1.97729,-0.0094803,5.13415,0.113521,All
37.5664,0.421141,37.5664,0.0524899,37.5664,0.417687,5.16495,0.10388,2.14725,-0.0213282,5.16495,0.115471,All
37.7516,0.414847,37.7516,0.0511345,37.7516,0.411427,5.46586,0.117864,2.33181,-0.0341944,5.46586,0.1262,All
39.0613,0.370335,39.0613,0.0415499,39.0613,0.367165,5.78431,0.124763,2.53224,-0.0466725,5.78431,0.130527,All
40.4164,0.354606,40.4164,0.041811,40.4164,0.353368,6.12131,0.132065,2.74989,-0.0584606,6.12131,0.135107,All
40.433,0.354419,40.433,0.0418162,40.433,0.353205,6.37693,0.127781,2.89964,-0.0665711,6.37693,0.129927,All
41.8186,0.338842,41.8186,0.0422525,41.8186,0.339632,6.47795,0.124186,2.98625,-0.0705957,6.47795,0.126204,All
43.2694,0.322532,43.2694,0.0427094,43.2694,0.32542,6.85536,0.110755,3.24293,-0.0808859,6.85536,0.112295,All
43.2997,0.322191,43.2997,0.042719,43.2997,0.325123,7.25476,0.0965408,3.52167,-0.091069,7.25476,0.0975755,All
44.7706,0.305655,44.7706,0.0431822,44.7706,0.310714,7.61972,0.0789873,3.82437,-0.0994057,7.61972,0.0803355,All
46.1664,0.289963,46.1664,0.0436218,46.1664,0.29704,7.67743,0.0756731,4.15309,-0.106897,7.67743,0.0771622,All
46.3238,0.288193,46.3238,0.0436713,46.3238,0.295498,8.12473,0.0499887,4.49006,-0.1123,8.12473,0.0525703,All
47.9309,0.270125,47.9309,0.0441775,47.9309,0.279755,8.59809,0.0228079,4.51006,-0.112558,8.59809,0.0265456,All
49.0331,0.262531,49.0331,0.0459259,49.0331,0.273713,8.8625,0.00943014,4.89771,-0.115584,8.8625,0.0138838,All
49.5938,0.262433,49.5938,0.0478618,49.5938,0.274294,9.09902,0.00421754,5.31869,-0.117913,9.09902,0.00905073,All
51.3143,0.262498,51.3143,0.0536041,51.3143,0.275991,9.62914,0.00472509,5.77585,-0.117722,9.62914,0.0098941,All
