iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,564.063,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,551.467,1,15.9932,19.858,15.2939,1.94915,-0.269711,1.46202,1.46202,1.46202,1.46202
3,562.787,1,16.6584,19.8755,15.0921,2.05968,-0.296767,1.425,1.425,1.425,1.425
4,565.373,1,16.3103,19.8629,14.9577,2.06726,-0.272883,1.38892,1.38892,1.38892,1.38892
5,564.19,1,16.3622,19.998,15.2827,2.05456,-0.287954,1.35375,1.39472,1.35375,1.35375
6,558.456,1,16.3515,20.0598,14.9983,2.04807,-0.277773,1.31947,1.35941,1.31947,1.32494
7,564.322,1,15.3942,20.0728,14.6762,2.10855,-0.22598,1.28606,1.35986,1.28606,1.30785
8,554.56,1,16.0876,20.1063,17.0604,2.07438,-0.260651,1.2535,1.32543,1.2535,1.27473
9,555.381,1,15.9688,19.9365,16.3256,2.11923,-0.250645,1.22176,1.29187,1.22176,1.24246
10,553.837,1,15.7931,19.3387,14.8967,2.10811,-0.248172,1.19082,1.27226,1.19082,1.211
11,559.052,1,15.4261,19.7298,14.7359,2.1464,-0.226148,1.16067,1.39607,1.16067,1.18033
12,560.721,1,15.7376,19.8419,14.8376,2.1614,-0.25101,1.13128,1.41744,1.13128,1.22969
13,559.037,1,15.122,19.7629,15.2876,2.20563,-0.21098,1.10264,1.38155,1.10264,1.19855
14,552.793,1,15.7049,19.3135,14.7954,2.14979,-0.228664,1.07472,1.43125,1.07472,1.1682
15,553.383,1,15.8615,19.4597,14.3596,2.22137,-0.250231,1.04751,1.39501,1.04751,1.13862
16,545.722,1,16.2772,18.9563,15.6832,2.2185,-0.269489,1.02098,1.35968,1.02098,1.10979
17,540.972,1,16.0948,19.3208,15.3259,2.16233,-0.267447,0.995131,1.32526,0.995131,1.08169
18,537.016,1,15.9293,19.7096,15.272,2.13715,-0.255016,0.969933,1.2917,0.969933,1.0543
19,539.539,1,15.9002,19.7203,15.5329,2.14701,-0.240218,0.945374,1.25899,0.945374,1.02761
20,545.012,1,15.4957,19.4879,16.1756,2.21109,-0.22687,0.921437,1.23787,0.921437,1.00159
21,533.893,1,15.4133,19.1793,16.5729,2.1551,-0.221442,0.898105,1.24992,0.898105,0.976228
22,532.9,1,16.2177,19.0619,15.9586,2.13433,-0.272727,0.875365,1.2572,0.875365,0.95151
23,531.367,1,16.3161,18.8503,15.6746,2.12491,-0.273654,0.8532,1.31509,0.8532,0.927417
24,533.477,1,16.0906,18.6585,14.843,2.18586,-0.256101,0.831597,1.28347,0.831597,0.903934
25,529.13,1,16.4784,18.7681,15.4426,2.13051,-0.279259,0.81054,1.37911,0.81054,0.881046
26,533.422,1,16.4118,18.6869,15.4977,2.20058,-0.271281,0.790017,1.36173,0.790017,0.858737
27,531.619,1,16.463,18.8099,14.8662,2.16819,-0.27374,0.770013,1.33516,0.770013,0.869189
28,538.493,1,16.1931,18.8084,12.6637,2.29068,-0.262579,0.750516,1.30136,0.750516,0.887618
29,538.845,1,16.4491,19.7632,12.983,2.33328,-0.264765,0.731512,1.26841,0.731512,0.865143
30,528.902,1,16.5751,19.6223,12.7537,2.2742,-0.273185,0.71299,1.23629,0.71299,0.843237
31,523.751,1,15.6386,21.1936,14.9141,2.24949,-0.227132,0.694937,1.20499,0.694937,0.821886
32,519.475,1,16.2536,21.1626,13.2144,2.25844,-0.270464,0.677341,1.17448,0.677341,0.801075
33,523.515,1,16.77,21.0387,12.4901,2.32452,-0.289733,0.66019,1.14474,0.66019,0.798733
34,514.927,1,16.1189,21.1766,11.6243,2.26566,-0.254772,0.643474,1.11575,0.643474,0.798762
35,516.09,1,15.63,21.3941,12.6103,2.27177,-0.226116,0.627181,1.0875,0.627181,0.804505
36,511.133,1,16.6788,21.345,11.541,2.2786,-0.285955,0.6113,1.05996,0.6113,0.784134
37,512.808,1,16.2377,21.0208,13.3554,2.22824,-0.263441,0.595821,1.03313,0.595821,0.771414
38,512.189,1,15.8972,20.7281,14.4766,2.26494,-0.245349,0.580735,1.09956,0.580735,0.751882
39,504.532,1,16.3206,20.9652,14.0355,2.2076,-0.275385,0.56603,1.11461,0.56603,0.732844
40,506.366,1,15.626,20.9751,13.7021,2.23353,-0.229478,0.551698,1.08638,0.551698,0.714288
41,510.95,1,17.0432,20.874,11.679,2.30145,-0.309964,0.537729,1.05888,0.537729,0.810676
42,506.629,1,16.8661,21.3047,11.6949,2.35206,-0.295306,0.524113,1.03207,0.524113,0.790149
43,505.865,1,16.4368,21.0693,11.8634,2.33818,-0.270523,0.510842,1.00593,0.510842,0.770142
44,511.707,1,16.0088,21.3687,12.6421,2.37397,-0.248758,0.497908,0.980462,0.497908,0.838352
45,508.255,1,16.4182,21.2908,12.6806,2.3431,-0.276262,0.4853,0.955636,0.4853,0.872954
46,498.903,1,16.3006,21.0208,13.3315,2.28377,-0.270507,0.473012,0.931439,0.473012,0.902321
47,492.345,1,17.0669,21.0373,12.7671,2.22594,-0.315186,0.461035,0.907855,0.461035,0.879473
48,489.381,1,16.9146,20.9376,13.4985,2.19139,-0.310596,0.449362,0.884867,0.449362,0.869706
49,486.477,1,16.1457,20.9946,13.5315,2.21148,-0.259971,0.437984,0.862462,0.437984,0.847685
50,481.794,1,16.4263,21.3157,12.6047,2.15549,-0.264746,0.426894,0.840624,0.426894,0.826221
51,477.774,1,16.3571,21.466,12.2907,2.10091,-0.248643,0.416084,0.844504,0.416084,0.827791
52,483.117,1,16.9189,21.3107,12.2813,2.1603,-0.292576,0.405549,0.841789,0.405549,0.825602
53,492.56,1,16.6229,21.5641,11.7843,2.31133,-0.285428,0.39528,0.862832,0.39528,0.804698
54,496.123,1,16.2619,21.7096,12.8539,2.36964,-0.264092,0.385271,0.840984,0.385271,0.808592
55,486.079,1,16.0826,21.5595,12.9323,2.30964,-0.254302,0.375516,0.876155,0.375516,0.797124
56,481.199,1,16.1044,21.4672,13.2355,2.25116,-0.250821,0.366008,0.85397,0.366008,0.867149
57,480.026,1,15.8779,22.0394,12.8219,2.23703,-0.238126,0.35674,0.832347,0.35674,0.845192
58,475.035,1,15.9118,22.3367,13.5814,2.21383,-0.242902,0.347707,0.811271,0.347707,0.823791
59,472.561,1,16.7153,22.6767,13.0681,2.20365,-0.29305,0.338903,0.840679,0.338903,0.802933
60,466.716,1,16.1976,22.0405,14.128,2.14785,-0.253106,0.330322,0.84705,0.330322,0.820828
61,465.463,1,16.2033,21.7738,13.2521,2.09347,-0.255638,0.321958,0.844096,0.321958,0.8858
