rep,id,eta_Cl,eta_V1,eta_Q2,eta_V2,eta_Q3,eta_V3
10,3,0.249005075811897,0.276734933792462,-0.237625470114195,-0.346831594854366,-5.57309938354643e-8,6.76832338848067e-8
1,4,-0.0460760435261049,-0.324445231177953,0.548319625373719,-0.00361798107035463,9.72539855678084e-9,-6.63541851799094e-10
2,4,-0.0549281416005488,-0.00724599125256439,-0.61269217489427,-0.405190041598109,-3.1564104550511e-8,8.41890558039167e-8
3,4,-0.0550199650955645,-0.168058527060058,-0.0188012252624861,-0.0745062800820012,1.40518970933605e-8,-9.78105185498627e-8
4,4,-0.0856550616195135,-0.158909100563865,0.269343947175657,-0.285560757244964,-3.8468071414838e-8,-2.35349576700249e-9
5,4,-0.12015345348803,0.0247555387545963,-0.668107009046934,-0.123081251525481,-1.01750455321681e-8,7.64536851998495e-8
6,4,-0.105572934174628,-0.0186968006040306,0.0864384995158697,-0.560066792364936,2.87497405230688e-8,5.51419316931466e-8
7,4,-0.0483586372860509,-0.300665127963609,0.548493207783543,-0.130429677182325,7.40653146154182e-8,-1.08471160400727e-8
8,4,-0.110290233102614,-0.334859265430346,0.236790581662934,-0.0696519563035889,1.87572736693194e-8,-8.12940623689683e-8
9,4,-0.0776520432629083,-0.0732274890812573,-0.153769612691647,-0.145484015713989,-3.36325228121519e-8,6.80178729292975e-8
10,4,-0.0257735063373898,0.0500215625220073,-1.11436156629637,-0.941319755882058,-3.31688551678879e-8,-3.26912454546403e-8
1,5,-0.184024962366852,-0.2065578361007,-1.12365095371533,0.142496322693957,-4.26554370885054e-8,-9.97848909090628e-9
2,5,-0.146389388035731,-0.226086470887997,-1.07146062715678,-0.230662401553869,-1.37173435802404e-8,7.08677211371282e-8
3,5,-0.207200345717053,-0.25962941867415,-0.851655074124037,0.249696218936584,6.39092519561933e-10,1.60019563158076e-8
4,5,-0.180523389680391,-0.243723651857546,-0.973119387683582,0.269041212697757,-8.37493938631834e-8,9.37511748396197e-8
5,5,-0.161168825911926,-0.147501459660858,-1.38183815135146,1.87899591706546,-3.72639166919161e-8,5.67913195277188e-8
6,5,-0.186957897954168,-0.176288686272958,-1.31328092503863,0.269039597055115,5.85622793114247e-8,3.43202628868456e-8
7,5,-0.175250925980465,-0.195379393471426,-1.33724297972669,-0.399232444313647,-1.1961612627973e-7,5.68244549745802e-8
8,5,-0.106925285052433,-0.177352510271122,-1.69136958191333,0.207495525163747,-5.37162065302859e-8,-4.18209429162462e-8
9,5,-0.147631481202382,-0.199061618212183,-1.16147516630449,0.336455431265961,-1.83821612867156e-8,-2.49732556383309e-8
10,5,-0.112974640157832,-0.203716300918724,-1.53931863701396,0.113644130800718,4.64123486144542e-8,-3.591233996071e-8
1,6,0.119525332826269,0.0937489762760767,0.690609903809252,-0.436863934708248,5.31374370273164e-8,-9.62010098723321e-9
2,6,0.0817888874300553,0.29987332636077,-1.59967513826522,-1.09032626341518,-4.18463109182325e-8,7.32461991464546e-9
3,6,0.0831533192404244,0.219958224783092,-1.26110260425102,-0.0211476293551878,2.81713935440007e-8,8.24594752528912e-8
4,6,0.0843535095970581,0.333165512518967,-1.41395061897016,-0.0314132072314594,-4.2815855826937e-8,5.32195247622331e-8
5,6,0.0654623232584721,0.304822111890951,-1.85757479975258,0.777325261373915,4.62406320961033e-8,-1.01120902936301e-8
6,6,0.0398897350514049,0.253183023329059,-0.936503547176611,-0.74017493635688,7.09897815264933e-8,5.13277262927276e-8
7,6,0.0962563415666339,0.231589883073863,-0.801133237333872,-1.38347684506668,2.12064538828618e-8,-5.41829230607899e-8
8,6,-0.0229730225034633,0.387312268384518,-1.44562967944927,0.600665776893932,-3.26736418224847e-8,-3.26784908280141e-9
9,6,0.125938612759481,0.212557549199698,2.83871244213698,-1.1213674362145,-9.04867543008624e-8,-1.36363768922885e-8
10,6,0.0637872117455982,0.388508409950755,-1.84815548215615,1.02744884058621,-6.60452236517539e-9,-3.27893517835879e-8
1,7,-0.486679279831305,0.769470076104026,0.335953521292769,0.149016425809935,-8.82507011083381e-8,3.62414136855476e-8
2,7,-0.438552329847995,0.673896568811504,-0.189422744205598,0.590823621963494,5.71983548756741e-8,3.9936823790436e-8
3,7,-0.452491812287401,0.584834850850487,0.837812673718943,0.877160751630608,8.84002632792e-8,2.14656443742092e-8
4,7,-0.44617533358229,0.463337885051616,1.4411287092856,0.76734390273019,-1.01941055686285e-7,-2.33990839637342e-8
5,7,-0.447743753952113,0.684761004929387,0.618784456335309,-0.021303005330386,1.65817858274709e-8,-1.4015057076011e-9
6,7,-0.406077745600822,0.598554400322709,0.195829349680522,0.59639039425523,1.85214466039269e-8,3.29450520929274e-8
7,7,-0.435792159092022,0.844089657563137,0.173039125652128,0.259999530077458,2.66274833864181e-8,3.92450800584452e-9
8,7,-0.465144232396738,0.833877393644582,-0.369059676493668,-0.439277437792305,-5.6486127508355e-8,2.90217214309841e-9
9,7,-0.48098536886918,0.615646348486455,1.05892082073438,0.522346908423188,5.68849774366254e-8,-4.50440501515658e-9
10,7,-0.386109053337009,-0.336519241689111,2.47938088061712,0.986768423039937,-6.43803352870316e-8,-2.65987643343638e-9
1,8,-0.337233415213208,0.0657098686642823,0.908250622202665,-1.63833717132664,-2.45478190841954e-8,2.45975926788568e-8
2,8,-0.358898698401097,-0.250101527507576,1.48263615632427,-0.419856038227428,-3.57280035948262e-8,2.98320891552658e-8
3,8,-0.289890423621842,-0.181462757985296,0.421008612246426,-0.723194172026145,-2.75681347525779e-8,4.88482058184759e-9
4,8,-0.374456538936824,-0.106662399863108,0.646723293187426,-0.750081283842546,-5.62515601421746e-8,4.66741991270973e-8
5,8,-0.328281480500013,0.0168218814899219,-0.360031774167983,-1.10062255792204,-7.66233651323789e-8,9.77413328417573e-8
6,8,-0.31524056433768,-0.0741843033009195,0.710769116091969,-0.906189917165794,-1.24598245390959e-8,-8.8658042180483e-9
7,8,-0.322539103267298,-0.234351565969675,0.778469343281272,-0.437352854893996,-3.47403181574856e-8,1.49239268515491e-8
8,8,-0.354653649175238,0.127360972821701,-1.17068559645535,-1.35085866415999,6.94887990569611e-8,2.7287887853799e-9
9,8,-0.380660999319646,-0.555021768879489,0.862236680099252,0.116604563015527,1.43964943606007e-8,-2.43707433471462e-8
10,8,-0.354982964635222,0.0151676378658087,0.285279852409323,-1.18607100554522,-5.26470338394528e-8,-9.8212202777547e-8
1,9,0.205678170034132,-0.231798478760272,0.68231539262266,0.517756581720006,3.90804947367527e-10,1.0449891126514e-7
2,9,0.306285691634116,-0.0713485387636478,0.644460969897803,0.075336180585236,-1.07951836617762e-8,3.76727311935352e-9
3,9,0.329897863176265,0.0602233034373976,0.605800169615063,-0.252173464810571,4.15999505034511e-8,-4.65852521432542e-8
4,9,0.333855509939193,0.128607170603614,-0.498398589343158,-0.246013744346567,-1.33736138334249e-8,5.44134130722747e-8
5,9,0.295878245638727,0.043421061462501,0.172316721572027,0.228914874196207,5.99101442852367e-8,3.43475036710405e-8
6,9,0.265696979593732,-0.0609471702477064,0.585714925248422,0.14256658614805,2.71096559714202e-8,4.84454797592856e-8
7,9,0.251314809938583,-0.0722007679312493,0.171235412266126,0.055493415690642,7.11893422817715e-8,5.53335193270225e-8
8,9,0.277926667568715,-0.564893074051215,0.843698096993053,0.493894609483332,-7.11714308328496e-9,-5.27797561880801e-8
9,9,0.214211064745234,0.221549108171669,-0.333779157126228,0.721747686442249,-8.02224435662109e-8,-2.59765420496582e-8
10,9,0.375151055268183,0.0241153434637838,0.0740156930568838,-0.373971469367103,2.3008428601755e-9,-4.06226756469916e-8
1,10,0.304883419283522,-0.266084937383744,1.19254119239774,0.479845909427501,8.23643417029089e-8,4.65628424960789e-8
2,10,0.345838150505953,0.0925475176961679,-0.139554184689014,0.430269045768044,6.71218343201594e-8,-4.42155544981538e-9
3,10,0.468832640066323,0.432932874793763,-2.05238202577422,1.14866406455923,7.59049062552576e-9,2.73017099119072e-8
4,10,0.316717910994161,0.221506849889354,0.248300176329918,-0.0295491497108584,-3.82357949868224e-8,1.95715933769297e-8
5,10,0.279130911635156,0.0675955175259948,0.386525477275075,0.283284120757465,-5.41905263097254e-8,-6.26443349426956e-9
6,10,0.367076709457925,0.0125806916291741,0.995081350739337,0.0694128232595882,-2.50856602086872e-8,-3.50434935787522e-8
7,10,0.30320833520764,0.180510174168034,0.172015327470342,-0.252889592009496,3.1659737238738e-8,-3.64619732936746e-8
8,10,0.358611140060824,0.159228575075382,-0.0711205337521998,0.100546083473987,-3.79952682255218e-8,2.59388371880927e-8
9,10,0.431949802251095,0.249082696474267,0.312957683956038,-0.623433592021827,-5.7939754195653e-8,-6.40366394088838e-8
10,10,0.367322658507363,0.338041747485136,0.529780307035243,-1.42594447365738,-6.51153475249917e-8,7.89074228507394e-8
1,11,0.109607774427406,0.341829972821502,-1.18485229843703,0.266440978290542,1.21527200610074e-8,-1.14441927612856e-7
2,11,0.129549021922089,-0.113166976941229,0.172815796360229,1.23747544488619,-6.54331600611462e-8,-5.42499485843679e-8
3,11,0.0775980022452014,0.258374247665922,-0.153328881729216,1.28981771998384,-1.51002483059179e-8,7.47072782445142e-9
4,11,0.167087343579161,0.276709598539538,-0.554435028827118,1.06826663415607,-4.58791983358932e-8,-7.36150153334628e-8
5,11,0.139418889603807,0.14999203574466,-0.244756090123537,0.835841081271943,2.07389454437951e-8,5.50979319596287e-8
6,11,0.171609431234851,0.103965554461448,-0.0929880747432068,0.627667213242651,-2.27644017386366e-8,-8.42010098391328e-8
7,11,0.0916034999638863,0.0105170504432229,0.128494124014485,0.956822839607207,-7.54943903249122e-9,1.21446044382426e-7
8,11,0.10982982513077,0.282894469599103,-0.373740365015812,1.10528053007043,-2.86603408847779e-8,8.37298206095026e-10
9,11,0.224389217619667,0.0674311386421708,-0.109775691009548,0.838778551316915,-1.82278961654508e-8,-5.60218303520028e-8
10,11,0.234503081775832,0.231981012778151,-0.513552734941411,0.6034153868068,-7.29404417840485e-8,5.98031265387605e-8
1,12,0.151259461801836,-0.0938597382099872,1.17040879894857,-1.64098202228658,-4.9923761163677e-8,5.47105388896276e-8
2,12,0.0872963642729541,-0.0911162682049812,-1.38559642954074,-0.799753700887132,1.54471423481289e-7,-1.53368807481066e-9
3,12,0.0304923362487634,-0.0129788894337909,-1.67491921848083,-0.969540225831488,-4.76376347310878e-8,4.69116195256272e-8
4,12,0.0956584099057613,-0.283014286002173,0.748551414301229,-0.742200982978835,1.6141221588095e-8,1.78454011663101e-8
5,12,0.0361132968593826,-0.0227218307697548,-1.4562862990168,-1.42702151505382,-2.79299763503226e-8,-7.51562721383331e-8
6,12,0.052854935668271,-0.00848797192046733,-1.7402721815733,-0.0405790061258815,-7.58965438897394e-8,-1.88552960610461e-8
7,12,0.0644935377834679,-0.160662208057835,0.0884659532175713,-1.2917351393927,2.39367254477513e-9,-3.83452391463594e-8
8,12,0.117994762719696,-0.209105865181551,-0.223727892138605,-1.18042634294688,-2.87804356134651e-8,3.38325196829191e-8
9,12,0.102848516394029,-0.069429214525515,-1.6765111977185,0.674327739086874,-7.88531133169643e-8,5.46056693603776e-8
10,12,0.0886857640776346,0.0180381952131338,-2.38841944479259,-1.06438877879589,2.90566292080227e-8,4.08259901391467e-8
1,13,-0.0681545419627921,0.0947093505084812,1.2532794884618,1.03922371276334,4.89600507790964e-8,-3.30012872427803e-8
2,13,-0.108611538166968,0.289566905160216,1.1280945218583,0.955821879133795,3.76455805607147e-8,4.1223171662878e-8
3,13,-0.158299694843398,0.254011649432439,1.11867590231365,1.37460053509376,4.64212138311037e-8,1.03301886775721e-7
4,13,-0.13598012176862,0.450018817591367,0.524234379952372,1.50257690634085,1.3762009339675e-8,1.63748966065869e-8
5,13,-0.0842931138838242,0.696617792169751,-0.224095827821753,0.61454220103347,-3.77046880372914e-8,-7.86095998492198e-8
6,13,-0.21085479494631,0.227071819345184,0.90232264029322,1.6948926707339,-7.54788114592642e-8,-4.27014362452217e-8
7,13,-0.134924590549956,0.558311771535839,0.373040822052096,1.12343350006818,-3.07200226509979e-8,-5.01023636669179e-8
8,13,-0.106403856150734,0.197128646012356,1.06516893978698,1.50436822508195,-5.12745436842241e-8,1.07931666145496e-7
9,13,-0.112763289837423,0.743853090937707,-0.244493115782569,1.16141568735781,-9.11358090199176e-9,3.96816138293852e-8
10,13,-0.191524867471925,0.442703420307797,0.818321969687332,1.20421534375555,-6.29990750317635e-9,4.39011714643562e-8
1,14,-0.259829706317824,0.118318915895189,-0.216889463428108,-1.25296873675296,4.81915789592116e-10,-2.15986786150608e-8
2,14,-0.212782267154378,0.173533083399336,0.99792370717027,-2.04879972025388,4.77166145719302e-8,-5.63327175121017e-8
3,14,-0.235687463735274,0.0455074553533054,-0.179475490394804,-0.342582884307191,6.94905375195796e-8,1.76684695178963e-8
4,14,-0.297202626867024,0.168948493856423,-0.938940075335683,-1.61057049069933,6.80810362910892e-8,2.02773246660694e-8
5,14,-0.186235996159602,0.13406038911416,1.92142063466379,-1.44796101582457,-1.29458018214871e-8,-2.71024776776597e-8
6,14,-0.316837663700441,-0.382771653840188,1.25094942726177,0.133434711035655,-5.84442623186958e-8,-6.73205654390149e-8
7,14,-0.263801235738907,-0.550673457467836,1.09550742425333,0.182040781999961,-8.87738152077703e-8,-3.76101651806682e-8
8,14,-0.258061203499591,-0.115654625157961,0.273325236091676,-0.281221477573237,-1.51412870051005e-8,-6.99900026715365e-8
9,14,-0.206331759668369,-0.107043945492126,0.190798375654152,-0.264114694517313,2.36165289551691e-8,-3.18036583593021e-8
10,14,-0.211978347262453,-0.0339658157366106,-0.222962693397243,-0.0642095670476479,-7.30402801892989e-8,1.07040919608749e-8
1,15,-0.274927811220112,-0.447437008066586,-0.517246302419032,-1.05699852391274,2.40017885564837e-8,2.97500311352098e-8
2,15,-0.270470148425673,-0.551149307536552,-0.145123274684651,-0.796542691747777,-2.69247437528791e-8,4.46452677571463e-9
3,15,-0.282075883218146,-0.431034783728381,-0.852335044424983,-0.894213673493488,-9.52886295096467e-8,-1.65426113034785e-11
4,15,-0.295490326094925,-0.548646137844963,-0.242916780309985,-0.764779937948812,2.39341097094454e-8,-1.49523483581578e-8
5,15,-0.285835498923973,-0.358914281068052,-0.970159173864623,-1.25493007673848,-2.22704432378487e-8,-1.11176947812796e-7
6,15,-0.299133223739212,-0.562202285795747,-0.484409629001646,-0.705877941907338,9.12207054254044e-9,-5.75781501423756e-8
7,15,-0.292233945841446,-0.480068391922935,-0.610994303310253,-0.889403639635295,2.4580180171286e-8,5.69485275073222e-8
8,15,-0.274372635372709,-0.373809168573836,-0.972822237642035,-1.08595257093255,2.29813301691621e-8,2.66203976557077e-8
9,15,-0.318764284257059,-0.513662291614138,-0.395272023446471,-0.591110813096463,-6.71156901888938e-8,1.25237884100008e-9
10,15,-0.346160401712112,-0.491822902437272,-0.176704401729467,-0.835623562692061,-5.55740863704585e-8,-3.04519036587723e-8
