pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.61581,0.0111111,-2.92162,0.00111111,-1.76555,0.0111111,All
-1.52974,0.0222222,-2.752,0.00222222,-1.69218,0.0222222,All
-1.39547,0.0333333,-2.70406,0.00333333,-1.67988,0.0333333,All
-1.25196,0.0444444,-2.60333,0.00444444,-1.3218,0.0444444,All
-1.2407,0.0555556,-2.43631,0.00555556,-1.31074,0.0555556,All
-1.13732,0.0666667,-2.39166,0.00666667,-1.23207,0.0666667,All
-1.07946,0.0777778,-2.37246,0.00777778,-1.1995,0.0777778,All
-1.0777,0.0888889,-2.3723,0.00888889,-1.18048,0.0888889,All
-1.07007,0.1,-2.35287,0.01,-1.14063,0.1,All
-1.06808,0.111111,-2.33121,0.0111111,-1.11028,0.111111,All
-1.05765,0.122222,-2.25553,0.0122222,-1.06984,0.122222,All
-1.03868,0.133333,-2.24207,0.0133333,-1.04233,0.133333,All
-1.01127,0.144444,-2.11406,0.0144444,-1.02967,0.144444,All
-0.989329,0.155556,-2.09408,0.0155556,-1.02162,0.155556,All
-0.954182,0.166667,-2.08594,0.0166667,-1.01142,0.166667,All
-0.911989,0.177778,-2.06708,0.0177778,-0.993125,0.177778,All
-0.908343,0.188889,-2.05903,0.0188889,-0.940837,0.188889,All
-0.883514,0.2,-2.04302,0.02,-0.902017,0.2,All
-0.872199,0.211111,-2.0229,0.0211111,-0.861898,0.211111,All
-0.865201,0.222222,-2.01716,0.0222222,-0.832327,0.222222,All
-0.856878,0.233333,-1.99344,0.0233333,-0.830404,0.233333,All
-0.774372,0.244444,-1.9887,0.0244444,-0.810657,0.244444,All
-0.771818,0.255556,-1.96652,0.0255556,-0.805472,0.255556,All
-0.761942,0.266667,-1.96416,0.0266667,-0.726628,0.266667,All
-0.756509,0.277778,-1.94164,0.0277778,-0.717373,0.277778,All
-0.722852,0.288889,-1.90696,0.0288889,-0.669859,0.288889,All
-0.689717,0.3,-1.88012,0.03,-0.664067,0.3,All
-0.688424,0.311111,-1.85684,0.0311111,-0.644165,0.311111,All
-0.681782,0.322222,-1.81933,0.0322222,-0.639594,0.322222,All
-0.648697,0.333333,-1.81737,0.0333333,-0.634517,0.333333,All
-0.639152,0.344444,-1.8134,0.0344444,-0.625962,0.344444,All
-0.627855,0.355556,-1.80026,0.0355556,-0.59347,0.355556,All
