parameter,value
Cl_pop,13.5080560889054
V1_pop,24.9668945701754
beta_V1_ANTU_1,-0.245992264641919
beta_V1_logtCLCRMLMIN,-0.717100841730916
Q_pop,23.4
beta_Q_LMP_1,0.941275834036586
beta_Q_logtAGEA,1.43514391747145
beta_Q_logtALBGDL,18.6007843328298
beta_Q_logtPROGDL,-18.4862977019338
V2_pop,2.7736351948784
beta_V2_SEXF_1,4.49988373954548
beta_V2_logtHCM,35.7178505765744
omega_Cl,0.25741650812241
omega_V1,0.156834631617963
omega_Q,4.10117560323853e-8
omega_V2,4.99973637931705e-8
a,1.43015896296462
b,0.0423296365220289
