Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
5.18489,0.000116996,3.50803e-05,14.4338,3.24668e-08,9.87739e-09,0.00503789,0.877822,0.00340674,36.2197,2.22045e-16,2.22045e-16,All
5.49422,0.000276925,9.30042e-05,14.8609,1.1741e-07,3.83179e-08,5.97183,0.0271313,0.635137,36.2201,2.22045e-16,2.22045e-16,All
5.80356,0.000593408,0.000222442,15.288,3.87559e-07,1.35629e-07,11.9386,0.0117071,0.740254,36.2204,2.22045e-16,2.22045e-16,All
6.11289,0.00116622,0.000486453,15.7151,1.17535e-06,4.4093e-07,17.9054,0.00686919,0.793569,36.2207,2.22045e-16,2.22045e-16,All
6.42222,0.0021249,0.000983651,16.1422,3.29432e-06,1.32453e-06,23.8722,0.00461917,0.827124,36.2211,2.22045e-16,2.22045e-16,All
6.73156,0.00362211,0.00185655,16.5693,8.5796e-06,3.6966e-06,29.839,0.00335953,0.850607,36.2214,2.22045e-16,2.22045e-16,All
7.04089,0.00582082,0.00329689,16.9964,2.08644e-05,9.63306e-06,35.8058,0.00257221,0.868138,36.2217,2.22045e-16,2.22045e-16,All
7.35023,0.00887666,0.00554618,17.4235,4.75913e-05,2.35469e-05,41.7726,0.00204247,0.881809,36.2221,2.22045e-16,2.22045e-16,All
7.65956,0.012918,0.00889037,17.8506,0.000102239,5.42166e-05,47.7394,0.00166668,0.892815,36.2224,2.22045e-16,2.22045e-16,All
7.96889,0.018027,0.0136484,18.2777,0.00020764,0.000118042,53.7062,0.00138921,0.901892,36.2227,2.22045e-16,2.22045e-16,All
8.27823,0.0242251,0.0201556,18.7048,0.00040005,0.000243885,59.673,0.0011778,0.909524,36.2231,2.22045e-16,2.22045e-16,All
8.58756,0.0314641,0.0287433,19.1319,0.000733523,0.000479744,65.6398,0.00101262,0.916039,36.2234,2.22045e-16,2.22045e-16,All
8.8969,0.0396248,0.0397167,19.559,0.00128377,0.000901207,71.6066,0.00088083,0.921674,36.2237,2.22045e-16,2.22045e-16,All
9.20623,0.0485239,0.0533342,19.9861,0.00215038,0.00162127,77.5734,0.000773835,0.9266,36.2241,2.22045e-16,2.22045e-16,All
9.51556,0.0579252,0.0697888,20.4132,0.00345617,0.0028005,83.5402,0.000685668,0.930946,36.2244,2.22045e-16,2.22045e-16,All
