Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
5.18489,0,14.4338,0,0.00503789,0.00666667,36.2197,0,All
8.23982,0.00666667,21.9857,0.00666667,0.00990517,0.0133333,36.2362,0.00666667,All
8.32795,0.0133333,22.0117,0.0133333,0.0228767,0.02,36.2362,0.0133333,All
8.38482,0.02,22.4029,0.02,0.0247469,0.0266667,36.2362,0.02,All
8.5047,0.0266667,22.4327,0.0266667,0.0431184,0.0333333,36.2362,0.0266667,All
8.61034,0.0333333,23.2442,0.0333333,0.0433985,0.04,36.2362,0.0333333,All
8.82061,0.04,23.3437,0.04,0.080631,0.0466667,36.2362,0.04,All
9.04736,0.0466667,23.3581,0.0466667,0.099805,0.0533333,36.2362,0.0466667,All
9.23939,0.0533333,23.4728,0.0533333,0.104978,0.06,36.2362,0.0533333,All
9.36496,0.06,24.0143,0.06,0.112273,0.0666667,36.2362,0.06,All
9.37691,0.0666667,24.2724,0.0666667,0.130759,0.0733333,36.2362,0.0666667,All
9.62258,0.0733333,24.273,0.0733333,0.135221,0.08,36.2362,0.0733333,All
9.75379,0.08,24.4721,0.08,0.15885,0.0866667,36.2362,0.08,All
9.75666,0.0866667,24.4774,0.0866667,0.162825,0.0933333,36.2362,0.0866667,All
9.76296,0.0933333,24.7054,0.0933333,0.170473,0.1,36.2362,0.0933333,All
9.76716,0.1,24.9562,0.1,0.175997,0.106667,36.2362,0.1,All
9.85375,0.106667,24.977,0.106667,0.178709,0.113333,36.2362,0.106667,All
10.0009,0.113333,25.1079,0.113333,0.193188,0.12,36.2362,0.113333,All
10.0182,0.12,25.166,0.12,0.197262,0.126667,36.2362,0.12,All
10.0518,0.126667,25.1986,0.126667,0.209816,0.133333,36.2362,0.126667,All
10.0915,0.133333,25.2048,0.133333,0.220811,0.14,36.2362,0.133333,All
10.1998,0.14,25.3176,0.14,0.222973,0.146667,36.2362,0.14,All
10.3504,0.146667,25.3488,0.146667,0.230888,0.153333,36.2362,0.146667,All
10.3634,0.153333,25.4675,0.153333,0.233558,0.16,36.2362,0.153333,All
10.3697,0.16,25.5805,0.16,0.241561,0.166667,36.2362,0.16,All
10.44,0.166667,25.603,0.166667,0.334102,0.173333,36.2362,0.166667,All
10.551,0.173333,25.6454,0.173333,0.340453,0.18,36.2362,0.173333,All
10.7322,0.18,25.6676,0.18,0.349537,0.186667,36.2362,0.18,All
10.762,0.186667,25.6732,0.186667,0.423914,0.193333,36.2362,0.186667,All
10.7901,0.193333,25.9205,0.193333,0.453466,0.2,36.2362,0.193333,All
10.868,0.2,25.9671,0.2,0.469739,0.206667,36.2362,0.2,All
10.8891,0.206667,25.9826,0.206667,0.471714,0.213333,36.2362,0.206667,All
10.9753,0.213333,25.9905,0.213333,0.476077,0.22,36.2362,0.213333,All
11.0048,0.22,26.0183,0.22,0.509707,0.226667,36.2362,0.22,All
11.0271,0.226667,26.0274,0.226667,0.511673,0.233333,36.2362,0.226667,All
11.0465,0.233333,26.1376,0.233333,0.523263,0.24,36.2362,0.233333,All
11.0814,0.24,26.3449,0.24,0.530037,0.246667,36.2362,0.24,All
11.1177,0.246667,26.3589,0.246667,0.543097,0.253333,36.2362,0.246667,All
11.1339,0.253333,26.4139,0.253333,0.544564,0.26,36.2362,0.253333,All
11.1689,0.26,26.422,0.26,0.566147,0.266667,36.2362,0.26,All
11.2571,0.266667,26.5527,0.266667,0.642378,0.273333,36.2362,0.266667,All
11.4055,0.273333,26.5532,0.273333,0.651841,0.28,36.2362,0.273333,All
11.4571,0.28,26.6485,0.28,0.677692,0.286667,36.2362,0.28,All
11.4715,0.286667,26.706,0.286667,0.717803,0.293333,36.2362,0.286667,All
11.5037,0.293333,26.8132,0.293333,0.801804,0.3,36.2362,0.293333,All
11.56,0.3,26.8228,0.3,0.844412,0.306667,36.2362,0.3,All
11.5779,0.306667,26.8297,0.306667,0.850052,0.313333,36.2362,0.306667,All
11.7858,0.313333,26.8803,0.313333,0.89123,0.32,36.2362,0.313333,All
11.802,0.32,26.8979,0.32,0.922616,0.326667,36.2362,0.32,All
11.8647,0.326667,26.9218,0.326667,0.965789,0.333333,36.2362,0.326667,All
11.8806,0.333333,26.9511,0.333333,1.04962,0.34,36.2362,0.333333,All
11.9229,0.34,27.0563,0.34,1.11662,0.346667,36.2362,0.34,All
11.9364,0.346667,27.0977,0.346667,1.1228,0.353333,36.2362,0.346667,All
11.9559,0.353333,27.1948,0.353333,1.1243,0.36,36.2362,0.353333,All
11.9707,0.36,27.2058,0.36,1.12449,0.366667,36.2362,0.36,All
11.9895,0.366667,27.2872,0.366667,1.18311,0.373333,36.2362,0.366667,All
12.0265,0.373333,27.3252,0.373333,1.20961,0.38,36.2362,0.373333,All
12.0459,0.38,27.3391,0.38,1.27537,0.386667,36.2362,0.38,All
12.0468,0.386667,27.3423,0.386667,1.28446,0.393333,36.2362,0.386667,All
12.2125,0.393333,27.4052,0.393333,1.3352,0.4,36.2362,0.393333,All
12.23,0.4,27.4664,0.4,1.34373,0.406667,36.2362,0.4,All
12.3693,0.406667,27.491,0.406667,1.42581,0.413333,36.2362,0.406667,All
12.4131,0.413333,27.547,0.413333,1.55536,0.42,36.2362,0.413333,All
12.4732,0.42,27.6073,0.42,1.56351,0.426667,36.2362,0.42,All
12.4862,0.426667,27.6689,0.426667,1.85723,0.433333,36.2362,0.426667,All
12.5156,0.433333,27.8234,0.433333,1.9152,0.44,36.2362,0.433333,All
12.7063,0.44,27.9088,0.44,1.93782,0.446667,36.2362,0.44,All
12.9532,0.446667,27.9186,0.446667,2.03923,0.453333,36.2362,0.446667,All
12.9961,0.453333,28.0406,0.453333,2.04984,0.46,36.2362,0.453333,All
