parameter,value,se_sa,rse_sa
Cl_pop,13.4947074445563,0.916429307074385,6.79102759981703
V1_pop,23.3041578726037,2.51830648169951,10.8062539546216
Q_pop,29.1915103856714,14.5848166320595,49.9625282808881
V2_pop,13.3648251178745,3.93965030621657,29.4777542651686
omega_Cl,0.259111245497199,0.0487597733620714,18.8180845908513
omega_V1,0.231111321219737,0.0997746995092357,43.1717057315299
omega_Q,1.04849764196648,0.299762409233406,28.5897075239191
omega_V2,0.899946010701975,0.250006331396005,27.7801477447515
a,1.54983054041275,0.269847517086284,17.411420800523
b,0.0441020005917542,0.0153435250300416,34.790995474501
