pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.57295,0.0111111,-3.14313,0.00111111,-1.80375,0.0111111,All
-1.57174,0.0222222,-2.79106,0.00222222,-1.7382,0.0222222,All
-1.45429,0.0333333,-2.69149,0.00333333,-1.67941,0.0333333,All
-1.37663,0.0444444,-2.6631,0.00444444,-1.6345,0.0444444,All
-1.3415,0.0555556,-2.60903,0.00555556,-1.56778,0.0555556,All
-1.31939,0.0666667,-2.5968,0.00666667,-1.51201,0.0666667,All
-1.22483,0.0777778,-2.59599,0.00777778,-1.4118,0.0777778,All
-1.22077,0.0888889,-2.57666,0.00888889,-1.39934,0.0888889,All
-1.1881,0.1,-2.5559,0.01,-1.2982,0.1,All
-1.17888,0.111111,-2.53773,0.0111111,-1.28282,0.111111,All
-1.14734,0.122222,-2.44865,0.0122222,-1.22338,0.122222,All
-1.12959,0.133333,-2.44788,0.0133333,-1.18395,0.133333,All
-1.06854,0.144444,-2.42765,0.0144444,-1.14575,0.144444,All
-1.06019,0.155556,-2.42168,0.0155556,-1.14063,0.155556,All
-1.04976,0.166667,-2.41007,0.0166667,-1.12863,0.166667,All
-1.04385,0.177778,-2.3855,0.0177778,-1.11012,0.177778,All
-1.02443,0.188889,-2.29995,0.0188889,-1.10481,0.188889,All
-1.00707,0.2,-2.27821,0.02,-1.02549,0.2,All
-0.999097,0.211111,-2.23228,0.0211111,-0.999066,0.211111,All
-0.941765,0.222222,-2.19861,0.0222222,-0.954506,0.222222,All
-0.924429,0.233333,-2.17898,0.0233333,-0.920265,0.233333,All
-0.913242,0.244444,-2.17764,0.0244444,-0.912986,0.244444,All
-0.822427,0.255556,-2.17641,0.0255556,-0.885456,0.255556,All
-0.818702,0.266667,-2.17041,0.0266667,-0.835271,0.266667,All
-0.767622,0.277778,-2.12979,0.0277778,-0.705184,0.277778,All
-0.704653,0.288889,-2.12129,0.0288889,-0.663784,0.288889,All
-0.694351,0.3,-2.10733,0.03,-0.639319,0.3,All
-0.691512,0.311111,-2.06558,0.0311111,-0.615769,0.311111,All
-0.627095,0.322222,-2.05485,0.0322222,-0.604739,0.322222,All
-0.599179,0.333333,-2.00842,0.0333333,-0.57667,0.333333,All
-0.597786,0.344444,-1.99919,0.0344444,-0.57445,0.344444,All
-0.594946,0.355556,-1.97691,0.0355556,-0.57052,0.355556,All
-0.576844,0.366667,-1.97161,0.0366667,-0.537019,0.366667,All
-0.553593,0.377778,-1.93404,0.0377778,-0.494984,0.377778,All
-0.479324,0.388889,-1.92428,0.0388889,-0.431026,0.388889,All
-0.452395,0.4,-1.92361,0.04,-0.428181,0.4,All
-0.412079,0.411111,-1.90491,0.0411111,-0.307164,0.411111,All
-0.401714,0.422222,-1.86515,0.0422222,-0.290111,0.422222,All
-0.385922,0.433333,-1.86097,0.0433333,-0.279542,0.433333,All
-0.354108,0.444444,-1.8422,0.0444444,-0.273276,0.444444,All
-0.352131,0.455556,-1.82078,0.0455556,-0.245395,0.455556,All
-0.305556,0.466667,-1.79593,0.0466667,-0.150386,0.466667,All
-0.260711,0.477778,-1.79218,0.0477778,-0.145341,0.477778,All
-0.246956,0.488889,-1.78277,0.0488889,-0.128585,0.488889,All
-0.237733,0.5,-1.78088,0.05,-0.122093,0.5,All
