parameter,value,se_sa,rse_sa
Cl_pop,20.6051381963762,4.06360232348575,19.7213058449684
beta_Cl_tSCRMGDL,-0.413766170018686,0.183478339265827,44.3434849343872
V1_pop,23.9281933692295,2.36195190056422,9.87099972036155
Q_pop,23.4,,
V2_pop,13.0653386178579,3.70159934621727,28.3314459309754
omega_Cl,0.224406401493265,0.0433328943274694,19.3100081098934
omega_V1,0.312831634384112,0.0765493585473793,24.4698266203436
omega_Q,0.895543324554239,0.376442667405365,42.0351151177126
omega_V2,0.788813311487096,0.2202590220805,27.9228328012443
a,1.86430004193156,0.200370081872623,10.7477378837059
