parameter,value
Cl_pop,13.4504533815294
beta_Cl_logtSCM2,-0.627575854485836
V1_pop,22.9271095463664
beta_V1_logtCLCRMLMIN,-3.31121411757676
Q_pop,23.4
beta_Q_LMP_1,0.894881256320648
beta_Q_logtAGEA,1.05746793545952
beta_Q_logtALBGDL,16.7096208382862
beta_Q_logtPROGDL,-17.1234123311822
V2_pop,3.59105903273337
beta_V2_SEXF_1,4.05240268530997
beta_V2_logtHCM,32.5908104150181
omega_Cl,0.272028206164552
omega_V1,0.276500203405715
omega_Q,2.05861781265698e-8
omega_V2,3.72148420051787e-8
a,1.47801447477673
b,0.0415250162777783
