Cl_pop,0.83992,0.035891,-0.13409,-0.079553,0.00018341,-6.9485e-5,0.0023626,0.0023318,0.0017436,5.1725e-5
V1_pop,0.035891,4.1619,-11.268,-1.0048,-0.00046328,0.0050623,0.034562,0.16967,-0.097978,0.0050545
Q_pop,-0.13409,-11.268,142.63,0.38736,-0.00034282,-0.095451,-0.26336,-0.59543,0.38062,-0.0093053
V2_pop,-0.079553,-1.0048,0.38736,16.473,-0.001316,0.012804,0.17021,-0.14456,-0.019782,-0.0032042
omega_Cl,0.00018341,-0.00046328,-0.00034282,-0.001316,0.0023314,5.7879e-5,1.3873e-5,-0.00011541,0.00021471,-1.6753e-5
omega_V1,-6.9485e-5,0.0050623,-0.095451,0.012804,5.7879e-5,0.0039872,-0.0013209,-0.0027916,0.0017423,-0.00016878
omega_Q,0.0023626,0.034562,-0.26336,0.17021,1.3873e-5,-0.0013209,0.11133,0.00069421,-0.0049552,5.6526e-5
omega_V2,0.0023318,0.16967,-0.59543,-0.14456,-0.00011541,-0.0027916,0.00069421,0.074988,-0.014135,0.00074239
a,0.0017436,-0.097978,0.38062,-0.019782,0.00021471,0.0017423,-0.0049552,-0.014135,0.073413,-0.0020639
b,5.1725e-5,0.0050545,-0.0093053,-0.0032042,-1.6753e-5,-0.00016878,5.6526e-5,0.00074239,-0.0020639,0.00023012
