iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,685.595,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,679.727,1,13.8251,26.8933,14.5738,0.95,0.285,-0.0177457,0.974679,0.974679,0.974679,0.974679
3,660.115,1,14.7898,27.7555,15.3977,0.9025,0.27075,-0.0913555,0.95,1.05485,0.95,0.95
4,645.344,1,14.0801,29.2492,15.2888,0.857375,0.257212,-0.0281608,0.925945,1.02814,0.925945,0.925945
5,649.77,1,12.6765,26.3301,13.1103,0.814506,0.244352,0.0303049,0.9025,1.09346,0.9025,0.9025
6,639.334,1,13.6068,26.8207,11.0284,0.773781,0.232134,-0.0397267,0.879648,1.06577,0.879648,0.879648
7,617.067,1,13.56,26.8267,11.93,0.735092,0.220528,-0.0441776,0.857375,1.03879,0.857375,0.857375
8,607.248,1,13.6271,26.3625,13.5137,0.698337,0.209501,-0.0280433,0.835666,1.01248,0.835666,0.835666
9,606.68,1,12.8578,26.1289,12.4342,0.66342,0.199026,0.00973499,0.814506,0.986848,0.814506,0.814506
10,603.606,1,13.2745,24.3904,10.6282,0.630249,0.189075,-0.0439195,0.793882,1.01305,0.793882,0.898236
11,609.214,1,13.117,23.9685,11.9423,0.598737,0.179621,-0.0377692,0.773781,1.03602,0.773781,0.960279
12,591.712,1,13.7423,23.3986,14.2223,0.5688,0.17064,-0.0658197,0.754188,1.00979,0.754188,1.04878
13,581.438,1,13.4187,24.2003,13.1433,0.54036,0.162108,-0.0388707,0.735092,0.984218,0.735092,1.02717
14,570.704,1,13.3665,24.7334,13.9275,0.513342,0.154003,-0.0129588,0.716479,0.959297,0.716479,1.12224
15,564.431,1,13.3112,25.4296,15.0771,0.487675,0.146302,-0.00991492,0.698337,0.935007,0.698337,1.10196
16,549.763,1,12.7105,25.2956,14.0162,0.463291,0.138987,0.0336214,0.680655,0.911332,0.680655,1.07405
17,552.644,1,12.8493,25.4495,14.2785,0.440127,0.132038,0.0180001,0.66342,0.888257,0.66342,1.04686
18,539.536,1,12.9221,24.7506,14.6818,0.41812,0.125436,0.00984521,0.646622,0.869855,0.646622,1.02035
19,529.997,1,12.9959,25.6769,16.9862,0.397214,0.119164,0.017704,0.630249,0.92343,0.630249,0.994516
20,529.389,1,13.1004,25.6621,16.261,0.377354,0.113206,0.00889256,0.614291,0.977873,0.614291,1.02301
21,527.339,1,13.3095,25.9795,15.3874,0.358486,0.107546,-0.0120453,0.598737,1.00424,0.598737,1.00819
22,527.256,1,12.8206,24.9084,16.3395,0.340562,0.102168,0.0109609,0.583577,1.075,0.583577,1.15297
23,517.607,1,12.5599,26.0218,17.5555,0.685374,0.0938668,0.0327016,0.5688,1.12202,0.5688,1.15075
24,514.023,1,12.7569,26.1398,17.7697,0.651105,0.0891735,0.00935483,0.554398,1.09361,0.554398,1.28171
25,508.673,1,12.4824,27.3915,16.7982,0.61855,0.0847148,0.0427545,0.54036,1.0908,0.54036,1.34682
26,506.585,1,12.6376,27.2372,15.6867,0.855601,0.0772571,0.0259701,0.526678,1.09769,0.526678,1.45832
27,508.486,1,12.42,26.4753,17.468,0.817286,0.07957,0.0389396,0.513342,1.18753,0.513342,1.46254
28,505.846,1,12.7506,26.6171,15.8273,0.879881,0.077764,0.0155013,0.500344,1.15746,0.500344,1.42551
29,507.157,1,12.7294,26.7828,16.8944,0.879855,0.0772905,0.0119438,0.487675,1.13087,0.487675,1.39082
30,506.612,1,12.572,26.645,17.4372,0.879869,0.0778019,0.0215052,0.475327,1.10223,0.475327,1.35773
31,503.864,1,12.7994,26.2754,17.2047,0.862223,0.0762572,0.00127616,0.463291,1.17166,0.463291,1.48999
32,494.231,1,12.449,25.8319,16.1676,0.881536,0.0724401,0.0255419,0.45156,1.14199,0.45156,1.55402
33,491.79,1,12.8595,25.7594,14.859,0.881519,0.0704745,-0.0100663,0.440127,1.11308,0.440127,1.62448
34,489.653,1,13.1092,27.0451,13.6422,0.876795,0.0733627,-0.0314733,0.428982,1.08489,0.428982,1.62983
35,496.127,1,13.0185,27.138,13.2866,1.04125,0.0693508,-0.0184316,0.41812,1.05742,0.41812,1.63618
36,498.394,1,12.8608,27.1098,10.9722,1.10776,0.069517,-0.00508486,0.407533,1.03065,0.407533,1.59937
37,490.388,1,13.4387,27.2059,12.283,1.14823,0.0661344,-0.0557171,0.397214,1.00455,0.397214,1.57848
38,484.088,1,13.081,27.2105,13.3942,1.10308,0.0638207,-0.0282326,0.387157,0.979116,0.387157,1.6267
39,478.906,1,13.5963,27.493,12.9742,1.02686,0.0643211,-0.0610278,0.377354,0.954324,0.377354,1.66575
40,472.554,1,12.9721,27.6592,12.912,0.986986,0.0638604,-0.0146827,0.367799,0.95165,0.367799,1.62357
41,471.766,1,13.1289,26.9996,12.8537,0.930777,0.0669755,-0.0219212,0.358486,0.927554,0.358486,1.58523
42,467.269,1,13.1838,27.1728,12.2151,0.930715,0.0638159,-0.0340003,0.349409,0.922954,0.349409,1.61359
43,475.38,1,13.0708,26.7137,12.2038,1.01687,0.0662276,-0.0212926,0.340562,0.918687,0.340562,1.66694
44,473.283,1,13.1956,27.3779,11.4155,0.992119,0.0647569,-0.0331094,0.331938,0.92441,0.331938,1.75232
45,480.342,1,13.3099,27.7419,10.906,1.09279,0.0637713,-0.0433534,0.323534,0.901003,0.323534,1.7995
46,477.307,1,13.1568,28.0513,10.2904,1.02822,0.065194,-0.0247674,0.315341,0.953525,0.315341,1.8777
47,475.716,1,12.9902,27.6551,10.2129,1.00375,0.0656693,-0.00848986,0.307357,0.929381,0.307357,1.9692
48,477.495,1,13.3727,28.2096,10.2597,1.0199,0.0668529,-0.0311298,0.299574,0.946908,0.299574,1.91934
49,475.197,1,13.512,27.8153,10.3051,1.01986,0.0665822,-0.0464612,0.291989,0.922932,0.291989,1.92503
50,477.048,1,13.7488,27.9091,8.21694,0.942367,0.0688967,-0.0643509,0.284596,0.899562,0.284596,2.08049
51,471.062,1,13.6584,28.0669,8.62187,1.06758,0.0615423,-0.0530568,0.27739,0.907066,0.27739,2.02781
52,465.665,1,13.3261,28.4972,9.0753,1.0325,0.0606342,-0.0211839,0.270366,0.884099,0.270366,1.97646
53,465.604,1,13.3119,28.3526,8.57257,1.03252,0.0604968,-0.0222946,0.26352,0.929553,0.26352,1.92642
54,469.841,1,13.4209,28.4614,9.37234,0.992654,0.0662312,-0.0311923,0.256848,0.909137,0.256848,1.89437
55,465.123,1,13.5595,27.6357,8.7246,1.01,0.0624241,-0.0433307,0.250344,0.995402,0.250344,1.96791
56,462.124,1,13.5651,27.5076,9.42381,1.01004,0.0622207,-0.0467352,0.244005,0.970198,0.244005,1.91808
57,477.667,1,14.0415,27.6979,8.81582,1.05593,0.0651064,-0.0856388,0.237827,1.03849,0.248309,1.90905
58,469.976,1,13.5293,27.5637,9.48992,1.11641,0.0607391,-0.0351501,0.231805,1.0122,0.242022,2.0341
59,462.225,1,13.5385,27.7682,9.13068,1.06059,0.0577021,-0.0417271,0.225936,1.08266,0.235894,2.009
60,459.063,1,13.6888,26.7594,9.828,0.996911,0.0590833,-0.0463519,0.220215,1.19378,0.229921,1.95813
61,452.581,1,13.5793,26.1394,10.9538,0.971434,0.0600169,-0.039966,0.214639,1.16356,0.224099,1.90855
62,455.251,1,13.3308,25.9424,11.6236,1.0234,0.0623638,-0.0267359,0.209204,1.13409,0.218425,1.86023
63,456.576,1,13.1004,25.7757,12.2668,1.02333,0.0596257,-0.00305292,0.203907,1.1288,0.212894,1.81312
64,456.444,1,13.2547,26.1361,10.3696,1.07621,0.0582061,-0.0169217,0.198744,1.10022,0.207504,1.86958
