parameter,value
Cl_pop,12.7113763576381
beta_Cl_LMP_1,0.218391082656137
V1_pop,25.424587507954
beta_V1_ANTU_1,-0.213551341499142
beta_V1_logtCLCRMLMIN,-3.03621049588218
beta_V1_logtPROGDL,-2.06209360282766
Q_pop,23.4
beta_Q_LMP_1,0.928285016554472
beta_Q_logtAGEA,1.52224262608407
beta_Q_logtALBGDL,17.8117015990786
beta_Q_logtPROGDL,-17.5267167678449
V2_pop,3.00236807678216
beta_V2_SEXF_1,4.35815642499388
beta_V2_logtHCM,33.852783886247
omega_Cl,0.237850933841946
omega_V1,0.330305744546141
omega_Q,5.93680543353775e-8
omega_V2,3.69730647118876e-8
a,1.426671119663
b,0.0419596235082794
