iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,639.206,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,609.683,1,17.8198,27.2239,17.2469,1.26006,0.201741,0.391895,0.815597,0.617934,0.962126
3,574.915,1,16.9492,26.9768,18.3853,1.55909,0.144279,0.378736,0.802309,0.514395,0.885263
4,535.288,1,17.0956,27.8662,18.2005,1.65681,0.0979006,0.370236,0.963205,0.420911,0.849368
5,507.746,1,17.1133,28.6528,15.9501,1.76843,0.0661249,0.370105,0.975553,0.415872,0.874384
6,497.614,1,17.203,29.4841,15.74,1.7671,0.0562912,0.361645,0.986677,0.408865,0.972371
7,490.86,1,17.2004,29.8805,16.8566,1.78051,0.0463563,0.364408,1.21682,0.391402,1.00772
8,481.302,1,17.2225,29.9024,18.1534,1.87172,0.0349837,0.37239,1.13199,0.371964,1.02324
9,479.567,1,17.3039,30.3253,19.0071,1.79479,0.0368583,0.373554,1.16216,0.412599,0.979358
10,468.635,1,17.1745,29.9763,19.8269,1.78754,0.0291537,0.368357,1.16042,0.389732,1.01035
11,465.97,1,16.9579,30.7137,19.2754,1.79889,0.0242645,0.36973,1.22182,0.409535,1.00556
12,454.503,1,17.1211,30.933,19.4512,1.69987,0.024628,0.368948,1.12608,0.402154,0.953763
13,453.66,1,16.9001,30.3039,20.4073,1.69983,0.0224885,0.366923,1.11121,0.38287,1.05834
14,456.762,1,16.9402,29.8464,19.9749,1.7364,0.0227179,0.365813,1.11311,0.391002,1.06563
15,453.92,1,16.9596,29.9396,17.7256,1.79045,0.0144383,0.35687,1.18199,0.373833,1.13544
16,444.078,1,17.01,30.6985,19.5126,1.72163,0.0146571,0.358363,1.20902,0.355738,0.993434
17,443.991,1,16.9963,31.0464,17.3994,1.78797,0.00921828,0.365138,1.12725,0.354332,0.961166
18,439.105,1,16.9813,30.9914,18.8393,1.76983,2.22045e-16,0.365774,1.17907,0.346317,0.945465
19,439.106,1,17.0373,30.8,20.5995,1.73286,0.00733796,0.365679,1.26928,0.343116,0.952932
20,445.153,1,17.0365,30.9305,17.6812,1.79991,0.0109232,0.368225,1.18605,0.344334,0.880471
21,442.7,1,17.0419,30.962,16.7626,1.84028,2.22045e-16,0.363406,1.16175,0.336794,0.849472
22,441.755,1,17.134,31.1556,16.8052,1.84402,2.22045e-16,0.360844,1.19728,0.340733,0.773681
23,437.469,1,17.1967,31.3333,16.7021,1.81979,2.22045e-16,0.363958,1.26063,0.324375,0.701548
24,438.319,1,17.1774,31.7951,15.3072,1.82535,2.22045e-16,0.36581,1.28091,0.313026,0.721696
25,433.573,1,17.1411,31.6899,15.911,1.78881,2.22045e-16,0.367248,1.12701,0.315941,0.769135
26,436.668,1,17.2565,31.4281,16.5102,1.83248,2.22045e-16,0.374742,1.12174,0.298979,0.75661
27,435.602,1,17.2009,31.246,16.0656,1.78617,2.22045e-16,0.375888,1.16979,0.308671,0.821819
28,433.846,1,17.3695,31.069,16.9929,1.81263,2.22045e-16,0.379068,1.0665,0.290949,0.778211
29,433.782,1,17.2863,31.0487,17.5492,1.79887,2.22045e-16,0.385959,1.10178,0.287858,0.792659
30,426.94,1,17.281,31.1313,16.1506,1.74017,2.22045e-16,0.378917,1.03143,0.296785,0.804745
31,422.488,1,17.1572,31.2405,16.8609,1.72176,2.22045e-16,0.381183,0.94471,0.290857,0.794031
32,425.842,1,17.0579,31.6552,17.4742,1.76204,2.22045e-16,0.383645,0.941644,0.283555,0.782282
33,427.129,1,17.1704,31.9164,16.2439,1.74627,2.22045e-16,0.381414,0.940411,0.294519,0.86607
34,426.981,1,17.0708,32.594,15.3629,1.73904,2.22045e-16,0.380797,0.977829,0.276827,0.911444
35,427.221,1,17.2445,32.0667,14.8771,1.74048,2.22045e-16,0.377756,0.993094,0.272934,0.920942
36,419.202,1,17.3759,31.5932,15.0407,1.69604,2.22045e-16,0.377063,0.93277,0.265075,0.866678
37,414.96,1,17.1803,31.5147,14.7034,1.67971,2.22045e-16,0.367529,0.891977,0.256218,0.860169
38,413.433,1,17.126,31.7257,14.9549,1.67261,2.22045e-16,0.366246,0.863803,0.257469,0.857601
39,418.444,1,17.2363,31.7269,14.9562,1.69685,2.22045e-16,0.367842,0.902932,0.273749,0.859245
40,422.643,1,17.2375,31.8308,14.9395,1.72578,2.22045e-16,0.373696,0.951491,0.265327,0.873315
41,428.669,1,17.1628,32.0385,14.6749,1.75449,2.22045e-16,0.364342,0.921192,0.283277,0.994561
42,427.92,1,17.263,31.8715,13.7747,1.74167,2.22045e-16,0.36268,0.899294,0.29486,1.00661
43,426.659,1,17.1707,31.7152,16.09,1.72433,2.22045e-16,0.36399,1.02032,0.285986,0.934076
44,426.356,1,17.1292,31.5451,15.5826,1.71699,2.22045e-16,0.367828,1.11164,0.27238,0.910663
45,430.037,1,17.2076,31.4033,15.6602,1.73578,2.22045e-16,0.372269,1.15967,0.270305,0.940978
46,427.33,1,17.1328,32.0707,15.2025,1.73299,2.22045e-16,0.363681,1.09815,0.27098,0.908365
47,430.867,1,17.1641,31.8094,18.3053,1.78337,2.22045e-16,0.368673,0.963486,0.274518,0.935449
48,431.299,1,17.1392,31.8777,16.0505,1.78439,2.22045e-16,0.360632,1.03034,0.271465,0.918519
49,438.657,1,17.1759,31.761,16.7008,1.85367,6.23002e-06,0.356824,1.03434,0.25885,0.9925
50,434.979,1,17.1767,31.7219,16.09,1.77516,2.22045e-16,0.373933,1.13187,0.264229,1.02218
51,425.699,1,17.339,31.3586,15.4378,1.71995,2.22045e-16,0.370666,1.02294,0.265825,0.963134
52,427.837,1,17.3752,31.8983,15.145,1.7656,2.22045e-16,0.367969,0.943739,0.262661,0.946924
53,420.106,1,17.1641,32.1383,15.405,1.69328,2.22045e-16,0.377888,0.92155,0.259113,0.946814
54,425.189,1,17.2966,32.098,14.7296,1.75294,2.22045e-16,0.37667,0.885156,0.258662,0.939778
55,418.504,1,17.1532,31.9326,15.2503,1.71416,2.22045e-16,0.373398,0.817315,0.269348,0.875026
56,418.682,1,17.1022,32.3662,15.4553,1.70115,2.22045e-16,0.365057,0.866512,0.267083,0.913378
57,420.605,1,17.1072,32.4677,15.6673,1.71427,2.22045e-16,0.371681,0.87365,0.27217,0.895221
58,422.541,1,17.1693,33.1795,16.0971,1.71694,2.22045e-16,0.372143,0.907295,0.268223,0.94178
59,425.534,1,17.2839,33.2153,15.0741,1.73641,2.22045e-16,0.376807,0.936889,0.271264,0.931482
60,431.397,1,17.4,32.9157,15.344,1.78419,2.22045e-16,0.375543,0.984931,0.269549,0.934551
61,428.622,1,17.2387,32.4457,14.1382,1.77534,2.22045e-16,0.379053,0.884117,0.25923,0.984256
62,421.131,1,17.1797,32.3417,14.1595,1.70472,2.22045e-16,0.380597,0.86445,0.263615,0.977187
