parameter,value,se_sa,rse_sa
Cl_pop,13.5022249060711,0.919275980595674,6.80832964189725
V1_pop,23.1026241127886,3.60441348649546,15.6017492597311
Q_pop,30.1171726247674,23.0162228908266,76.422256423562
V2_pop,13.6271248310351,4.99340446250109,36.64312556328
omega_Cl,0.259847297131035,0.0490228704460234,18.8660305445864
omega_V1,0.204585740009931,0.0821707782841333,40.1644700555105
omega_Q,1.11387488067173,0.592731624046547,53.2134833392685
omega_V2,0.890750425834458,0.311265647725059,34.9442042010212
a,1.53319136985582,0.261815170856052,17.0764834712494
b,0.0443646439658391,0.0160638406992669,36.2086546026067
