parameter,value
Cl_pop,13.5105769653669
beta_Cl_logtSCM2,-0.636574858626009
V1_pop,26.133556612599
beta_V1_ANTU_1,-0.313972017367655
beta_V1_logtCLCRMLMIN,-3.22180353386289
beta_V1_logtPROGDL,-1.88757331803463
Q_pop,23.4
beta_Q_LMP_1,0.934411058169224
beta_Q_logtAGEA,1.57346548368257
beta_Q_logtALBGDL,18.9599468815497
beta_Q_logtPROGDL,-18.7473508202751
V2_pop,2.45912454437751
beta_V2_SEXF_1,4.92424842212119
beta_V2_logtHCM,40.6321601917359
beta_V2_logtRAL,0.268395003095313
omega_Cl,0.274611362538206
omega_V1,0.33379647884235
omega_Q,3.95763268614522e-8
omega_V2,2.15832773425468e-8
a,1.32986259231826
b,0.0438595697301914
