iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,c,omega_Cl,omega_Q,omega_V1,omega_V2
27,465.784,1,13.4585,19.8224,25.2962,14.4899,0.17676,0.659062,0.34158,0.256711,1.10921,0.292181,0.859579
28,467.46,1,13.5424,20.5553,24.9029,13.7448,0.402987,0.580664,0.34158,0.265118,1.0572,0.28987,0.864553
29,457.78,1,13.5495,18.2941,24.5599,14.0644,0.305024,0.58555,0.34158,0.2507,1.03659,0.293628,0.882332
30,455.413,1,13.5958,19.5995,24.604,13.3942,0.378399,0.572596,0.34158,0.254703,0.972613,0.287933,0.771593
31,455.88,1,13.4717,22.3945,24.1995,13.1818,0.256044,0.618015,0.34158,0.255313,0.97077,0.283749,0.798779
32,459.235,1,13.5773,21.93,24.8898,13.247,0.455985,0.544773,0.34158,0.263784,0.895805,0.315374,0.828741
33,463.391,1,13.6097,22.6034,25.0995,13.3913,0.456834,0.55409,0.34158,0.271751,0.905442,0.305274,0.866789
34,466.896,1,13.629,21.976,24.829,13.028,0.478514,0.565567,0.34158,0.258292,0.904736,0.324337,0.836825
35,461.972,1,13.6774,18.4396,24.5139,13.3493,0.378553,0.565914,0.34158,0.260366,1.02915,0.31041,0.888945
36,463.705,1,13.5033,20.1997,24.7323,12.0191,0.235826,0.622222,0.34158,0.257662,1.05143,0.313846,0.894658
37,466.778,1,13.4823,19.7382,25.2758,14.2505,0.0445696,0.710542,0.34158,0.25021,1.03864,0.324622,0.87444
38,467.657,1,13.5065,20.8739,24.6295,14.8317,2.22045e-16,0.733744,0.34158,0.251805,1.09477,0.325972,0.814343
39,471.104,1,13.4274,21.8498,24.6977,14.7397,2.22045e-16,0.725784,0.34158,0.245186,1.12218,0.353733,0.901771
40,464.276,1,13.488,20.4362,24.087,14.1156,0.46487,0.513696,0.34158,0.261338,1.1154,0.345889,0.911182
41,463.402,1,13.4745,19.2528,24.2165,15.3474,2.22045e-16,0.940747,0.23134,0.258046,1.1316,0.348856,0.954349
42,464.688,1,13.5608,20.769,24.0323,14.679,0.0457865,0.932711,0.23134,0.26813,1.18901,0.325488,0.90395
43,457.987,1,13.2993,20.6369,23.8362,13.6955,0.0540383,0.906712,0.23134,0.25858,1.07327,0.343266,0.867682
44,458.246,1,13.3562,22.1487,24.1153,15.0163,2.22045e-16,0.976187,0.23134,0.257051,0.983803,0.33922,0.752726
45,455.582,1,13.2743,21.7525,23.8641,16.1335,0.087543,0.924177,0.23134,0.231476,0.944949,0.335783,0.816145
46,452.955,1,13.4453,23.9769,23.9419,14.5195,2.22045e-16,0.971054,0.23134,0.251735,0.88855,0.346795,0.726186
47,456.15,1,13.5487,23.978,22.8509,14.0774,2.22045e-16,0.967307,0.23134,0.264845,0.842312,0.374201,0.790674
48,461.85,1,13.5922,24.5417,23.1149,12.9608,2.22045e-16,1.01497,0.23134,0.261128,0.823301,0.371877,0.754748
49,453.428,1,13.503,22.497,23.2442,12.1595,2.22045e-16,0.96811,0.23134,0.255669,0.794702,0.389866,0.753656
50,458.018,1,13.5388,22.3024,24.0748,12.6602,2.22045e-16,0.982648,0.23134,0.257523,0.80409,0.382008,0.807032
51,454.385,1,13.47,22.7522,24.0371,13.4491,2.22045e-16,0.959757,0.23134,0.250928,0.832112,0.362282,0.844932
52,456.321,1,13.4653,23.1296,24.3974,13.8056,2.22045e-16,0.955297,0.23134,0.251452,0.852619,0.358023,0.922313
53,450.67,1,13.3443,20.6899,24.5648,14.7036,2.22045e-16,0.932075,0.23134,0.249668,0.834343,0.36084,0.877108
54,445.884,1,13.4046,21.1485,24.4722,13.9472,2.22045e-16,0.909593,0.23134,0.246977,0.854648,0.341492,0.907273
55,454.572,1,13.4286,22.1463,24.0389,14.087,2.22045e-16,0.963839,0.23134,0.259859,0.90749,0.29114,0.907712
56,463.138,1,13.4215,22.2958,24.029,13.5845,0.19869,0.920672,0.23134,0.256393,0.902219,0.288362,0.863083
57,460.732,1,13.4299,21.5606,24.0167,13.622,2.22045e-16,1.04558,0.23134,0.252567,0.856753,0.271929,0.793994
58,462.737,1,13.5928,21.5474,24.3853,13.8161,2.22045e-16,1.03407,0.23134,0.263701,0.934832,0.273989,0.804846
59,459.5,1,13.4007,23.3765,24.4386,12.5445,2.22045e-16,1.01763,0.23134,0.258029,0.912973,0.283077,0.789233
60,456.862,1,13.6293,22.1279,24.4264,12.7489,2.22045e-16,1.02001,0.23134,0.253451,0.909247,0.255828,0.829475
61,455.01,1,13.562,24.3786,24.467,11.2276,0.593088,0.493218,0.342471,0.253168,0.952833,0.251216,0.871302
62,459.384,1,13.6714,25.8462,24.8026,11.3428,0.348547,0.598978,0.342471,0.264477,0.902845,0.241443,0.97044
63,454.528,1,13.6094,23.5046,24.819,11.9846,0.527476,0.503954,0.342471,0.260417,0.943428,0.227896,1.03302
64,462.037,1,13.5008,25.7987,24.64,11.2718,0.593541,0.51151,0.342471,0.257507,0.952381,0.22074,1.0411
65,456.625,1,13.5708,23.989,24.366,10.8239,0.609975,0.496548,0.342471,0.263315,0.969393,0.217072,0.927323
66,449.557,1,13.4957,22.22,24.7898,11.7769,0.510992,0.503918,0.342471,0.259471,0.919621,0.232528,0.932507
67,451.993,1,13.5364,24.3442,24.2359,11.7799,0.496455,0.52027,0.342471,0.266859,0.974142,0.222285,0.897104
68,454.301,1,13.4155,24.9163,24.4476,12.6024,0.464246,0.522383,0.342471,0.264599,1.06216,0.238373,0.888599
69,462.676,1,13.5566,25.6989,24.007,13.2148,0.443229,0.549268,0.342471,0.268342,1.08587,0.256243,0.925049
70,454.914,1,13.505,24.2957,23.8667,14.6074,0.438434,0.520184,0.342471,0.263216,1.13104,0.228292,1.00418
71,461.5,1,13.4316,21.2649,23.6789,13.1381,0.302307,0.602485,0.342471,0.264003,1.11808,0.228415,0.976758
72,464.235,1,13.4311,20.2689,23.8941,13.4087,0.371001,0.581366,0.342471,0.262773,1.14499,0.232654,0.974724
73,458.099,1,13.5875,21.0379,24.2723,13.6888,0.228968,0.625512,0.342471,0.255592,1.07066,0.225215,1.00659
74,462.367,1,13.5114,21.4862,24.058,12.0434,0.326953,0.600687,0.342471,0.265479,1.07709,0.238435,0.934824
75,463.524,1,13.4532,21.1247,24.3071,14.1797,0.265008,0.626065,0.342471,0.260229,1.09739,0.239817,0.943029
76,459.364,1,13.5439,19.5691,25.2755,12.5313,0.331368,0.593567,0.342471,0.255015,1.09773,0.219386,0.98365
77,469.089,1,13.5254,19.8463,24.9896,11.8297,0.415293,0.575657,0.342471,0.262948,1.11468,0.246326,1.0297
78,461.497,1,13.5393,23.3476,24.6369,11.7581,0.411107,0.551483,0.342471,0.25461,1.03002,0.242456,1.13095
79,460.936,1,13.355,23.2721,24.7478,12.5662,0.490998,0.509008,0.342471,0.253396,1.02994,0.250606,1.17056
80,467.547,1,13.4655,22.833,24.5834,13.1282,0.485351,0.534243,0.342471,0.254121,1.05916,0.263647,1.12096
81,467.058,1,13.5568,22.7178,24.2137,12.2347,0.705801,0.32681,0.444295,0.266309,1.11667,0.269318,1.01993
82,470.417,1,13.5714,20.5948,24.5537,12.8565,0.604831,0.371626,0.444295,0.253591,1.11266,0.243379,1.10166
83,467.944,1,13.4891,21.1343,24.7976,13.6414,0.488306,0.397008,0.444295,0.261891,1.18426,0.224173,1.08771
84,469.047,1,13.461,19.5539,24.3245,14.4546,0.369469,0.439932,0.444295,0.254075,1.21501,0.22879,1.00907
85,464.84,1,13.589,20.0992,24.5521,13.0673,0.338539,0.440727,0.444295,0.260922,1.17299,0.211152,1.0889
86,461.041,1,13.481,19.8047,24.7004,12.233,0.412773,0.414308,0.444295,0.255442,1.02115,0.20928,1.16324
87,461.282,1,13.6457,19.7764,24.8923,12.6989,0.502333,0.391756,0.444295,0.268651,0.999574,0.205224,1.14702
88,463.251,1,13.559,18.9744,25.0661,12.8989,0.533015,0.403085,0.444295,0.250012,0.949998,0.217016,1.02462
89,468.542,1,13.4365,20.9456,24.7473,12.7998,0.595837,0.405955,0.444295,0.254931,1.01875,0.205058,0.929644
90,468.808,1,13.505,23.9897,24.3955,11.8473,0.450316,0.443023,0.444295,0.258322,1.01956,0.19823,1.02806
91,465.493,1,13.6007,21.3419,24.6194,12.6989,0.534756,0.400867,0.444295,0.264612,1.06623,0.194193,1.06569
92,464.429,1,13.5062,20.8253,24.8823,13.4465,0.758399,0.332272,0.444295,0.26124,1.10156,0.209163,0.963095
93,463.435,1,13.4736,22.0986,25.2493,13.4188,0.76774,0.325512,0.444295,0.258065,1.05778,0.223772,0.955481
94,453.141,1,13.4522,18.7824,25.0441,14.1687,0.674305,0.322011,0.444295,0.257614,1.10802,0.220295,0.926851
95,458.647,1,13.5976,18.1258,24.518,14.3965,0.72734,0.322935,0.444295,0.259571,1.10226,0.218483,0.946227
96,452.829,1,13.4754,18.9306,24.9711,14.5073,0.64516,0.322255,0.444295,0.255523,1.07847,0.224068,1.03836
97,457.203,1,13.5059,17.9991,25.2553,12.363,0.612091,0.357411,0.444295,0.249976,1.05932,0.208319,0.995276
98,460.736,1,13.5496,17.2692,25.3814,12.0037,0.520172,0.380741,0.444295,0.256937,1.02354,0.21457,1.15095
99,465.808,1,13.5227,17.7353,25.5888,11.749,0.623911,0.364301,0.444295,0.259043,1.09813,0.227209,1.01699
100,465.662,1,13.4867,17.6088,25.6655,10.8836,0.624877,0.368145,0.444295,0.258806,1.00545,0.241745,0.992281
101,454.808,1,13.4961,18.4297,25.888,11.8913,2.22045e-16,0.811798,0.294891,0.263169,0.972546,0.259822,0.887768
102,455.776,1,13.5145,17.9191,25.6647,12.4053,2.22045e-16,0.814724,0.294891,0.257401,0.946522,0.248212,0.987578
103,456.568,1,13.5529,18.9908,25.3521,12.5536,2.22045e-16,0.800197,0.294891,0.263172,0.942842,0.267569,1.03904
104,466.467,1,13.5617,21.0047,25.2241,11.8702,2.22045e-16,0.835167,0.294891,0.258477,0.986382,0.282931,1.05165
105,469.346,1,13.5874,23.5737,24.8798,12.1399,0.214222,0.763102,0.294891,0.270407,0.942297,0.270123,1.02947
106,469.13,1,13.5616,23.8701,24.4213,13.5382,0.247743,0.769121,0.294891,0.251037,0.839853,0.276161,1.02002
107,460.928,1,13.428,21.8365,24.4424,12.6176,0.176447,0.763182,0.294891,0.249953,0.877873,0.284833,0.930401
108,463.798,1,13.4694,22.4929,24.5716,12.5459,0.279132,0.721872,0.294891,0.248065,1.00158,0.293008,0.852294
109,462.337,1,13.6358,22.9394,24.3444,12.5187,0.234649,0.740178,0.294891,0.261331,0.967584,0.304686,0.79459
110,460.768,1,13.6133,24.6477,24.6241,11.3571,0.435599,0.652558,0.294891,0.266391,0.887344,0.275801,0.884893
111,460.506,1,13.503,26.1178,24.4621,12.2768,0.360705,0.689453,0.294891,0.261414,0.832753,0.27236,0.91421
112,463.947,1,13.4873,28.6156,23.8637,13.5155,0.317201,0.753697,0.294891,0.256421,0.788941,0.260573,0.839256
113,463.911,1,13.489,25.0399,23.979,12.2859,0.0857291,0.841131,0.294891,0.254182,0.889966,0.272133,0.804973
114,455.823,1,13.4018,25.8238,23.9175,11.7494,2.22045e-16,0.847786,0.294891,0.252064,0.884588,0.267813,0.788553
115,455.567,1,13.3934,24.2615,23.9657,12.872,0.152401,0.789329,0.294891,0.262161,0.819175,0.255501,0.791046
116,454.801,1,13.4717,23.4786,23.9356,12.9462,0.267067,0.707632,0.294891,0.259116,0.828203,0.293678,0.842761
117,455.845,1,13.5146,23.3282,24.2113,12.5472,0.139737,0.782283,0.294891,0.25968,0.83034,0.302643,0.742313
118,451.82,1,13.4572,22.5608,23.4769,13.1088,0.184296,0.75958,0.294891,0.259559,0.781856,0.286512,0.740198
119,458.905,1,13.3777,24.6945,22.9255,14.2,0.106077,0.798267,0.294891,0.248697,0.893008,0.289791,0.815995
120,472.469,1,13.4505,27.4081,23.111,15.7791,0.217288,0.776519,0.294891,0.26194,0.910349,0.312518,0.917889
121,462.381,1,13.4212,26.2263,22.9071,14.018,2.22045e-16,0.961865,0.244783,0.261469,0.865706,0.32549,0.886772
122,457.895,1,13.398,25.1015,22.6236,15.1282,0.0362282,0.905159,0.244783,0.264506,0.909321,0.325855,0.92227
123,464.886,1,13.4927,25.8397,22.4029,14.0549,0.0740064,0.945218,0.244783,0.26791,0.849881,0.323633,0.866378
124,454.824,1,13.473,25.4605,23.0027,13.4369,0.214269,0.849515,0.244783,0.267362,0.845524,0.316495,0.728083
125,460.803,1,13.3939,24.3956,23.3476,14.4218,2.22045e-16,0.972699,0.244783,0.261596,0.926443,0.323221,0.730465
126,462.415,1,13.3957,23.3408,23.5282,14.4841,2.22045e-16,0.996749,0.244783,0.259789,0.863717,0.322225,0.716066
127,457.469,1,13.1788,24.3998,23.5073,14.3417,2.22045e-16,0.968534,0.244783,0.247341,0.933878,0.300146,0.725573
128,451.21,1,13.394,23.7859,23.2234,15.1077,0.202815,0.85188,0.244783,0.257451,0.939876,0.283271,0.674026
129,458.419,1,13.5685,21.9864,23.3896,15.7183,0.307055,0.823735,0.244783,0.255061,0.98309,0.277789,0.739649
130,453.292,1,13.5042,26.7515,23.1045,14.5072,0.148362,0.878648,0.244783,0.249977,1.08211,0.271442,0.697048
131,455.239,1,13.6126,27.3965,22.6908,13.7915,2.22045e-16,0.973104,0.244783,0.260406,1.0775,0.261227,0.67427
132,460.038,1,13.4626,27.3323,22.7148,14.1785,2.22045e-16,0.982859,0.244783,0.258277,1.16129,0.265604,0.663078
133,462.435,1,13.6264,26.8743,23.0743,13.8466,2.22045e-16,0.985042,0.244783,0.26184,1.16608,0.262387,0.729763
134,459.818,1,13.6054,25.7632,23.6989,12.4655,0.254906,0.826987,0.244783,0.261824,1.11481,0.268405,0.807013
135,454.243,1,13.6207,28.2876,23.8839,13.3291,0.20223,0.827742,0.244783,0.249829,1.12132,0.259373,0.850546
136,453.957,1,13.4822,30.4688,23.6313,13.4308,0.393198,0.723623,0.244783,0.257291,1.06546,0.250571,0.92963
137,453.174,1,13.5933,29.6194,23.5902,13.3692,0.258549,0.782045,0.244783,0.258588,1.12005,0.26083,0.885809
138,463.525,1,13.4482,27.0459,23.9546,13.6381,0.0200692,0.961077,0.244783,0.255445,1.13387,0.259051,0.845312
139,460.334,1,13.5268,24.0691,24.0173,12.9171,2.22045e-16,0.956769,0.244783,0.255188,1.05787,0.267485,0.883929
140,460.057,1,13.4748,26.0227,24.0938,12.6358,2.22045e-16,0.982785,0.244783,0.25722,0.901663,0.267694,0.863237
141,464.23,1,13.5144,24.8527,24.4655,12.4588,2.22045e-16,0.895252,0.277737,0.257057,0.955682,0.275313,0.889841
142,464.837,1,13.4953,23.1264,24.2329,12.3506,0.037694,0.888919,0.277737,0.256195,0.954995,0.276983,0.84648
143,465.729,1,13.4381,23.0152,24.1166,13.1781,2.22045e-16,0.908388,0.277737,0.263097,0.81446,0.300628,0.902761
144,472.616,1,13.454,23.507,24.3045,13.8869,2.22045e-16,0.93395,0.277737,0.253346,0.927143,0.314383,0.834982
145,476.423,1,13.4265,25.4714,24.1912,13.205,0.0975001,0.907373,0.277737,0.260166,0.989847,0.30116,0.797498
146,468.358,1,13.3785,27.806,24.2244,13.0003,0.095298,0.868806,0.277737,0.263367,1.0039,0.310889,0.736239
147,457.199,1,13.4471,25.6693,24.0026,14.3027,0.321019,0.732515,0.277737,0.249657,0.928848,0.294132,0.753165
148,456.84,1,13.4633,25.2437,23.8305,13.8521,0.289997,0.734773,0.277737,0.258227,0.886154,0.30142,0.81828
149,458.002,1,13.403,26.6213,23.9404,14.452,0.207452,0.762182,0.277737,0.25537,0.870463,0.33195,0.844896
150,466.178,1,13.4847,26.8056,23.8636,14.5893,0.217495,0.783001,0.277737,0.26427,0.873907,0.340707,0.899272
151,460.172,1,13.4286,24.3143,24.3465,13.309,0.143053,0.807866,0.277737,0.25291,0.826624,0.346339,0.839321
152,466.638,1,13.4826,24.7827,24.2829,13.1931,0.420584,0.694178,0.277737,0.25499,0.856456,0.351006,0.900733
153,464.498,1,13.5279,26.3858,23.9207,13.0025,0.451558,0.690841,0.277737,0.26014,0.82944,0.33783,0.816481
154,463.04,1,13.5319,23.3127,24.3145,13.147,0.310363,0.738196,0.277737,0.260644,0.854655,0.34783,0.823034
155,459.278,1,13.401,24.0495,24.5078,12.4903,0.352213,0.707966,0.277737,0.252577,0.815045,0.337431,0.858378
156,460.117,1,13.446,25.9293,24.1726,12.1802,0.632742,0.592656,0.277737,0.26117,0.818204,0.330655,0.801854
157,459.124,1,13.3674,26.1345,24.4027,13.1279,0.305483,0.727569,0.277737,0.258611,0.881464,0.345088,0.763117
158,456.774,1,13.441,21.6306,24.1301,13.7853,0.237692,0.755965,0.277737,0.24793,0.851552,0.327475,0.815116
159,460.466,1,13.5449,23.2511,23.8851,14.1222,0.0719191,0.838777,0.277737,0.257144,0.927998,0.32393,0.810302
160,463.468,1,13.5644,28.4396,23.4941,13.7764,0.0626785,0.89134,0.277737,0.267907,0.832656,0.320845,0.718815
161,454.715,1,13.5308,26.8181,23.521,13.0449,4.51752e-06,0.995984,0.241089,0.250508,0.786047,0.315726,0.722534
162,455.624,1,13.3802,26.347,23.5109,13.7252,2.22045e-16,0.989825,0.241089,0.248964,0.779781,0.318546,0.751284
163,454.305,1,13.5682,25.1457,23.4213,13.0817,0.115581,0.925392,0.241089,0.254016,0.771951,0.326216,0.745024
164,464.155,1,13.6672,26.221,24.0954,11.9899,0.0825503,0.992434,0.241089,0.257381,0.737627,0.332103,0.794426
165,459.005,1,13.5794,28.2189,23.2443,12.8357,2.22045e-16,1.02747,0.241089,0.254266,0.668194,0.306287,0.838971
166,457.756,1,13.5045,30.7432,23.3679,11.9595,2.22045e-16,1.03523,0.241089,0.257073,0.652031,0.293046,0.796437
167,461.875,1,13.5004,27.7657,23.9614,11.9409,0.455562,0.832841,0.241089,0.257981,0.586605,0.293836,0.845153
168,463.947,1,13.5019,28.2397,24.269,11.2652,0.0138852,1.05218,0.241089,0.259585,0.585253,0.312017,0.891851
169,462.178,1,13.5332,27.5257,24.0896,11.1851,2.22045e-16,1.08806,0.241089,0.255377,0.573667,0.268775,0.861571
170,454.903,1,13.3814,27.5754,24.4522,10.767,0.0680014,1.00596,0.241089,0.251673,0.557226,0.300762,0.805447
171,459.496,1,13.4812,27.3435,24.8962,11.1524,2.22045e-16,1.04134,0.241089,0.268349,0.577099,0.305799,0.845512
172,453.215,1,13.4501,27.1657,24.3409,11.6438,2.22045e-16,1.02067,0.241089,0.26432,0.576386,0.30438,0.789634
173,457.646,1,13.5903,28.0315,24.1509,11.5631,0.129795,0.989141,0.241089,0.259902,0.605702,0.299206,0.741279
174,456.827,1,13.4193,29.832,24.1025,11.1299,2.22045e-16,1.04011,0.241089,0.249828,0.658923,0.321273,0.693809
175,444.565,1,13.3887,30.7944,23.942,11.674,0.0418682,0.974703,0.241089,0.259068,0.577076,0.301984,0.695887
176,447.076,1,13.4937,29.1715,23.8793,11.5854,2.22045e-16,1.00814,0.241089,0.258555,0.582071,0.319402,0.673241
177,451.851,1,13.5087,27.466,23.9496,12.5001,2.22045e-16,1.02087,0.241089,0.253094,0.58553,0.316952,0.738792
178,441.19,1,13.5106,25.6636,24.1343,11.9133,0.0826647,0.958853,0.241089,0.256091,0.549994,0.299249,0.649742
179,440.812,1,13.4518,27.4165,23.8318,12.7089,0.00748948,0.983755,0.241089,0.25941,0.539398,0.303924,0.684278
180,440.263,1,13.4306,27.8916,23.7891,12.1538,0.0297446,0.972534,0.241089,0.257536,0.54896,0.310297,0.654645
181,446.784,1,13.5722,25.9082,23.655,11.7066,7.07713e-05,1.05312,0.226808,0.252352,0.59217,0.32175,0.659731
182,455.671,1,13.4472,26.2471,23.9221,12.4727,0.0287499,1.06382,0.226808,0.258906,0.610581,0.314898,0.724212
183,451.785,1,13.3031,27.049,24.142,12.5156,0.0699637,1.03737,0.226808,0.258739,0.547637,0.303086,0.739856
184,443.791,1,13.4281,25.3388,24.048,13.3491,2.22045e-16,1.01819,0.226808,0.268121,0.563948,0.317778,0.70801
185,457.254,1,13.502,26.962,24.3646,12.9242,0.16704,0.988407,0.226808,0.257755,0.647935,0.336093,0.688386
186,450.939,1,13.5108,29.5546,24.1175,12.966,0.213031,0.892168,0.226808,0.253521,0.781841,0.328775,0.726605
187,450.564,1,13.4759,28.6527,24.2039,12.4923,0.344037,0.831893,0.226808,0.257898,0.759257,0.3365,0.663799
188,456.638,1,13.4946,28.9233,23.4908,12.4167,0.306301,0.851209,0.226808,0.260927,0.80413,0.353809,0.736061
189,453.624,1,13.6317,27.6431,23.8537,11.8479,0.4244,0.786793,0.226808,0.262348,0.774156,0.333374,0.745589
190,454.739,1,13.5453,26.0806,23.7901,12.3268,0.517111,0.740999,0.226808,0.266325,0.790346,0.313903,0.77152
191,456.471,1,13.458,25.815,23.5752,14.1663,0.808364,0.592469,0.226808,0.254982,0.824087,0.331486,0.741476
192,458.129,1,13.5497,25.5067,23.6171,13.3908,0.446654,0.782958,0.226808,0.258607,0.809382,0.36008,0.73286
193,458.195,1,13.5013,26.1064,23.6475,13.3913,0.0580744,1.00528,0.226808,0.254907,0.720503,0.349517,0.776708
194,451.736,1,13.5114,26.5026,23.7348,14.2522,0.649665,0.668034,0.226808,0.264371,0.697292,0.340548,0.734349
195,456.526,1,13.4157,26.5173,23.1621,13.9788,0.387742,0.841961,0.226808,0.255531,0.750366,0.337588,0.674566
196,452.673,1,13.3916,26.7295,23.1255,13.1103,0.408397,0.800792,0.226808,0.249035,0.779118,0.351549,0.66974
197,453.211,1,13.4116,24.2464,23.2306,12.7483,0.0951504,0.961591,0.226808,0.253919,0.777857,0.362192,0.674104
198,451.727,1,13.5245,25.0504,23.6736,11.9208,0.433104,0.776686,0.226808,0.261316,0.803418,0.344062,0.670515
199,446.733,1,13.5351,26.0946,23.9864,12.1312,0.366743,0.791448,0.226808,0.26096,0.775105,0.34443,0.665007
200,448.289,1,13.6905,23.0598,23.9834,12.7593,0.488981,0.719918,0.226808,0.260333,0.7858,0.338604,0.74039
201,447.23,1,13.6128,22.5655,24.1653,13.3734,2.22045e-16,1.23819,0.140128,0.264198,0.789137,0.336755,0.767818
202,449.126,1,13.5563,24.4773,23.9547,12.3013,2.22045e-16,1.28099,0.140128,0.260157,0.704498,0.326564,0.789702
203,447.064,1,13.4095,25.8259,23.6364,12.4268,0.208498,1.13449,0.140128,0.253122,0.66502,0.316816,0.834692
204,442.805,1,13.4668,26.5703,23.7752,13.0729,2.22045e-16,1.27143,0.140128,0.253953,0.696718,0.307027,0.723068
205,449.214,1,13.4303,28.1124,23.696,14.1049,0.274369,1.12335,0.140128,0.257019,0.756024,0.293926,0.712922
206,446.677,1,13.4378,27.3731,23.504,13.3064,2.22045e-16,1.27669,0.140128,0.260612,0.713667,0.296958,0.789517
207,446.724,1,13.6042,28.74,23.1395,13.0078,2.22045e-16,1.2776,0.140128,0.264504,0.706753,0.292307,0.809475
208,447.286,1,13.4282,31.4481,22.9603,13.4826,2.22045e-16,1.27903,0.140128,0.262934,0.757505,0.289989,0.763507
209,447.106,1,13.4979,32.2248,23.0814,12.3273,2.22045e-16,1.26623,0.140128,0.262472,0.834359,0.302375,0.710696
210,453.909,1,13.4881,30.5124,23.2987,11.8415,0.0441361,1.25806,0.140128,0.256482,0.843027,0.311166,0.795244
211,449.782,1,13.5664,28.0644,23.7036,12.234,2.22045e-16,1.26293,0.140128,0.264394,0.830303,0.318484,0.749301
212,451.205,1,13.4451,29.5896,23.5217,12.4302,2.22045e-16,1.28233,0.140128,0.263782,0.86379,0.31113,0.699219
213,449.324,1,13.5089,28.8674,23.2171,13.6217,2.22045e-16,1.26364,0.140128,0.270051,0.807657,0.337263,0.693578
214,457.337,1,13.5392,28.5741,23.5623,13.2583,0.240533,1.15695,0.140128,0.269674,0.760699,0.332328,0.758851
215,451.932,1,13.4885,29.6434,23.1951,12.7321,2.22045e-16,1.29889,0.140128,0.262501,0.742705,0.313709,0.775048
216,450.141,1,13.6513,27.7261,23.5013,12.7743,0.128146,1.2099,0.140128,0.257374,0.794349,0.320381,0.696171
217,456.901,1,13.5333,28.8233,23.0376,13.4761,0.0687544,1.31486,0.140128,0.253007,0.739197,0.298178,0.756509
