parameter,value
Cl_pop,13.4383602123715
V1_pop,25.7598727794174
beta_V1_ANTU_1,-0.520834719885298
beta_V1_logtCLCRMLMIN,-3.47560818379659
beta_V1_logtPROGDL,-2.04285364682357
beta_V1_logtSCM2,-4.75505684273839
Q_pop,23.4
beta_Q_LMP_1,0.928532139574075
beta_Q_logtAGEA,1.30812599430912
beta_Q_logtALBGDL,17.4550908876289
beta_Q_logtPROGDL,-17.4283137576176
V2_pop,2.64584445530082
beta_V2_SEXF_1,4.75252957002802
beta_V2_logtHCM,39.2064818341225
beta_V2_logtRAL,0.236273367339576
omega_Cl,0.255371929744097
omega_V1,0.610060781139455
omega_Q,7.31042691587134e-8
omega_V2,9.48972103262743e-8
a,1.31573461054171
b,0.0466566742262877
