Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-6.02914,0.0988552,0.0539766,-4.01508e-08,-0.027719,-0.027719,-3.09703,-0.0795055,0.0593101,-0.515114,0.656841,-0.312218,-4.01508e-08,-0.857896,-0.857896,-3.09703,-1.4278,-0.0541198,-0.515114,-8.13569e-09,-1.83342e-09,-6.02914,-8.16289e-09,8.31505e-10,-3.09703,-1.28997e-08,1.04906e-09,-0.515114,-0.105338,0.387595,-6.02914,0.00330333,0.495049,-4.01508e-08,0.0825377,0.0825377
-5.92251,0.0863335,0.0528047,-3.93261e-08,-0.0272065,-0.0272065,-3.03745,-0.074425,0.0581409,-0.506434,0.636825,-0.32208,-3.93261e-08,-0.858643,-0.858643,-3.03745,-1.35671,-0.0700321,-0.506434,-8.2345e-09,-1.79388e-09,-5.92251,-7.65044e-09,8.24661e-10,-3.03745,-1.19782e-08,1.03871e-09,-0.506434,0.0689964,0.381883,-5.92251,0.0544598,0.485811,-3.93261e-08,0.0818818,0.0818818
-5.81588,0.0738119,0.0516328,-3.85014e-08,-0.026694,-0.026694,-2.97787,-0.0693445,0.0569717,-0.497754,0.616809,-0.331942,-3.85014e-08,-0.859389,-0.859389,-2.97787,-1.28562,-0.0859443,-0.497754,-8.33331e-09,-1.75434e-09,-5.81588,-7.13799e-09,8.17817e-10,-2.97787,-1.10567e-08,1.02835e-09,-0.497754,0.243331,0.37617,-5.81588,0.105616,0.476573,-3.85014e-08,0.0812259,0.0812259
-5.70926,0.0612902,0.0504609,-3.76767e-08,-0.0261814,-0.0261814,-2.91829,-0.064264,0.0558025,-0.489074,0.59619,-0.341805,-3.76767e-08,-0.860136,-0.860136,-2.91829,-1.21453,-0.101857,-0.489074,-8.40321e-09,-1.71479e-09,-5.70926,-6.62554e-09,8.10973e-10,-2.91829,-1.01352e-08,1.01799e-09,-0.489074,0.408111,0.370457,-5.70926,0.156773,0.467335,-3.76767e-08,0.08057,0.08057
-5.60263,0.0487686,0.049289,-3.6852e-08,-0.0256689,-0.0256689,-2.85872,-0.0591834,0.0546333,-0.480393,0.568349,-0.351667,-3.6852e-08,-0.860882,-0.860882,-2.85872,-1.14344,-0.117769,-0.480393,-8.12727e-09,-1.67525e-09,-5.60263,-6.11309e-09,8.04129e-10,-2.85872,-9.21368e-09,1.00764e-09,-0.480393,0.458593,0.364745,-5.60263,0.207929,0.458097,-3.6852e-08,0.0799141,0.0799141
-5.496,0.0362469,0.0481171,-3.60272e-08,-0.0251563,-0.0251563,-2.79914,-0.0541029,0.0534641,-0.471713,0.540508,-0.361529,-3.60272e-08,-0.861629,-0.861629,-2.79914,-1.07236,-0.133681,-0.471713,-7.85132e-09,-1.63571e-09,-5.496,-5.60064e-09,7.97285e-10,-2.79914,-8.29219e-09,9.97278e-10,-0.471713,0.509076,0.359032,-5.496,0.259086,0.448859,-3.60272e-08,0.0792582,0.0792582
-5.38937,0.0244595,0.0469452,-3.52025e-08,-0.0246438,-0.0246438,-2.73956,-0.0490224,0.0522949,-0.463033,0.512667,-0.371391,-3.52025e-08,-0.862376,-0.862376,-2.73956,-1.00127,-0.149593,-0.463033,-7.57537e-09,-1.59617e-09,-5.38937,-5.07869e-09,7.90442e-10,-2.73956,-7.37069e-09,9.86921e-10,-0.463033,0.559559,0.35332,-5.38937,0.306582,0.439621,-3.52025e-08,0.0786022,0.0786022
-5.28275,0.0173135,0.0457733,-3.43778e-08,-0.0241312,-0.0241312,-2.67998,-0.0439418,0.0511257,-0.454353,0.484825,-0.381254,-3.43778e-08,-0.863122,-0.863122,-2.67998,-0.93018,-0.165506,-0.454353,-7.29943e-09,-1.55663e-09,-5.28275,-4.49666e-09,7.83598e-10,-2.67998,-6.4492e-09,9.76564e-10,-0.454353,0.610042,0.347607,-5.28275,0.330946,0.430382,-3.43778e-08,0.0779463,0.0779463
-5.17612,0.0101675,0.0446014,-3.35531e-08,-0.0236187,-0.0236187,-2.62041,-0.0388613,0.0499565,-0.445673,0.456984,-0.391116,-3.35531e-08,-0.863869,-0.863869,-2.62041,-0.859092,-0.181418,-0.445673,-7.02348e-09,-1.51709e-09,-5.17612,-3.91463e-09,7.76754e-10,-2.62041,-5.52771e-09,9.66208e-10,-0.445673,0.660525,0.341895,-5.17612,0.355309,0.421144,-3.35531e-08,0.0772904,0.0772904
-5.06949,0.0058398,0.0434295,-3.27284e-08,-0.0231062,-0.0231062,-2.56083,-0.0337808,0.0487873,-0.436993,0.429143,-0.400978,-3.27284e-08,-0.864615,-0.864615,-2.56083,-0.788004,-0.19733,-0.436993,-6.74754e-09,-1.47755e-09,-5.06949,-3.32963e-09,7.6991e-10,-2.56083,-4.60621e-09,9.55851e-10,-0.436993,0.711008,0.336182,-5.06949,0.365742,0.411906,-3.27284e-08,0.0766345,0.0766345
