id,time,y
43,8,0
44,0.5,32.0402124478487
44,1,335.087747898129
44,2,141.154415891965
44,4,32.3408139280412
44,6,39.486548888763
44,8,70.3528549452629
45,0.5,229.097411401951
45,1,829.631015296044
45,2,146.856331971931
45,4,202.648111346179
45,6,92.3449928223568
45,8,32.4890142395328
46,0.5,0.0323095457466562
46,1,3.39215350330125
46,2,0.00196944314032847
46,4,0.0576846114799172
46,6,0.023076409415199
46,8,0.0176642730281243
47,0.5,0.042055026126303
47,1,0.0172642060444965
47,2,0.00482362667201013
47,4,0.00255085701280826
47,6,0.128381884396547
47,8,0.0219041482886858
48,0.5,96.2927470685569
48,1,73.583870986507
48,2,14.8160325150671
48,4,0.0053229123275864
48,6,0.00069032614867118
48,8,6.87587543197183e-08
49,0.5,45.8578732804015
49,1,716.58145365926
49,2,75.901802994111
49,4,57.7223424848495
49,6,42.7749707719905
49,8,172.792512187998
50,0.5,0.00204230858294507
50,1,3.18988811068602
50,2,3.85543473209571
50,4,0.00716577279668878
50,6,0.135886866256869
50,8,4.44949260768224
51,0.5,0.417266993684528
51,1,0.621903846864211
51,2,0.0333124568602703
51,4,0.0809853034911761
51,6,0.292338615343292
51,8,0.0165675093606275
52,0.5,1.38459697149723
52,1,0.0853483626131589
52,2,2.53622877034777
52,4,77.8621633135079
52,6,7.78503178428016
52,8,38.7679000487519
53,0.5,17956.6510005972
53,1,0
53,2,0
53,4,0
53,6,0
53,8,0
54,0.5,0.380178260872948
54,1,7.94779869490905e-48
54,2,2.11101214899335e-142
54,4,0
54,6,0
54,8,0
55,0.5,29181.7677437336
55,1,1514.95251249976
55,2,793.804618122628
55,4,31.4799651865736
55,6,0.368792448682073
55,8,0.0288020677494497
56,0.5,1859.43141870939
56,1,1.4750593675626e-51
56,2,1.66889630097908e-161
56,4,0
56,6,0
56,8,0
57,0.5,1.66359570691671
57,1,11.9170368629339
57,2,0.0239722650683666
57,4,7.68434420836178
57,6,1.59826430330383
57,8,0.300533713584217
58,0.5,0.248070820391632
58,1,0.00287937348989019
58,2,0.00185281875632695
58,4,0.000621924189326404
58,6,0.00161393719645548
58,8,0.106789322465876
59,0.5,7.22537062122585
59,1,0
59,2,0
59,4,0
59,6,0
59,8,0
60,0.5,0.419898332934141
60,1,0.00609387993573487
60,2,0.0252501457952776
60,4,0.0751685023646199
60,6,0.0323771511578508
60,8,0.27651085003702
61,0.5,1970.98097244584
61,1,7.74628924420731e-182
61,2,0
61,4,0
61,6,0
61,8,0
62,0.5,5.69053028645593
62,1,0.0173553572490459
62,2,8.46706915494436e-08
62,4,1.08413651880589e-16
62,6,2.30082221939451e-26
62,8,4.75318904774503e-38
63,0.5,2316.75929201117
63,1,493.033080077504
63,2,0.189251119496717
63,4,0.000955794628902177
63,6,2.1485188554394e-07
63,8,2.1808818927685e-09
64,0.5,11.7237323618045
64,1,12.3453836285259
64,2,130.08345839172
64,4,6.39734198395092
64,6,78.0821110590653
64,8,30.9706521353069
65,0.5,65.4253208518934
65,1,23.2132546349456
65,2,91.0967518140119
65,4,17.6284992730545
65,6,21.4767046070997
65,8,3.76719690947887
66,0.5,640.815017788926
66,1,41.5713376666037
66,2,6.2020471596768
66,4,20.0800098102526
66,6,0.00815373011739881
66,8,0.0177870177925712
67,0.5,176.478973265285
67,1,2.10547857242205
67,2,0.0772424345220581
67,4,2.45045633260274e-05
67,6,1.20527992821252e-10
67,8,1.77792994143511e-14
68,0.5,457.073566277521
68,1,0.00327191160052324
68,2,7.62687050521936e-12
68,4,9.18219536066148e-26
68,6,1.22596849181131e-42
68,8,1.03699620426714e-59
69,0.5,198.145900738494
69,1,1.7180379861152e-21
69,2,1.72604946469231e-61
69,4,2.27361087601894e-149
69,6,2.16703928984041e-236
69,8,0
70,0.5,8858.05034686971
70,1,0
70,2,0
70,4,0
70,6,0
70,8,0
71,0.5,355.343681254548
71,1,4.80804221190365
71,2,4.80277327871345
71,4,3.10107555889402
71,6,0.383888559324689
71,8,0.0129511585263027
72,0.5,44.7204123370785
72,1,0.00030272544488849
72,2,9.85584486234422e-14
72,4,9.79112417319152e-34
72,6,1.53218419423682e-55
72,8,2.23528459647171e-72
73,0.5,1.73629848028384
73,1,98.3255661310931
73,2,0.404881705608689
73,4,3.31187413244355
73,6,0.151320663043996
73,8,0.0501257347998564
74,0.5,0.320840014737828
74,1,0.0310895669344305
74,2,0.17075504192084
74,4,0.104404105103763
74,6,0.110616670909509
74,8,0.00078033185653456
75,0.5,204.573229673959
75,1,278.540474710209
75,2,0.0435513326926812
75,4,8.67647866025142e-09
75,6,1.10893835177834e-14
75,8,5.60102278655815e-21
76,0.5,1.79858733959389e-05
76,1,0.000446717515396741
76,2,0.000255855438312041
76,4,0.000146350781054783
76,6,9.97630000020834e-06
76,8,2.84356474916707e-06
77,0.5,138.960170746194
77,1,16.3913585807818
77,2,7.04943225442939
77,4,3.40910240453142
77,6,0.444440902172769
77,8,0.422285543945302
78,0.5,0.342593753362801
78,1,14.7447191727455
78,2,1.1775366821876
78,4,0.0194430618402325
78,6,0.361826149927775
78,8,0.0200640776683598
79,0.5,0.0517542386287764
79,1,0.217229271562415
79,2,0.0760841412511244
79,4,0.0118935643995958
79,6,0.55556743150113
79,8,0.0890734299204001
80,0.5,109.246054190773
80,1,363.669708117211
80,2,843.553655527262
80,4,222.074007725805
80,6,478.238753503545
80,8,2.0947933256213
81,0.5,0.355199814997505
81,1,0.132379681098435
81,2,15.139609603272
81,4,0.180244823343207
81,6,11.4555144017277
81,8,0.721703408729638
82,0.5,749.697993378293
82,1,2.06691130533826e-21
82,2,2.43856557394942e-71
82,4,1.90289172523644e-167
82,6,7.20635523617997e-266
82,8,0
83,0.5,5.31417112335358
83,1,38.7774469182513
83,2,3.98262332244424
83,4,2.1444946304908
83,6,101.215684155459
83,8,11.6470400132651
84,0.5,1.70802514637593
84,1,49.2422421530581
84,2,9.17707678776016
84,4,3.2379139938184
84,6,1.1048382979261
84,8,14.3102054520034
85,0.5,0.130004638316855
85,1,0.0363275798660437
85,2,11.4868093896189
85,4,2.12873897889112
85,6,0.0349421444653163
85,8,0.167981477190045
86,0.5,50.4114944366881
86,1,3.08289571558798e-24
86,2,8.25500015771312e-80
86,4,1.83777419942945e-187
86,6,5.50017654679404e-298
86,8,0
87,0.5,14.1904060360093
87,1,7.75531453620329
87,2,8.81172067245423
87,4,155.269328486938
87,6,9.52268177778484
87,8,7.47342762779188
88,0.5,2451.65171100169
88,1,86.9399648177821
88,2,1.16242722575637
88,4,6.07258675041407
88,6,1.28591499452239
88,8,0.257909060308406
89,0.5,15.9684901632324
89,1,139.008524925152
89,2,0.561225180629534
89,4,0.000307780539150351
89,6,7.42159201130778e-07
89,8,3.0462199176481e-09
90,0.5,0.00467393415304393
90,1,0.000112178946001441
90,2,0.00119055658236132
90,4,0.00208417852515706
90,6,0.00384441920047733
90,8,0.000672646562504819
91,0.5,3212.68950860346
91,1,0
91,2,0
91,4,0
91,6,0
91,8,0
92,0.5,3.69790126240967
92,1,12.2599388652797
92,2,0.752931369118819
92,4,0.398514641749396
92,6,1.77057561122125
92,8,1.0728001379353
93,0.5,0.0652397265108703
93,1,0.302411034799227
93,2,0.0372017435657562
93,4,0.210619023091145
93,6,0.236522616655737
93,8,0.0817946741325607
94,0.5,0.0537693254903664
94,1,2.52370445002543
94,2,15.9229344329325
94,4,13.8635478661624
94,6,3.9016856465713
94,8,9.39659097491701
95,0.5,39627.3025704347
95,1,11182.6854824989
95,2,38702.0320012205
95,4,49096.0880759307
95,6,192307.43413865
95,8,2509.7652587061
96,0.5,5081.30739858822
96,1,30.9719268220661
96,2,7.31343567403077
96,4,2.59760322039999e-05
96,6,1.53411009345917e-08
96,8,4.35339286662641e-09
97,0.5,6.63601962237453
97,1,0.00140083182887747
97,2,1.05246914735222e-10
97,4,2.52524402471188e-28
97,6,6.90344328648139e-44
97,8,6.83423167090739e-61
98,0.5,4287.78468789598
98,1,24.6270977134868
98,2,13.9414805825044
98,4,26.8139842414042
98,6,39.653828655662
98,8,8.93064489961796
99,0.5,22.7028147069599
99,1,0
99,2,0
99,4,0
99,6,0
99,8,0
100,0.5,822.343066277536
100,1,7566.1531308182
100,2,94.8448681697038
100,4,30.8777495887057
100,6,1.06832458684682
100,8,0.144500216935257
101,0.5,0.0136811971735132
101,1,0.0130330170841284
101,2,0.013450581356886
101,4,0.0767989346915443
101,6,0.00906273719853995
101,8,0.0516300443206354
102,0.5,1187.12591053179
102,1,12.8676880855708
102,2,0.00423007319080122
102,4,5.4873356235231e-10
102,6,2.19259204619779e-15
102,8,4.04689139211191e-23
103,0.5,549.156955027151
103,1,34.6994252025682
103,2,0.00915365356841599
103,4,1.19488353151816e-07
103,6,3.0913722258087e-12
103,8,2.40818287765858e-17
104,0.5,1089.87763134993
104,1,1316.06453407961
104,2,18.507309518462
104,4,56.1844271316461
104,6,0.854150319739953
104,8,0.866726198268939
105,0.5,1.94079145784698
105,1,3.27052040572733
105,2,0.347376947368151
105,4,0.00551954256731787
105,6,0.0920058006716988
105,8,0.218162153118829
106,0.5,0.0530490023871917
106,1,0.0171588681281127
106,2,0.0971042319540284
106,4,19.109062865992
106,6,4.75723705078331
106,8,0.0119768810564544
107,0.5,2039.14050439059
107,1,1.05069303495645e-51
107,2,3.9105402940916e-160
107,4,0
107,6,0
107,8,0
108,0.5,2455.87380203191
108,1,1.36811686559633e-05
108,2,5.50703480109456e-16
108,4,9.81885608395318e-42
108,6,1.99260464405368e-66
108,8,1.11937068146776e-88
109,0.5,68.7827756400982
109,1,0
109,2,0
109,4,0
109,6,0
109,8,0
110,0.5,223.317527928156
110,1,0.624288148705203
110,2,1.91299172263337
110,4,49.0572997806184
110,6,13.1145561546478
110,8,1.20307641465434
111,0.5,1.80182932896635
111,1,0
111,2,0
111,4,0
111,6,0
111,8,0
112,0.5,2446.76814129402
112,1,113.157488639895
112,2,145.533414315453
112,4,0.924483122643734
112,6,3.21456353617147
112,8,0.00109468243466746
113,0.5,8.52470036913289
113,1,4.93464632211508e-10
113,2,4.46764644518979e-32
113,4,1.37047075177302e-77
113,6,6.0023897025292e-123
113,8,1.58252848229525e-168
114,0.5,28.175986411226
114,1,416.352887492066
114,2,126.219253699098
114,4,68.3386755370024
114,6,132.133183466621
114,8,181.076724315772
115,0.5,37.3255199543571
115,1,223.947104998342
115,2,218.717165885586
115,4,238.737881805953
115,6,305.744788636792
115,8,255.470372311063
116,0.5,452.110735885529
116,1,956.540118677551
116,2,1805.14143948596
116,4,19.5702155605722
116,6,237.678515208802
116,8,99.4277058443865
117,0.5,0.00498421162840386
117,1,0.0619205127653272
117,2,0.00586088478862751
117,4,0.0249940040829604
117,6,0.00666118269449822
117,8,2.03374618717663
118,0.5,1041.37552991835
118,1,62.0093051182237
118,2,556.628737853776
118,4,16.4037855858759
118,6,152.633623454061
118,8,3.7053079074023
119,0.5,296.373836723869
119,1,5.07227687232037e-178
119,2,0
119,4,0
119,6,0
119,8,0
120,0.5,22464.0559030278
120,1,0
120,2,0
120,4,0
120,6,0
120,8,0
121,0.5,62.6895803733507
121,1,0
121,2,0
121,4,0
121,6,0
121,8,0
122,0.5,85.2471480696053
122,1,4.5095525759621
122,2,29.2839680258671
122,4,3.75764698718067
122,6,68.5014267727276
122,8,0.629467937633555
123,0.5,125.945711673724
123,1,0.00418544674139819
123,2,6.99952301481657e-11
123,4,3.75938220636846e-25
123,6,7.33006570901221e-43
123,8,2.43046810966612e-57
124,0.5,873.526809871772
124,1,2.27007877118634
124,2,0.0326243825125079
124,4,7.15272549311734e-05
124,6,1.15710967612146e-06
124,8,2.41526494585502e-11
125,0.5,69.2672857049827
125,1,0
125,2,0
125,4,0
125,6,0
125,8,0
126,0.5,11543.1435330067
126,1,36.6849485708501
126,2,223.541863678614
126,4,50.3020713693756
126,6,28.822682149499
126,8,0.266142066671739
127,0.5,1.7429718799821
127,1,1.31336131474108e-297
127,2,0
127,4,0
127,6,0
127,8,0
128,0.5,1671.32897011443
128,1,563.494519594053
128,2,623.559034798227
128,4,23.9111895814361
128,6,731.784661431927
128,8,15121.8209226977
129,0.5,2.99518668348236
129,1,0.757437172780618
129,2,17.0830874041194
129,4,3.21638677574376
129,6,0.246625509693949
129,8,0.474046646872982
130,0.5,672.883022045068
130,1,4.34795348316323e-12
130,2,2.72603354743249e-43
130,4,1.33181922792207e-101
130,6,1.70072832434219e-162
130,8,6.41333897320313e-224
131,0.5,2.18622628578716
131,1,0.296742679296484
131,2,0.115039269849756
131,4,0.677883758142365
131,6,0.407058278717886
131,8,0.12688761558212
132,0.5,3876.45753621654
132,1,7.74162103538226e-28
132,2,4.88662544558225e-88
132,4,5.67893823003339e-208
132,6,0
132,8,0
133,0.5,209.578400634722
133,1,7.54669682868575
133,2,44.2074051201306
133,4,4.33264642137785
133,6,3.06338414367933
133,8,0.0537973597214309
134,0.5,19.9760060625914
134,1,9.26492124572675e-07
134,2,8.40453923588322e-22
134,4,1.51404045322745e-51
134,6,1.43469884217798e-81
134,8,1.28943573391906e-112
135,0.5,11.0061176390359
135,1,319.112926612353
135,2,2.29950135712783
135,4,34.8723163012217
135,6,124.369365097855
135,8,0.365479894984838
136,0.5,3.28094399449301
136,1,25.0816069235326
136,2,66.8591048770031
136,4,20.5982839422605
136,6,48.6010506923586
136,8,2050.91452017413
137,0.5,12779.1378284576
137,1,497.235111607156
137,2,117.1655794875
137,4,44328.7053122446
137,6,10.3777613421376
137,8,8.94437616679817
138,0.5,91.6806733012945
138,1,6.60581539245173e-21
138,2,2.7435234989721e-67
138,4,1.40126038771783e-156
138,6,2.15512465109463e-246
138,8,0
139,0.5,61.9733883875747
139,1,26.3981568563841
139,2,5.86206017941614
139,4,0.299166924360972
139,6,24.048244843011
139,8,2.92656871123137
140,0.5,181.61436475477
140,1,2.00720550662263
140,2,13.9449631743072
140,4,9.94736622850399
140,6,3.31358079750239
140,8,0.427702816230488
141,0.5,6.12048924837888
141,1,0
141,2,0
141,4,0
141,6,0
141,8,0
142,0.5,430.834545905783
142,1,1134.71855457353
142,2,634.458306011202
142,4,1703.74264203256
142,6,267.726978097127
142,8,16798.7252820818
143,0.5,144.486241115289
143,1,321.28612484538
143,2,52.4480629301647
143,4,18.3080939811106
143,6,38.4466358022876
143,8,1.58974160257939
144,0.5,42.9541962925932
144,1,5.1442764323109
144,2,0.531099563715619
144,4,0.136359704639832
144,6,0.316251039226722
144,8,13.776091348021
145,0.5,2.91008172728459
145,1,0.594439593566635
145,2,30.264899150862
145,4,1.13937864535298
145,6,0.556439878808212
145,8,0.00775698501337102
146,0.5,173.786305896444
146,1,8.60092202403498
146,2,0.0002184044678706
146,4,1.8099370276028e-13
146,6,1.30485067001826e-21
146,8,8.58704069220416e-28
147,0.5,5.58775404324669
147,1,3.83408891285057
147,2,0.585054478791487
147,4,51.8967762888603
147,6,334.772042536001
147,8,16.4386136696491
148,0.5,1405.46226823755
148,1,94.3755867173413
148,2,25.1749891683627
148,4,1.38579899041633
148,6,1.2301772195286
148,8,0.0109190231678745
149,0.5,68.6549223915898
149,1,1.2375525195644
149,2,0.00142852951626622
149,4,4.12549075578184e-08
149,6,2.17972191710446e-12
149,8,2.83780131500733e-19
150,0.5,738.420901088663
150,1,0.102927173854748
150,2,8.75881082480315e-07
150,4,1.99948827304181e-18
150,6,6.0187134946881e-27
150,8,1.50910029350219e-40
151,0.5,108.79477330157
151,1,4.05683964912041e-158
151,2,0
151,4,0
151,6,0
151,8,0
152,0.5,12592.2855127706
152,1,38.8817351166142
152,2,20.1198073980864
152,4,0.908606796569251
152,6,0.017085792096913
152,8,9.31673268222406e-05
153,0.5,403.945177275532
153,1,0
153,2,0
153,4,0
153,6,0
153,8,0
154,0.5,122.343913407227
154,1,9.625005423586e-42
154,2,6.46114021303193e-128
154,4,2.61400628269744e-300
154,6,0
154,8,0
155,0.5,31.1920678077634
155,1,78.6428420322399
155,2,13.4804851156871
155,4,16.9917727808462
155,6,1.3557181737094
155,8,0.161655784444012
156,0.5,361.051570365998
156,1,81.6322872194221
156,2,11.4437487956225
156,4,1142.55338765496
156,6,51.2108405649408
156,8,271.694580138433
157,0.5,1066.03054004621
157,1,219.504015498482
157,2,0.00442520526601746
157,4,3.34553450616253e-09
157,6,2.56182311495226e-14
157,8,3.42869921252158e-20
158,0.5,0.0110410086609027
158,1,0.00258601389308725
158,2,0.0353267734113733
158,4,0.0502987278460058
158,6,0.0252646003282163
158,8,0.104859768821598
159,0.5,8.82522553747718
159,1,7.02730111008386e-06
159,2,5.16628791679543e-19
159,4,7.90468438037839e-46
159,6,1.25485935708378e-73
159,8,1.09207473555887e-99
160,0.5,17920.2430458707
160,1,211.634384450238
160,2,0.533941197932155
160,4,1.01113371960173e-06
160,6,1.70060768908768e-13
160,8,6.50747348804314e-19
161,0.5,40.224696211956
161,1,11.0294064201564
161,2,1.10153834995942e-06
161,4,3.67177298743244e-21
161,6,1.41964141424503e-32
161,8,8.29760661163329e-46
162,0.5,0.0250022548837077
162,1,0.11448362860622
162,2,0.0725640822739549
162,4,0.397154347816911
162,6,0.236254554395712
162,8,0.00509857262007888
163,0.5,1.9315601246443
163,1,839.183039423598
163,2,7.34140537815751
163,4,3.45156243371486
163,6,1220.79908431352
163,8,20.2472495070535
164,0.5,2.87765869470912e-05
164,1,0.000169988980068378
164,2,0.0001781205026311
164,4,3.9877130098902e-05
164,6,1.64190942197063e-06
164,8,0.0100952488686738
165,0.5,24.7343627362914
165,1,96.3363339890721
165,2,6.3565403670418
165,4,58.1880469744107
165,6,137.387192975338
165,8,1.36981645850055
166,0.5,13.8424317879354
166,1,2654.92546736284
166,2,13.3370810677712
166,4,52.1814278545398
166,6,49.5382140782459
166,8,16.7948978530641
167,0.5,0.00653601223028788
167,1,0.0752535427786905
167,2,0.0559182156609845
167,4,0.0899730730437548
167,6,0.0381296748691028
167,8,0.0292720849743331
168,0.5,18.9796500639019
168,1,165.336967620757
168,2,33.0376426927257
168,4,26.7037037559377
168,6,24.1411580900529
168,8,123.908835316212
169,0.5,15.4604394064797
169,1,47.0381077170302
169,2,35.3487931120574
169,4,0.502478432536022
169,6,16.8671794097505
169,8,10.0141254588646
170,0.5,0.238891026983008
170,1,9.29708788470173
170,2,5.7839114380976
170,4,4.11601044615452
170,6,0.36309575770523
170,8,0.50635686509448
171,0.5,8.19002461849422
171,1,6.59732270736337
171,2,0.175174578815289
171,4,0.742142873823444
171,6,51.9181827159448
171,8,0.035065938443126
172,0.5,1.44888750295933
172,1,1.54434722563952
172,2,2.66488825693803
172,4,34.4194081766209
172,6,5.81461823211348
172,8,18.8945104798761
173,0.5,96030.7861396624
173,1,425.201542922053
173,2,0.00227047026772069
173,4,1.0460523322383e-07
173,6,7.567515632334e-16
173,8,2.27293271785755e-21
174,0.5,0.0867078491771252
174,1,0.228953780708357
174,2,0.231102652127233
174,4,0.507777846299905
174,6,3.21657792521192
174,8,0.103680904062195
175,0.5,178.973213919584
175,1,4711.19834714981
175,2,6311.34723979724
175,4,111.616318817122
175,6,2.8293113690196
175,8,5.7696971218576
176,0.5,0.0474802406519845
176,1,0.309109306659333
176,2,1.81207472652183
176,4,0.122824344481933
176,6,0.098452642753251
176,8,0.679860029967187
177,0.5,8491.94872685534
177,1,204.78495541726
177,2,14252.2349753348
177,4,33865.7931501161
177,6,262.082869779707
177,8,13.4452477131891
178,0.5,84.6399072468904
178,1,3.8673720485957e-65
178,2,7.53379155933799e-196
178,4,0
178,6,0
178,8,0
179,0.5,102.61580912596
179,1,86.2285553867457
179,2,1.90397597526738
179,4,0.180557564634617
179,6,4.15533695507656e-06
179,8,1.95215550344337e-08
180,0.5,232.061737921408
180,1,108.747465759069
180,2,511.987831144838
180,4,9.18051663038507
180,6,41.0967409985458
180,8,24852.9541862464
181,0.5,379.183373421966
181,1,803.371228257482
181,2,7.46624643905698
181,4,2.15678106988082
181,6,0.0152635029437779
181,8,0.00834586673112913
182,0.5,3.68479937643214
182,1,0.49232014394972
182,2,0.169550374622634
182,4,0.0212457020112372
182,6,0.363142046914457
182,8,27.5681086833288
183,0.5,18.542056421444
183,1,1.12272000619595
183,2,5.84534682747229
183,4,0.000480727930105793
183,6,0.00185529835230621
183,8,5.28638978069237e-05
184,0.5,4572.7786023356
184,1,2.56130232118752e-49
184,2,8.12864117484576e-151
184,4,0
184,6,0
184,8,0
185,0.5,211.260494860658
185,1,0.083550486239215
185,2,4.54783589418895e-06
185,4,2.73647476937966e-16
185,6,7.89379952047185e-27
185,8,6.59139557588522e-37
186,0.5,6151.06038169802
186,1,0.0485363056828274
186,2,2.27671149773384e-13
186,4,1.35088391115847e-33
186,6,4.66019256036251e-54
186,8,1.63667242310176e-75
187,0.5,0.214837290952204
187,1,0.496022886393036
187,2,0.000382290674158456
187,4,0.0365511060424823
187,6,0.0203048969847073
187,8,0.00562603216745809
188,0.5,0.0216167148729494
188,1,0.00113064126585222
188,2,0.716630121083076
188,4,0.0326390398965717
188,6,0.00130752286204269
188,8,0.0684641214940334
189,0.5,716.469718407906
189,1,0
189,2,0
189,4,0
189,6,0
189,8,0
190,0.5,24.1538685510565
190,1,35.4361567094076
190,2,6.40117534275757
190,4,4.71388997138765
190,6,3.83600483870883
190,8,2.5003070884905
191,0.5,0.0870039120422489
191,1,1.63197916774522
191,2,0.242712381921068
191,4,1.19339634120626
191,6,1.94931310588298
191,8,2.11192449131764
192,0.5,0.0796274092887614
192,1,2.52553385747606
192,2,0.692618616843586
192,4,94.7936990316905
192,6,0.00731195259836422
192,8,0.80086700528795
