iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,519.386,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,527.594,1,19.4648,21.1062,18.0413,1.65801,-0.41974,1.46202,1.46202,1.46202,1.46202
3,531.607,1,19.8005,21.0619,17.0508,1.72608,-0.429882,1.425,1.425,1.425,1.425
4,532.054,1,19.7016,20.9333,18.8353,1.70452,-0.428287,1.38892,1.38892,1.38892,1.38892
5,521.48,1,19.1218,20.589,19.7389,1.66137,-0.403198,1.35375,1.40286,1.35375,1.35375
6,524.041,1,19.3403,20.4986,19.8134,1.67843,-0.404209,1.31947,1.42689,1.31947,1.31947
7,526.178,1,19.1196,20.5607,18.5465,1.70001,-0.392821,1.28606,1.50218,1.28606,1.28606
8,516.701,1,19.0786,20.6762,20.1443,1.65697,-0.390187,1.2535,1.48521,1.2535,1.2535
9,528.017,1,19.1637,20.7692,18.2062,1.75579,-0.396503,1.22176,1.48761,1.22176,1.22176
10,530.507,1,18.6968,20.4107,18.7628,1.77022,-0.382656,1.19082,1.44994,1.19082,1.19082
11,529.546,1,18.3947,20.5518,20.8167,1.78368,-0.380045,1.16067,1.41323,1.16067,1.16463
12,527.597,1,18.9087,20.635,18.8666,1.77069,-0.392078,1.13128,1.3848,1.13128,1.16466
13,521.789,1,19.0827,20.6737,20.1536,1.75673,-0.398956,1.10264,1.34973,1.10264,1.14207
14,519.845,1,19.6458,20.8649,20.328,1.75353,-0.414032,1.07472,1.31763,1.07472,1.11315
15,506.758,1,19.4686,21.3308,19.4541,1.70913,-0.411779,1.04751,1.28426,1.04751,1.08497
16,506.809,1,19.234,21.3732,17.2317,1.6895,-0.403406,1.02098,1.29156,1.02098,1.05749
17,508.297,1,18.8123,21.2608,18.2506,1.69682,-0.386171,0.995131,1.25886,0.995131,1.05014
18,505.224,1,19.0424,21.2071,16.7714,1.71658,-0.390151,0.969933,1.22698,0.969933,1.02355
19,515.896,1,18.9768,20.7977,16.5234,1.82756,-0.387704,0.945374,1.22777,0.945374,0.997634
20,516.395,1,18.6698,21.4909,17.3115,1.82177,-0.376628,0.921437,1.33633,0.921437,0.972373
21,509.399,1,18.764,21.5903,15.9121,1.80401,-0.377494,0.898105,1.3025,0.898105,0.947752
22,509.226,1,18.8839,21.9325,16.4878,1.79335,-0.38323,0.875365,1.29312,0.875365,0.927751
23,514.46,1,19.6848,22.6378,16.3729,1.85442,-0.420556,0.8532,1.27298,0.8532,0.974353
24,507.676,1,19.1583,23.0754,15.5961,1.84361,-0.396324,0.831597,1.2634,0.831597,0.949682
25,510.172,1,19.3487,23.5858,15.3363,1.86617,-0.397897,0.81054,1.31333,0.81054,0.925636
26,511.384,1,19.912,22.9013,14.6744,1.89888,-0.415634,0.790017,1.30294,0.790017,0.902198
27,511.85,1,19.8707,22.6883,14.6372,1.85484,-0.416173,0.770013,1.33947,0.770013,0.923013
28,513.693,1,19.4631,22.8448,12.9136,1.92688,-0.401947,0.750516,1.30792,0.778883,0.899642
29,513.206,1,19.7934,23.0466,13.533,1.90208,-0.415595,0.731512,1.36709,0.786228,0.876863
30,500.905,1,19.7659,23.1912,12.8037,1.85392,-0.414399,0.71299,1.33248,0.792789,0.85466
31,496.305,1,19.7308,24.7247,12.5411,1.82461,-0.408763,0.694937,1.29874,0.772715,0.833019
32,495.539,1,19.9309,24.16,11.9091,1.77841,-0.417037,0.677341,1.37698,0.753149,0.847219
33,497.844,1,20.0487,24.241,12.5627,1.84335,-0.414122,0.66019,1.34212,0.734079,0.825767
34,497.184,1,20.0162,25.0706,12.1998,1.85357,-0.412343,0.643474,1.46508,0.715492,0.804858
35,490.726,1,19.8767,24.4954,12.6042,1.80664,-0.405582,0.627181,1.55531,0.697375,0.784479
36,481.721,1,19.646,24.8435,11.8777,1.76089,-0.401957,0.6113,1.537,0.679717,0.764615
37,486.381,1,19.8244,25.2589,12.1023,1.79349,-0.410835,0.595821,1.59641,0.662506,0.745255
38,489.081,1,19.5926,25.7108,13.5479,1.8106,-0.408973,0.580735,1.68001,0.645731,0.727659
39,492.083,1,20.2197,25.4838,12.9027,1.85794,-0.42413,0.56603,1.63748,0.629381,0.743433
40,486.518,1,20.2994,25.6088,13.0773,1.83565,-0.424108,0.551698,1.59601,0.613445,0.736486
41,483.437,1,20.004,25.8234,13.7171,1.8429,-0.412301,0.537729,1.5556,0.597912,0.717838
42,481.727,1,20.336,25.4668,13.2646,1.84631,-0.425493,0.524113,1.51621,0.582773,0.723293
43,469.556,1,20.2192,25.3101,12.4976,1.79957,-0.425623,0.510842,1.47782,0.568016,0.704979
44,466.431,1,19.9833,25.6193,12.1847,1.754,-0.415928,0.497908,1.4404,0.553634,0.687128
45,467.087,1,20.1675,25.3155,13.1059,1.74391,-0.418702,0.4853,1.40393,0.539616,0.696434
46,465.008,1,20.1214,25.7813,12.9991,1.71182,-0.425187,0.473012,1.36838,0.525952,0.755988
47,460.424,1,20.2252,26.1689,12.506,1.69891,-0.430305,0.461035,1.37188,0.512635,0.736846
48,455.719,1,19.843,26.3539,12.8779,1.70054,-0.415977,0.449362,1.33715,0.499655,0.718189
49,464.34,1,19.6362,26.0168,13.3511,1.75654,-0.406329,0.437984,1.42327,0.487003,0.700004
50,460.973,1,19.5969,26.1545,12.103,1.76379,-0.4077,0.426894,1.38723,0.474672,0.68228
51,463.602,1,20.0528,26.4641,12.6678,1.75272,-0.41625,0.416084,1.45915,0.462653,0.728557
52,467.188,1,19.9958,26.6284,12.3997,1.80007,-0.414258,0.405549,1.51291,0.450938,0.71011
53,466.77,1,19.7958,27.0189,11.3041,1.76733,-0.405226,0.39528,1.56534,0.442771,0.696175
54,466.138,1,19.79,26.4817,11.2633,1.77216,-0.406261,0.385271,1.55832,0.439505,0.693711
55,465.778,1,19.7231,26.7864,11.6875,1.79214,-0.407874,0.375516,1.61044,0.428376,0.676146
56,469.714,1,20.3636,26.27,12.4849,1.82795,-0.425481,0.366008,1.56966,0.41753,0.74484
57,463.33,1,19.9654,26.8147,11.8205,1.81891,-0.412485,0.35674,1.52992,0.406958,0.72598
58,456.791,1,19.9335,26.8951,12.9515,1.77286,-0.411967,0.347707,1.49118,0.396653,0.747104
59,454.934,1,20.1027,27.084,11.8746,1.7745,-0.417081,0.338903,1.45342,0.38661,0.728187
60,454.672,1,20.5872,27.2094,11.7291,1.74939,-0.42885,0.330322,1.45386,0.37682,0.725151
61,453.2,1,19.6574,27.1075,12.3486,1.7051,-0.404919,0.321958,1.62737,0.370319,0.765216
62,441.361,1,19.9317,26.8744,12.1821,1.66192,-0.412793,0.313806,1.58617,0.363765,0.757048
63,437.199,1,19.6705,27.0256,13.6783,1.64629,-0.401614,0.30586,1.546,0.359363,0.737879
64,448.231,1,19.8342,27.2804,13.5581,1.72582,-0.410185,0.298116,1.50686,0.363681,0.719196
65,450.932,1,19.7177,27.4276,12.5078,1.77246,-0.40494,0.290567,1.4687,0.365721,0.700985
66,460.691,1,19.8989,27.4653,11.9988,1.82289,-0.41985,0.28321,1.43151,0.387131,0.73122
67,450.686,1,19.7395,27.3748,12.1104,1.77673,-0.411173,0.276039,1.39527,0.377329,0.770247
68,455.709,1,20.0591,27.3927,12.4297,1.78282,-0.418289,0.269049,1.45582,0.367774,0.792577
69,449.733,1,20.225,27.2993,11.7773,1.73768,-0.42285,0.262237,1.41895,0.362257,0.815673
70,457.693,1,20.1773,27.4854,13.2017,1.78677,-0.422574,0.255597,1.41099,0.36761,0.82131
71,450.032,1,19.7355,27.3581,13.0968,1.74153,-0.410227,0.249125,1.37526,0.372837,0.800514
72,451.958,1,19.7981,27.4733,11.6766,1.7887,-0.41264,0.242817,1.39605,0.363397,0.780244
73,452.838,1,19.8347,27.3144,12.6237,1.75245,-0.407545,0.236669,1.3607,0.388684,0.81337
74,453.008,1,20.1363,27.4449,12.8315,1.80927,-0.424513,0.230676,1.32625,0.379799,0.792775
75,457.524,1,19.9321,26.9358,12.4033,1.83926,-0.420518,0.224835,1.3033,0.381653,0.772701
76,447.116,1,19.6493,26.5437,13.8566,1.79269,-0.408012,0.219142,1.2703,0.384192,0.753136
77,453.386,1,19.762,26.1488,13.7424,1.84275,-0.414508,0.219179,1.25295,0.374464,0.734066
78,455.069,1,20.193,26.3674,13.9039,1.80528,-0.427023,0.213629,1.53066,0.368697,0.715479
79,450.579,1,20.2349,26.0798,14.6419,1.76779,-0.429988,0.218069,1.4919,0.36489,0.697363
80,462.122,1,20.0071,26.0468,13.6066,1.82572,-0.417889,0.224261,1.50554,0.382811,0.747191
81,453.594,1,20.3906,25.7918,13.8275,1.77949,-0.422943,0.226271,1.48222,0.374523,0.734224
82,452.51,1,20.4332,25.4263,13.1377,1.80308,-0.433673,0.220542,1.44469,0.386359,0.715633
83,462.457,1,20.5302,25.5179,12.5121,1.83943,-0.441105,0.214957,1.42996,0.390785,0.796537
84,462.098,1,19.9333,25.8545,12.3134,1.83825,-0.419166,0.209515,1.42791,0.384601,0.81869
85,460.045,1,19.7023,25.6655,12.2004,1.88116,-0.410083,0.206284,1.39175,0.381071,0.797961
86,462.145,1,20.3476,25.8171,12.113,1.90116,-0.430944,0.211904,1.35651,0.373519,0.777756
87,456.159,1,20.2578,26.0259,11.0604,1.85302,-0.421219,0.206539,1.3619,0.374457,0.758062
88,456.153,1,20.5038,26.2636,11.1363,1.87686,-0.438535,0.208228,1.34413,0.364976,0.738868
89,449.777,1,20.0909,26.5953,11.6142,1.82934,-0.420493,0.211304,1.33097,0.35735,0.720159
90,452.405,1,19.5613,26.6703,11.4061,1.81639,-0.402442,0.213862,1.31798,0.348302,0.737597
91,450.865,1,19.4156,26.5729,11.9887,1.8522,-0.395912,0.210116,1.30056,0.339483,0.718921
92,452.201,1,20.2732,26.5804,11.7325,1.83606,-0.424658,0.211145,1.28322,0.339299,0.728822
93,452.871,1,20.3233,26.5393,11.9787,1.86228,-0.430336,0.210036,1.27729,0.330708,0.719502
94,452.745,1,20.1536,26.3536,11.9797,1.87497,-0.422653,0.212471,1.30864,0.322334,0.701284
95,451.908,1,20.1513,26.5394,11.7215,1.85459,-0.419788,0.216171,1.35923,0.314173,0.683527
96,445.934,1,20.1053,26.6258,11.8402,1.81119,-0.413336,0.214599,1.32481,0.306218,0.69875
97,449.507,1,19.594,26.4691,12.3869,1.84813,-0.406408,0.212562,1.29576,0.312232,0.693663
98,451.348,1,19.1309,26.7917,12.3621,1.89505,-0.393182,0.20718,1.26295,0.317524,0.722839
99,450.905,1,19.4154,26.3035,13.6882,1.87494,-0.401525,0.201934,1.23097,0.312432,0.825043
100,456.736,1,19.7397,26.1739,13.5954,1.86121,-0.41955,0.199337,1.3078,0.330007,0.834369
101,454.605,1,19.927,27.3868,12.7328,1.81408,-0.415809,0.209443,1.34695,0.353239,0.831444
102,449.447,1,20.1659,26.9219,11.7349,1.81654,-0.415336,0.207912,1.20129,0.343133,0.770847
103,451.828,1,19.779,27.1682,11.6415,1.81677,-0.408807,0.213291,1.19527,0.328244,0.840184
104,456.36,1,20.2177,26.8831,11.6161,1.88573,-0.422973,0.214467,1.19725,0.318288,0.806569
105,455.306,1,20.0008,27.1664,12.1534,1.83567,-0.422815,0.20533,1.38577,0.318761,0.810765
106,450.526,1,19.974,27.0282,12.3173,1.76309,-0.419341,0.20458,1.38822,0.309204,0.919828
107,442.55,1,19.8553,27.1536,11.6243,1.73768,-0.415083,0.210804,1.36665,0.30948,0.771908
108,451.2,1,20.2627,27.1236,11.3856,1.83098,-0.427591,0.2155,1.31089,0.309043,0.764433
109,452.015,1,19.6567,27.3061,11.0432,1.83757,-0.402681,0.220006,1.3912,0.319524,0.679791
