parameter,value,se_sa,rse_sa
Cl_pop,14.480621345232,6.09072030412863,42.0611806559952
beta_Cl_tSCRMGDL,-0.188872547883918,0.356395770616163,188.696438211447
V1_pop,21.984151776608,13.266482037251,60.3456625120603
Q_pop,23.4,,
V2_pop,55.7582510398598,120.208623956538,215.588942828578
omega_Cl,0.296432283686368,0.306106164297925,103.263436927738
omega_V1,0.464073887934729,nan,nan
omega_Q,2.94130755471509,1.33457723910104,45.373603891291
omega_V2,1.84799221348219,nan,nan
a,0.000413962452925551,0.000440782186594462,106.478784121451
b,3.07660405938554e-6,0.000451711873621931,14682.1581491427
