parameter,value
Cl_pop,12.9181410926151
beta_Cl_logtRAN,-0.0396097245006237
V1_pop,25.4103556057957
beta_V1_ANTU_1,-0.228198611037739
beta_V1_logtCLCRMLMIN,-3.11597104806039
beta_V1_logtPROGDL,-1.99032467255839
Q_pop,23.4
beta_Q_LMP_1,0.923125496995249
beta_Q_logtAGEA,1.33182474880752
beta_Q_logtALBGDL,18.1816919493479
beta_Q_logtPROGDL,-18.1789086659189
V2_pop,3.03314240343584
beta_V2_SEXF_1,4.3457274265251
beta_V2_logtHCM,33.7893106798373
omega_Cl,0.252555186463183
omega_V1,0.328604544162725
omega_Q,3.91134623440114e-8
omega_V2,2.91788884867003e-8
a,1.41198460655301
b,0.0431592962433977
