Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-5.10803,-0.168034,-0.00170994,-2.29159e-07,-0.00672655,-0.00672655,-2.53726,-0.181003,-0.0370509,-0.513898,1.22644,-0.00838442,-2.29159e-07,0.350352,0.350352,-2.53726,-1.94074,-0.501611,-0.513898,1.6292e-08,-1.72953e-09,-5.10803,2.09738e-08,1.3547e-08,-2.53726,-2.38095e-08,1.81315e-08,-0.513898,0.295614,-0.0504092,-5.10803,0.144444,-0.173851,-2.29159e-07,0.176882,0.176882
-4.99847,-0.168897,-0.00168248,-2.24647e-07,-0.00660224,-0.00660224,-2.49788,-0.181429,-0.0364842,-0.504072,1.4027,-0.00827829,-2.24647e-07,0.343379,0.343379,-2.49788,-1.86223,-0.493893,-0.504072,1.2653e-08,-1.70856e-09,-4.99847,2.13413e-08,1.32427e-08,-2.49788,-2.26902e-08,1.78411e-08,-0.504072,0.403151,-0.0493065,-4.99847,0.114879,-0.169965,-2.24647e-07,0.173532,0.173532
-4.88892,-0.169759,-0.00165502,-2.20135e-07,-0.00647792,-0.00647792,-2.45851,-0.181855,-0.0359175,-0.494246,1.57895,-0.00817215,-2.20135e-07,0.336405,0.336405,-2.45851,-1.78372,-0.486174,-0.494246,9.014e-09,-1.68759e-09,-4.88892,2.17088e-08,1.29384e-08,-2.45851,-2.15709e-08,1.75507e-08,-0.494246,0.510688,-0.0482038,-4.88892,0.085314,-0.166079,-2.20135e-07,0.170182,0.170182
-4.77936,-0.170622,-0.00162757,-2.15622e-07,-0.00635361,-0.00635361,-2.41913,-0.182282,-0.0353508,-0.48442,1.68059,-0.00806602,-2.15622e-07,0.329431,0.329431,-2.41913,-1.70521,-0.478456,-0.48442,5.9206e-09,-1.66662e-09,-4.77936,2.20763e-08,1.26341e-08,-2.41913,-2.04517e-08,1.72603e-08,-0.48442,0.570327,-0.047101,-4.77936,0.0557492,-0.162194,-2.15622e-07,0.166832,0.166832
-4.6698,-0.171485,-0.00160011,-2.1111e-07,-0.00622929,-0.00622929,-2.37976,-0.182708,-0.0347842,-0.474594,1.7066,-0.00795988,-2.1111e-07,0.322457,0.322457,-2.37976,-1.62671,-0.470738,-0.474594,3.41075e-09,-1.64565e-09,-4.6698,2.24438e-08,1.23298e-08,-2.37976,-1.93324e-08,1.69699e-08,-0.474594,0.582153,-0.0459983,-4.6698,0.0261845,-0.158308,-2.1111e-07,0.163482,0.163482
-4.56025,-0.172347,-0.00157265,-2.06598e-07,-0.00610498,-0.00610498,-2.34039,-0.183135,-0.0342175,-0.464768,1.67863,-0.00785375,-2.06598e-07,0.315484,0.315484,-2.34039,-1.5482,-0.46302,-0.464768,1.33185e-09,-1.62468e-09,-4.56025,2.28113e-08,1.20254e-08,-2.34039,-1.82132e-08,1.66796e-08,-0.464768,0.560204,-0.0448955,-4.56025,-0.00338034,-0.154422,-2.06598e-07,0.160132,0.160132
-4.45069,-0.17321,-0.00154519,-2.02086e-07,-0.00598066,-0.00598066,-2.30101,-0.183561,-0.0336508,-0.454942,1.65065,-0.00774762,-2.02086e-07,0.30851,0.30851,-2.30101,-1.46969,-0.455301,-0.454942,-7.47057e-10,-1.60371e-09,-4.45069,2.31789e-08,1.17211e-08,-2.30101,-1.70939e-08,1.63892e-08,-0.454942,0.538255,-0.0437928,-4.45069,-0.0329451,-0.150537,-2.02086e-07,0.156782,0.156782
-4.34114,-0.174073,-0.00151773,-1.97574e-07,-0.00585634,-0.00585634,-2.26164,-0.183987,-0.0330841,-0.445115,1.58679,-0.00764148,-1.97574e-07,0.301536,0.301536,-2.26164,-1.39118,-0.447583,-0.445115,-2.51265e-09,-1.58275e-09,-4.34114,2.35464e-08,1.14168e-08,-2.26164,-1.59747e-08,1.60988e-08,-0.445115,0.494494,-0.04269,-4.34114,-0.0625099,-0.146651,-1.97574e-07,0.153432,0.153432
-4.23158,-0.174301,-0.00149028,-1.93061e-07,-0.00573203,-0.00573203,-2.22226,-0.184414,-0.0325174,-0.435289,1.46005,-0.00753535,-1.93061e-07,0.294563,0.294563,-2.22226,-1.31267,-0.439865,-0.435289,-3.68513e-09,-1.56178e-09,-4.23158,2.35982e-08,1.11125e-08,-2.22226,-1.48554e-08,1.58084e-08,-0.435289,0.41359,-0.0415873,-4.23158,-0.0877169,-0.142765,-1.93061e-07,0.150082,0.150082
-4.12202,-0.173072,-0.00146282,-1.88549e-07,-0.00560771,-0.00560771,-2.18289,-0.18484,-0.0319507,-0.425463,1.31253,-0.00742921,-1.88549e-07,0.287589,0.287589,-2.18289,-1.23417,-0.432146,-0.425463,-4.63404e-09,-1.54081e-09,-4.12202,2.29267e-08,1.08082e-08,-2.18289,-1.37362e-08,1.5518e-08,-0.425463,0.321083,-0.0404845,-4.12202,-0.102935,-0.13888,-1.88549e-07,0.146732,0.146732
