parameter,value
Cl_pop,13.0913098164205
beta_Cl_SEXF_1,0.0901078699280613
V1_pop,23.5123763416023
beta_V1_logtCLCRMLMIN,-3.18910101964129
Q_pop,23.4
beta_Q_LMP_1,0.956634480315553
beta_Q_logtAGEA,1.31119716986454
beta_Q_logtALBGDL,18.1377318920915
beta_Q_logtPROGDL,-17.9911139778887
V2_pop,3.31034654023847
beta_V2_SEXF_1,4.14375810873326
beta_V2_logtHCM,32.0192518415249
omega_Cl,0.254936634335847
omega_V1,0.276310318825783
omega_Q,1.99202247776622e-8
omega_V2,4.80490107568531e-8
a,1.43480889418981
b,0.041279761301054
